@relation 'voice-weka.filters.unsupervised.attribute.Remove-R8,12,19-weka.filters.unsupervised.attribute.Remove-V-R11,6,4,8,2,9-10,18'

@attribute meanfun numeric
@attribute IQR numeric
@attribute Q25 numeric
@attribute sp.ent numeric
@attribute sd numeric
@attribute sfm numeric
@attribute mode numeric
@attribute label {male,female}

@data
0.180081,0.055106,0.195603,0.873431,0.041662,0.274319,0.204043,female
0.141374,0.048421,0.200842,0.847965,0.037586,0.200914,0.241684,female
0.165121,0.038054,0.201544,0.848754,0.036351,0.235573,0.220805,female
0.167121,0.031007,0.193557,0.833912,0.034759,0.20119,0.196846,female
0.174047,0.034094,0.205845,0.840151,0.033774,0.201677,0.208828,female
0.167429,0.046667,0.195238,0.857046,0.037498,0.239748,0.245238,female
0.18574,0.039953,0.194854,0.88334,0.064125,0.394003,0.235462,female
0.167504,0.026972,0.193945,0.860974,0.047447,0.355232,0.194373,female
0.154707,0.040053,0.190623,0.845365,0.050255,0.32631,0.193589,female
0.175851,0.032626,0.18407,0.86272,0.05571,0.368707,0.198191,female
0.166722,0.043739,0.185352,0.908184,0.062486,0.497987,0.201485,female
0.177603,0.04267,0.192191,0.898099,0.054819,0.438288,0.225693,female
0.166403,0.032321,0.186198,0.887241,0.058996,0.430969,0.215709,female
0.160607,0.046597,0.1994,0.868914,0.052843,0.335046,0.205697,female
0.181615,0.024889,0.195556,0.870378,0.054331,0.429568,0.2,female
0.173627,0.027761,0.195282,0.855608,0.050161,0.357939,0.219214,female
0.181843,0.043556,0.189778,0.905705,0.067777,0.467444,0.217389,female
0.19927,0.050479,0.203887,0.845691,0.038494,0.176645,0.231887,female
0.166561,0.030818,0.182704,0.883616,0.054246,0.467783,0.194151,female
0.162557,0.031063,0.192851,0.838101,0.039341,0.231699,0.198891,female
0.171276,0.061419,0.186968,0.910603,0.067908,0.503047,0.227161,female
0.173736,0.06163,0.168533,0.920571,0.061484,0.531727,0.202772,female
0.167093,0.101215,0.129422,0.92791,0.071418,0.598893,0.232296,female
0.165172,0.021475,0.195752,0.839456,0.050625,0.320727,0.213097,female
0.166797,0.081545,0.149777,0.928564,0.064459,0.620969,0.200535,female
0.165075,0.119473,0.095025,0.959821,0.07122,0.716361,0.196969,female
0.18071,0.118696,0.093043,0.938254,0.071308,0.631148,0.205652,female
0.169987,0.126252,0.090622,0.957703,0.072364,0.675624,0.195574,female
0.181329,0.060622,0.186414,0.924548,0.069883,0.509936,0.215589,female
0.183671,0.037516,0.20085,0.852187,0.041317,0.250218,0.229216,female
0.17414,0.075385,0.15396,0.918471,0.064863,0.549184,0.21339,female
0.192964,0.036351,0.198947,0.852209,0.04906,0.294211,0.205825,female
0.181871,0.038993,0.188326,0.897503,0.069258,0.449708,0.209481,female
0.156445,0.035242,0.188216,0.872737,0.062458,0.398909,0.223845,female
0.179934,0.113254,0.099045,0.970128,0.06694,0.725125,0.212299,female
0.17249,0.038199,0.205086,0.858697,0.041489,0.253922,0.212503,female
0.175645,0.034512,0.197953,0.87605,0.057894,0.400094,0.232465,female
0.176921,0.075925,0.161894,0.917493,0.068551,0.532262,0.216528,female
0.183704,0.032475,0.203564,0.845657,0.041065,0.279938,0.222178,female
0.185183,0.043875,0.205014,0.836693,0.042378,0.241563,0.203419,female
0.182916,0.049565,0.197391,0.857191,0.045886,0.266048,0.196957,female
0.180103,0.029398,0.203636,0.846437,0.040584,0.251421,0.21977,female
0.17394,0.038163,0.199941,0.841095,0.036656,0.204987,0.214044,female
0.1741,0.028982,0.199439,0.819726,0.034629,0.188262,0.199439,female
0.175332,0.030817,0.191527,0.888388,0.058641,0.462919,0.198154,female
0.162084,0.0233,0.188006,0.833856,0.044505,0.312554,0.189613,female
0.167657,0.058715,0.151838,0.90992,0.064216,0.543968,0.190981,female
0.171641,0.042903,0.193065,0.875859,0.05533,0.353315,0.191183,female
0.169564,0.034126,0.188722,0.816958,0.031595,0.179266,0.186256,female
0.175808,0.019091,0.206465,0.819595,0.037987,0.217323,0.22096,female
0.17197,0.02433,0.199031,0.818328,0.031483,0.202901,0.214188,female
0.168716,0.037959,0.2,0.847358,0.037141,0.236488,0.20449,female
0.17464,0.042718,0.201573,0.854836,0.04305,0.263873,0.238617,female
0.182353,0.023178,0.194393,0.81351,0.032539,0.19062,0.207103,female
0.172802,0.04302,0.196927,0.845844,0.04327,0.276416,0.206199,female
0.163244,0.039822,0.185422,0.870122,0.045666,0.345777,0.185837,female
0.168863,0.037094,0.202222,0.838515,0.034323,0.198001,0.231738,female
0.18422,0.025562,0.208034,0.846261,0.051914,0.313176,0.227303,female
0.175833,0.037437,0.186017,0.89833,0.065043,0.476308,0.199666,female
0.191128,0.035963,0.194373,0.828664,0.031747,0.165729,0.229908,female
0.162892,0.026548,0.194548,0.833279,0.0343,0.230131,0.209067,female
0.166934,0.042279,0.202621,0.852084,0.045204,0.252901,0.249687,female
0.181059,0.051678,0.194027,0.861419,0.044718,0.290901,0.194497,female
0.172961,0.049184,0.19325,0.881983,0.048626,0.347758,0.197898,female
0.195909,0.037015,0.186866,0.844001,0.033222,0.177502,0.183284,female
0.170543,0.029087,0.165825,0.833229,0.029671,0.200235,0.183495,female
0.14962,0.036628,0.167674,0.862419,0.038341,0.295519,0.182326,female
0.149833,0.020741,0.166377,0.802921,0.029896,0.184081,0.170435,female
0.161035,0.029101,0.173034,0.836799,0.031969,0.207273,0.197809,female
0.165249,0.024063,0.1785,0.833469,0.033485,0.241821,0.185938,female
0.159932,0.052372,0.179364,0.880806,0.039315,0.262348,0.192029,female
0.158373,0.052813,0.173783,0.887741,0.038887,0.249071,0.180274,female
0.171297,0.059747,0.173939,0.891778,0.041449,0.263746,0.19798,female
0.168408,0.042929,0.184211,0.850541,0.030562,0.164827,0.199268,female
0.172145,0.031538,0.181154,0.840807,0.032909,0.229675,0.194615,female
0.148235,0.029455,0.169455,0.854837,0.034859,0.25497,0.183636,female
0.184553,0.03322,0.188475,0.839563,0.031401,0.192215,0.212881,female
0.169901,0.027108,0.181863,0.84811,0.034404,0.254253,0.197647,female
0.177338,0.027024,0.190295,0.855106,0.041205,0.295669,0.206059,female
0.160722,0.047143,0.1775,0.876909,0.037764,0.250712,0.195357,female
0.183701,0.051839,0.180554,0.879064,0.037387,0.256943,0.204887,female
0.171105,0.039417,0.19335,0.862659,0.033533,0.201148,0.215097,female
0.178626,0.048018,0.193007,0.855922,0.036877,0.230094,0.241024,female
0.181434,0.017409,0.201658,0.78611,0.025999,0.141848,0.212297,female
0.172213,0.030588,0.192549,0.845868,0.034323,0.2139,0.198039,female
0.168331,0.049452,0.18246,0.870564,0.038226,0.240827,0.186212,female
0.188752,0.026988,0.199458,0.835035,0.031389,0.181913,0.212108,female
0.178206,0.043077,0.196497,0.880388,0.044702,0.322046,0.208757,female
0.180572,0.047917,0.197083,0.847687,0.034128,0.160275,0.2125,female
0.184892,0.039468,0.188777,0.838048,0.029698,0.1471,0.207394,female
0.169831,0.033085,0.193917,0.84866,0.031812,0.180822,0.207702,female
0.175689,0.038247,0.19232,0.843057,0.029922,0.156143,0.215052,female
0.169617,0.061682,0.177944,0.898687,0.045961,0.358451,0.177944,female
0.178588,0.050835,0.206618,0.858277,0.034793,0.159414,0.207848,female
0.168101,0.043105,0.182368,0.863682,0.033576,0.205262,0.204105,female
0.179228,0.033462,0.176154,0.850313,0.035109,0.263144,0.204231,female
0.167379,0.039348,0.185144,0.852778,0.031961,0.194331,0.222384,female
0.156238,0.045874,0.172961,0.883878,0.037663,0.275524,0.173981,female
0.159928,0.033237,0.181295,0.85697,0.035712,0.267429,0.195731,female
0.164939,0.054362,0.18766,0.856401,0.035322,0.182983,0.18617,female
0.181628,0.028183,0.185569,0.835164,0.03157,0.226197,0.204235,female
0.187249,0.024944,0.182685,0.822643,0.032734,0.203716,0.203061,female
0.179614,0.03749,0.191743,0.863735,0.032823,0.179466,0.206974,female
0.174648,0.040254,0.178117,0.86716,0.040786,0.296458,0.198066,female
0.173636,0.036052,0.182661,0.839523,0.034775,0.226977,0.185064,female
0.172574,0.036653,0.176086,0.860085,0.035729,0.268168,0.18969,female
0.180056,0.030607,0.190445,0.837678,0.030387,0.173054,0.218408,female
0.178849,0.027451,0.189069,0.846018,0.036028,0.235026,0.190784,female
0.175394,0.039483,0.182924,0.876207,0.045904,0.316222,0.192342,female
0.163142,0.040317,0.181612,0.844845,0.033215,0.224545,0.221559,female
0.176234,0.0425,0.182083,0.864797,0.035396,0.250955,0.19,female
0.169247,0.031148,0.189538,0.850812,0.034077,0.238414,0.21903,female
0.184285,0.021713,0.195417,0.807062,0.029337,0.165311,0.199306,female
0.161265,0.026979,0.184479,0.833262,0.031994,0.216314,0.184479,female
0.175134,0.041176,0.179461,0.874338,0.042549,0.322518,0.189069,female
0.15527,0.060949,0.170475,0.86198,0.03925,0.231379,0.172766,female
0.164597,0.044211,0.203601,0.856251,0.038891,0.221538,0.240443,female
0.180435,0.040545,0.202726,0.829755,0.030819,0.153883,0.202249,female
0.157112,0.036727,0.182545,0.859388,0.034032,0.227755,0.201455,female
0.159391,0.033641,0.170583,0.864468,0.035951,0.252454,0.19165,female
0.173714,0.020935,0.18743,0.807993,0.027834,0.171635,0.192991,female
0.179249,0.053142,0.190686,0.878655,0.041487,0.288969,0.246954,female
0.164703,0.029919,0.194146,0.850976,0.038607,0.272272,0.204878,female
0.180807,0.080519,0.18026,0.867115,0.044257,0.20203,0.267013,female
0.168599,0.029697,0.180657,0.850399,0.032541,0.233566,0.190909,female
0.157148,0.044094,0.182257,0.891474,0.044012,0.365939,0.223045,female
0.173974,0.031575,0.208491,0.823225,0.029513,0.134024,0.209884,female
0.207059,0.045494,0.2134,0.839205,0.031851,0.136638,0.258894,female
0.180119,0.054018,0.20715,0.839756,0.039003,0.202336,0.257204,female
0.17926,0.034171,0.205537,0.82242,0.029918,0.142726,0.238689,female
0.192985,0.041,0.2225,0.824949,0.033555,0.137573,0.243,female
0.203196,0.026102,0.210593,0.796497,0.027525,0.121375,0.219492,female
0.180209,0.031279,0.226523,0.812153,0.029313,0.120415,0.247207,female
0.191297,0.046248,0.19605,0.835778,0.035657,0.20287,0.198564,female
0.17986,0.055551,0.199198,0.83068,0.033385,0.135919,0.197515,female
0.178341,0.053594,0.199609,0.849982,0.038031,0.211956,0.207813,female
0.177523,0.029189,0.239459,0.787714,0.033361,0.136345,0.265946,female
0.196528,0.0225,0.226,0.79587,0.027835,0.12767,0.2295,female
0.185543,0.034228,0.217715,0.818791,0.031497,0.14505,0.242405,female
0.182577,0.027565,0.205043,0.806673,0.029492,0.148746,0.225354,female
0.165032,0.035493,0.217394,0.803007,0.026638,0.101085,0.245493,female
0.19439,0.03291,0.218358,0.817465,0.031551,0.156546,0.227239,female
0.202621,0.022647,0.223725,0.780759,0.025973,0.108003,0.236078,female
0.178994,0.035167,0.22035,0.826122,0.030404,0.129338,0.22035,female
0.186178,0.023381,0.225255,0.787623,0.029077,0.125335,0.226965,female
0.213065,0.027116,0.225179,0.794103,0.026414,0.094676,0.241684,female
0.209922,0.026233,0.220574,0.780842,0.024269,0.082656,0.247342,female
0.175877,0.024706,0.216691,0.807586,0.027635,0.131282,0.219265,female
0.181966,0.026526,0.203368,0.792357,0.025068,0.104484,0.221053,female
0.185413,0.033871,0.2275,0.811424,0.035087,0.169333,0.259677,female
0.191185,0.046425,0.217133,0.828343,0.032702,0.123204,0.264525,female
0.199166,0.034493,0.211014,0.817695,0.028405,0.125622,0.211014,female
0.185326,0.046853,0.211952,0.832221,0.033297,0.148584,0.262151,female
0.17408,0.035,0.213311,0.82981,0.030378,0.152394,0.233649,female
0.171238,0.044211,0.200081,0.834166,0.031396,0.141048,0.242591,female
0.191201,0.036918,0.217192,0.828108,0.030714,0.143443,0.217192,female
0.188827,0.039177,0.213745,0.819037,0.033247,0.145227,0.252346,female
0.187539,0.040075,0.220942,0.814822,0.03006,0.118336,0.261544,female
0.190948,0.038889,0.215833,0.825439,0.032341,0.145937,0.238681,female
0.197426,0.030297,0.226736,0.801144,0.02552,0.082204,0.22918,female
0.185507,0.033953,0.224882,0.82812,0.032203,0.146069,0.255307,female
0.193873,0.050313,0.216562,0.824711,0.032084,0.101794,0.28,female
0.168258,0.023234,0.205532,0.787618,0.033163,0.178074,0.213277,female
0.188944,0.042899,0.209855,0.819998,0.031297,0.139148,0.213913,female
0.183131,0.041589,0.216166,0.817122,0.031497,0.126503,0.259206,female
0.176765,0.049493,0.21401,0.831598,0.033557,0.130053,0.253421,female
0.182595,0.035362,0.22087,0.809344,0.033147,0.143086,0.244058,female
0.213721,0.028807,0.224691,0.806261,0.032098,0.161215,0.247737,female
0.198252,0.037576,0.227273,0.811523,0.032429,0.130982,0.250909,female
0.205659,0.026696,0.22847,0.77383,0.024563,0.080237,0.230333,female
0.186651,0.033253,0.220241,0.802884,0.029605,0.118872,0.241928,female
0.188998,0.028295,0.218695,0.812226,0.027903,0.120789,0.245221,female
0.194279,0.0335,0.1975,0.806468,0.03254,0.174356,0.1975,female
0.181064,0.027081,0.227772,0.79889,0.026186,0.098976,0.244214,female
0.190519,0.023202,0.218832,0.803346,0.028767,0.141896,0.228851,female
0.181033,0.040274,0.213516,0.813837,0.032694,0.153201,0.212877,female
0.181758,0.041364,0.213818,0.833773,0.034359,0.170659,0.238,female
0.200331,0.040558,0.205236,0.836784,0.032979,0.171228,0.20377,female
0.185272,0.028735,0.223198,0.803982,0.029317,0.124648,0.232554,female
0.191887,0.033851,0.218584,0.824174,0.03126,0.154243,0.252435,female
0.200702,0.038972,0.220642,0.817458,0.030906,0.111249,0.227837,female
0.171829,0.033272,0.223693,0.815118,0.031728,0.147646,0.230859,female
0.189993,0.038784,0.218041,0.841597,0.033139,0.1589,0.221824,female
0.174057,0.043077,0.215833,0.82622,0.031073,0.108669,0.28,female
0.18123,0.034718,0.21913,0.815238,0.030733,0.13349,0.217327,female
0.212826,0.043881,0.205821,0.839121,0.03497,0.181604,0.222015,female
0.16837,0.046382,0.198831,0.867582,0.037473,0.198023,0.220658,female
0.166535,0.0525,0.200691,0.861417,0.038578,0.208598,0.250957,female
0.156075,0.039758,0.186526,0.87668,0.038329,0.26388,0.216979,female
0.157591,0.040357,0.201071,0.860385,0.039613,0.192558,0.238214,female
0.159303,0.075645,0.181774,0.889038,0.04503,0.2123,0.27172,female
0.160439,0.046667,0.17522,0.869829,0.036733,0.243309,0.17522,female
0.161945,0.028365,0.179103,0.8417,0.032986,0.191343,0.197742,female
0.164184,0.050297,0.186931,0.859092,0.035254,0.189103,0.186931,female
0.154907,0.041727,0.177827,0.850976,0.033314,0.215871,0.218384,female
0.154453,0.068444,0.184333,0.862228,0.0397,0.190613,0.259778,female
0.154884,0.029267,0.195257,0.833202,0.029987,0.159506,0.197441,female
0.153905,0.02982,0.192863,0.856981,0.038244,0.29917,0.19751,female
0.153493,0.051116,0.186288,0.860924,0.03804,0.222836,0.18572,female
0.158469,0.041067,0.187496,0.834677,0.031124,0.173671,0.18957,female
0.171509,0.04046,0.194483,0.84951,0.03541,0.238105,0.227126,female
0.146744,0.03598,0.178056,0.838101,0.036039,0.234432,0.178056,female
0.16222,0.040395,0.20087,0.851565,0.033489,0.146559,0.219684,female
0.168565,0.055376,0.185627,0.868179,0.038006,0.174999,0.200056,female
0.154035,0.03458,0.191149,0.862543,0.036409,0.259556,0.202676,female
0.170256,0.052081,0.176869,0.868373,0.035907,0.212262,0.171713,female
0.163591,0.048012,0.199697,0.843357,0.034781,0.160845,0.211168,female
0.168864,0.055548,0.190129,0.858511,0.034979,0.158451,0.190129,female
0.168647,0.04193,0.181697,0.843056,0.033005,0.212057,0.224093,female
0.154386,0.029704,0.173357,0.828384,0.030893,0.190504,0.173843,female
0.171274,0.036017,0.193444,0.841146,0.03192,0.19661,0.196349,female
0.149295,0.042908,0.179882,0.870005,0.036944,0.213134,0.203536,female
0.173315,0.050036,0.181444,0.85492,0.036079,0.214963,0.186498,female
0.161329,0.033287,0.16986,0.817793,0.030457,0.149233,0.173776,female
0.152248,0.042571,0.180815,0.857993,0.035032,0.212905,0.190031,female
0.170883,0.036855,0.176615,0.859117,0.035844,0.269214,0.190017,female
0.173871,0.036981,0.181824,0.8437,0.030497,0.182381,0.203396,female
0.166762,0.036115,0.172079,0.846356,0.033516,0.235169,0.183976,female
0.170598,0.026538,0.170058,0.800458,0.027836,0.146275,0.189014,female
0.1625,0.038068,0.160286,0.813639,0.037149,0.178611,0.157281,female
0.170665,0.029951,0.1847,0.834515,0.028959,0.139869,0.198314,female
0.158203,0.045479,0.167123,0.856234,0.035074,0.219085,0.212603,female
0.161332,0.053256,0.170663,0.871826,0.037218,0.230948,0.223112,female
0.160657,0.050806,0.176505,0.873569,0.044483,0.266322,0.28,female
0.168238,0.044083,0.172941,0.86902,0.039865,0.279019,0.17391,female
0.151712,0.053272,0.161948,0.881913,0.040772,0.286016,0.161522,female
0.17855,0.048736,0.183448,0.863358,0.036119,0.194763,0.184368,female
0.153741,0.080415,0.180208,0.876108,0.044576,0.19805,0.265467,female
0.167854,0.039135,0.183095,0.871955,0.040716,0.313511,0.183095,female
0.135854,0.068142,0.173864,0.891462,0.042693,0.272247,0.248614,female
0.171128,0.04367,0.188807,0.857533,0.034482,0.193523,0.21578,female
0.168292,0.061306,0.180333,0.853426,0.036795,0.1923,0.241997,female
0.179456,0.043993,0.179593,0.827063,0.032529,0.187656,0.176488,female
0.161525,0.02349,0.184161,0.823938,0.032558,0.233238,0.192617,female
0.157179,0.052855,0.177348,0.856137,0.035545,0.205463,0.172543,female
0.153193,0.052128,0.160851,0.869996,0.039801,0.217293,0.153901,female
0.172335,0.050909,0.172476,0.860505,0.034772,0.189259,0.197492,female
0.147177,0.044283,0.186359,0.857098,0.03484,0.211331,0.226491,female
0.171133,0.046268,0.178291,0.887367,0.042439,0.333708,0.205413,female
0.163134,0.051692,0.190974,0.858583,0.033621,0.143745,0.24506,female
0.155109,0.050693,0.173465,0.874667,0.037392,0.247537,0.18099,female
0.165029,0.038416,0.167129,0.834743,0.030364,0.172725,0.159604,female
0.158586,0.04604,0.179933,0.861774,0.03357,0.178578,0.219866,female
0.140893,0.045835,0.173809,0.873218,0.039045,0.228733,0.19423,female
0.164759,0.062701,0.162256,0.872474,0.04319,0.2427,0.158427,female
0.163735,0.055568,0.170482,0.871772,0.037248,0.247975,0.165626,female
0.166031,0.080666,0.16169,0.906194,0.047455,0.280811,0.261357,female
0.1569,0.097291,0.148235,0.885175,0.054831,0.3169,0.278851,female
0.157319,0.07121,0.163506,0.907916,0.046566,0.279449,0.21363,female
0.148943,0.091485,0.147723,0.899798,0.052902,0.333411,0.146535,female
0.158932,0.051959,0.151186,0.865041,0.043849,0.282078,0.155155,female
0.15658,0.075716,0.152182,0.901932,0.04894,0.388738,0.149558,female
0.154529,0.058635,0.1568,0.907477,0.044226,0.337921,0.196,female
0.156971,0.06848,0.166541,0.899215,0.042574,0.295974,0.195311,female
0.155565,0.091075,0.15543,0.891118,0.050751,0.301721,0.246505,female
0.159575,0.089697,0.148788,0.919599,0.053394,0.334807,0.158485,female
0.151515,0.096894,0.159837,0.902701,0.052351,0.309921,0.262452,female
0.165943,0.037579,0.166158,0.869286,0.04396,0.269126,0.187895,female
0.158903,0.071533,0.163504,0.881691,0.04117,0.242618,0.168613,female
0.161494,0.082548,0.166756,0.894288,0.047248,0.24849,0.151822,female
0.145507,0.063129,0.181227,0.897817,0.046024,0.250247,0.236196,female
0.162572,0.067487,0.168479,0.898049,0.04353,0.251009,0.229744,female
0.157185,0.074612,0.158243,0.897365,0.044174,0.278621,0.202518,female
0.16639,0.077744,0.177961,0.882365,0.045807,0.25708,0.242343,female
0.154668,0.059319,0.180444,0.877639,0.042782,0.235421,0.180444,female
0.149397,0.049292,0.168711,0.870417,0.040291,0.219019,0.18294,female
0.168685,0.040057,0.2099,0.862852,0.039862,0.211225,0.215908,female
0.167994,0.054713,0.210805,0.851173,0.03953,0.190029,0.28,female
0.165063,0.09093,0.173047,0.897352,0.052964,0.341804,0.275193,female
0.166233,0.054085,0.169436,0.879723,0.041822,0.275813,0.177094,female
0.138874,0.071057,0.16284,0.911787,0.046309,0.277667,0.180604,female
0.152868,0.038422,0.161852,0.858516,0.039322,0.234477,0.17578,female
0.161668,0.083907,0.17106,0.901948,0.049353,0.261535,0.255894,female
0.14713,0.092748,0.156336,0.908151,0.051176,0.28792,0.142986,female
0.151907,0.047403,0.173945,0.891573,0.040293,0.306782,0.213716,female
0.163658,0.076729,0.179971,0.88843,0.0458,0.212562,0.18439,female
0.163404,0.07573,0.173381,0.901608,0.046922,0.298662,0.253594,female
0.171013,0.046017,0.169248,0.885193,0.040249,0.271952,0.197716,female
0.161368,0.073002,0.190669,0.873841,0.044764,0.228781,0.270875,female
0.147949,0.061807,0.153896,0.885248,0.045503,0.245097,0.15763,female
0.175814,0.057602,0.166703,0.909567,0.045943,0.324592,0.207902,female
0.165699,0.040065,0.18348,0.868394,0.034771,0.223775,0.190764,female
0.155813,0.058439,0.164138,0.883372,0.044316,0.268706,0.189546,female
0.149996,0.065035,0.168794,0.90623,0.044114,0.274209,0.181702,female
0.163482,0.069048,0.155238,0.863202,0.047787,0.256519,0.153333,female
0.138214,0.090454,0.150926,0.883782,0.050754,0.237962,0.149909,female
0.164462,0.065753,0.173699,0.897999,0.043541,0.322767,0.172603,female
0.153205,0.094795,0.162192,0.891063,0.052154,0.290445,0.25863,female
0.160254,0.029705,0.176582,0.855316,0.03605,0.230754,0.198035,female
0.155977,0.072748,0.182654,0.885527,0.047802,0.286216,0.254879,female
0.175712,0.058831,0.178705,0.897876,0.044209,0.29071,0.207014,female
0.158921,0.044702,0.182246,0.872001,0.038893,0.249095,0.184702,female
0.15043,0.0351,0.169516,0.861742,0.036289,0.281672,0.194644,female
0.149311,0.072421,0.159579,0.888613,0.043619,0.244896,0.159158,female
0.158958,0.045667,0.149918,0.875325,0.044134,0.274656,0.167908,female
0.172861,0.036588,0.166171,0.845458,0.033863,0.242713,0.199201,female
0.158865,0.063241,0.165586,0.887627,0.043162,0.302533,0.181517,female
0.169942,0.073756,0.171642,0.896809,0.047788,0.279858,0.24039,female
0.15022,0.087174,0.151607,0.911275,0.053444,0.396548,0.155871,female
0.175871,0.07,0.178054,0.884101,0.044135,0.250102,0.184631,female
0.151286,0.058104,0.165295,0.878659,0.038478,0.243339,0.164794,female
0.141642,0.092293,0.164076,0.90718,0.052838,0.33005,0.266624,female
0.146272,0.039868,0.172914,0.880661,0.040663,0.252454,0.206755,female
0.163916,0.058792,0.164955,0.892011,0.040871,0.294663,0.183142,female
0.159955,0.062626,0.156564,0.90009,0.046589,0.405504,0.168817,female
0.153974,0.09741,0.148955,0.913557,0.053256,0.363958,0.252044,female
0.16594,0.031526,0.172563,0.842105,0.033439,0.232088,0.177126,female
0.169922,0.035,0.182,0.856234,0.034093,0.243939,0.200789,female
0.161608,0.035223,0.164968,0.86312,0.038195,0.300025,0.189045,female
0.168978,0.039158,0.173053,0.847855,0.034214,0.231307,0.176,female
0.172435,0.037959,0.16449,0.854576,0.036878,0.275261,0.166122,female
0.159537,0.041966,0.173909,0.869979,0.037821,0.285754,0.208825,female
0.160521,0.038261,0.165217,0.851414,0.033982,0.234382,0.183043,female
0.155534,0.028788,0.164848,0.824167,0.031096,0.201171,0.191515,female
0.146641,0.028361,0.167587,0.829294,0.034514,0.252113,0.170166,female
0.17313,0.048611,0.174611,0.88723,0.04196,0.329733,0.186667,female
0.16851,0.03511,0.166771,0.832588,0.031625,0.163673,0.182132,female
0.164407,0.045324,0.172902,0.852324,0.034134,0.208179,0.173573,female
0.163218,0.045386,0.170928,0.866445,0.035205,0.236552,0.183373,female
0.166963,0.053816,0.170808,0.871245,0.03711,0.247344,0.190696,female
0.167812,0.038829,0.16869,0.850697,0.034725,0.230536,0.184222,female
0.165154,0.031704,0.173874,0.85555,0.034237,0.230647,0.202908,female
0.181073,0.044231,0.175769,0.846291,0.034647,0.212338,0.181923,female
0.172028,0.033726,0.164417,0.84833,0.036291,0.272854,0.184793,female
0.166617,0.044228,0.165006,0.875626,0.042348,0.335762,0.17113,female
0.160948,0.05201,0.168142,0.845371,0.036377,0.223578,0.164224,female
0.158759,0.036672,0.169985,0.839934,0.033231,0.185345,0.202342,female
0.170511,0.031579,0.170105,0.843727,0.033578,0.237264,0.190316,female
0.147277,0.02654,0.160126,0.831198,0.033985,0.246363,0.167204,female
0.144965,0.03857,0.166146,0.863126,0.040186,0.305361,0.177272,female
0.162796,0.041716,0.163528,0.852655,0.041936,0.290756,0.162527,female
0.164033,0.048263,0.169474,0.85164,0.034786,0.209544,0.180526,female
0.15588,0.034911,0.171349,0.878222,0.0447,0.354332,0.174198,female
0.155108,0.055336,0.175968,0.853759,0.035543,0.219269,0.235178,female
0.154513,0.0389,0.16411,0.854197,0.040806,0.306358,0.170188,female
0.170952,0.022228,0.168468,0.819378,0.032103,0.221279,0.175097,female
0.15579,0.046248,0.179257,0.858568,0.036923,0.205489,0.180691,female
0.159126,0.034278,0.170309,0.854939,0.033251,0.233619,0.177526,female
0.156055,0.046564,0.162203,0.862971,0.035719,0.233394,0.161894,female
0.147787,0.029406,0.159178,0.840145,0.032358,0.231152,0.156301,female
0.153425,0.053598,0.165188,0.880368,0.038389,0.273791,0.15318,female
0.158827,0.042507,0.166128,0.851809,0.034891,0.208436,0.162228,female
0.149149,0.034777,0.164522,0.84974,0.034018,0.234021,0.172994,female
0.159269,0.05738,0.169598,0.871411,0.041085,0.295865,0.174319,female
0.16737,0.030099,0.165545,0.838638,0.035096,0.217263,0.182178,female
0.168001,0.029113,0.166544,0.847902,0.037041,0.267606,0.190092,female
0.157005,0.04188,0.168319,0.861486,0.036183,0.263261,0.168718,female
0.157433,0.04305,0.166002,0.874534,0.038734,0.277482,0.175301,female
0.153066,0.06131,0.166552,0.874269,0.04456,0.298387,0.168,female
0.159911,0.025322,0.178226,0.82936,0.03455,0.223156,0.182609,female
0.165734,0.046473,0.158783,0.867365,0.044457,0.344913,0.162268,female
0.172191,0.038645,0.170389,0.875984,0.040268,0.318001,0.174605,female
0.169212,0.04766,0.17227,0.856187,0.035256,0.225561,0.169787,female
0.155354,0.047043,0.159946,0.881652,0.043292,0.340286,0.167849,female
0.165169,0.0453,0.16869,0.874523,0.037625,0.290729,0.179476,female
0.16049,0.038367,0.170204,0.833996,0.03253,0.214438,0.173061,female
0.162492,0.041546,0.166185,0.852214,0.035621,0.255799,0.170374,female
0.159583,0.053444,0.164592,0.875198,0.042,0.312274,0.178921,female
0.156115,0.053096,0.162193,0.87381,0.042357,0.296574,0.168,female
0.151211,0.060436,0.165557,0.873769,0.036753,0.232406,0.159449,female
0.158587,0.058218,0.159208,0.843869,0.037332,0.234807,0.167921,female
0.157064,0.081191,0.174232,0.881478,0.046309,0.258676,0.163699,female
0.165469,0.044184,0.157872,0.833753,0.032401,0.20975,0.156879,female
0.16193,0.031595,0.166329,0.853108,0.037949,0.274542,0.177224,female
0.172738,0.04414,0.16051,0.856532,0.037446,0.252353,0.160955,female
0.15788,0.035674,0.164681,0.84123,0.031479,0.214969,0.181689,female
0.17812,0.020449,0.22927,0.790478,0.027851,0.108849,0.239888,female
0.191421,0.02899,0.22202,0.813033,0.034495,0.162506,0.247828,female
0.199392,0.029227,0.22299,0.804358,0.029158,0.11955,0.229124,female
0.185773,0.028119,0.218218,0.832175,0.048765,0.266716,0.225347,female
0.192731,0.030764,0.223376,0.793783,0.040739,0.166359,0.224268,female
0.208406,0.026112,0.22175,0.801901,0.030667,0.143337,0.22175,female
0.18509,0.022508,0.217428,0.797863,0.035251,0.190039,0.228232,female
0.199985,0.027591,0.218175,0.789733,0.029296,0.117383,0.224818,female
