@relation 'voice_norm-weka.filters.unsupervised.attribute.Remove-V-R13,6,4,9,2,10-11,21'

@attribute meanfun numeric
@attribute IQR numeric
@attribute Q25 numeric
@attribute sp.ent numeric
@attribute sd numeric
@attribute sfm numeric
@attribute mode numeric
@attribute label {male,female}

@data
0.754641,0.091696,0.804144,0.466652,0.316757,0.31925,0.735088,female
0.693718,0.102811,0.761163,0.652782,0.525174,0.51216,0.748148,female
0.554069,0.08703,0.760717,0.551011,0.455008,0.449138,0.799447,female
0.683078,0.415269,0.399874,0.951229,0.501261,0.853843,0.758209,female
0.642191,0.099471,0.828985,0.493317,0.238635,0.269268,0.75894,female
0.659523,0.083957,0.800122,0.564625,0.40791,0.450609,0.830233,female
0.666531,0.258208,0.654201,0.734928,0.517884,0.614577,0.773314,female
0.703785,0.075389,0.822827,0.439728,0.234255,0.301544,0.793494,female
0.711909,0.123353,0.828695,0.402894,0.247808,0.253935,0.726496,female
0.699458,0.147296,0.797847,0.487127,0.284002,0.284311,0.703416,female
0.684005,0.062442,0.823119,0.442936,0.22929,0.266164,0.784891,female
0.650154,0.09932,0.808164,0.420982,0.18876,0.208558,0.764444,female
0.651033,0.060693,0.806132,0.333169,0.16784,0.187809,0.712281,female
0.657803,0.06841,0.774115,0.615328,0.415617,0.52855,0.707692,female
0.585038,0.036783,0.759867,0.391233,0.269751,0.342006,0.677188,female
0.615646,0.185793,0.613508,0.703811,0.473153,0.6291,0.682074,female
0.637529,0.119265,0.780338,0.56384,0.381456,0.392575,0.682796,female
0.626124,0.082336,0.762767,0.321796,0.136538,0.176649,0.665198,female
0.660417,0.019074,0.834564,0.332631,0.202493,0.223862,0.789141,female
0.639339,0.041119,0.804484,0.327423,0.135384,0.205971,0.764957,female
0.621464,0.098463,0.808404,0.446718,0.193763,0.247639,0.730321,female
0.654002,0.118484,0.81477,0.477449,0.254744,0.281613,0.852205,female
0.696361,0.036268,0.785712,0.307626,0.146279,0.190735,0.739653,female
0.643908,0.119756,0.795969,0.440497,0.257008,0.297173,0.736424,female
0.591409,0.106302,0.749413,0.540266,0.281733,0.383223,0.663704,female
0.622273,0.094823,0.817396,0.410379,0.164687,0.199891,0.827635,female
0.706617,0.0463,0.840913,0.442213,0.346207,0.342778,0.811798,female
0.660556,0.096267,0.751818,0.656182,0.481685,0.54516,0.713092,female
0.74456,0.090065,0.785634,0.369897,0.138103,0.159854,0.821101,female
0.589476,0.05045,0.786342,0.388864,0.164448,0.239752,0.746667,female
0.611678,0.11664,0.81901,0.466142,0.276962,0.268,0.891738,female
0.689259,0.156185,0.784232,0.504501,0.271949,0.315144,0.694631,female
0.644779,0.145692,0.78109,0.589007,0.312278,0.38568,0.706777,female
0.770821,0.09449,0.755254,0.432923,0.153328,0.174461,0.654584,female
0.6315,0.061134,0.67011,0.38866,0.116684,0.202663,0.65534,female
0.516581,0.092862,0.677593,0.508609,0.20615,0.320873,0.651163,female
0.517751,0.026015,0.672342,0.264113,0.11901,0.182622,0.608696,female
0.579279,0.061192,0.699281,0.403329,0.140395,0.211395,0.706461,female
0.602422,0.039992,0.721401,0.389643,0.156039,0.254255,0.664063,female
0.573221,0.159104,0.724898,0.58417,0.216201,0.27972,0.685819,female
0.564655,0.160963,0.702312,0.612669,0.211778,0.263249,0.643836,female
0.635641,0.190139,0.702946,0.629258,0.238221,0.281455,0.707071,female
0.619773,0.119374,0.744509,0.459798,0.125872,0.158736,0.71167,female
0.6403,0.071447,0.73214,0.4198,0.150093,0.239187,0.695055,female
0.508973,0.062679,0.684797,0.477453,0.170216,0.270568,0.655844,female
0.708446,0.078524,0.761764,0.414686,0.134539,0.192713,0.760291,female
0.627973,0.052805,0.735009,0.449808,0.165525,0.269678,0.705882,female
0.668817,0.052453,0.769131,0.47856,0.235702,0.321059,0.735925,female
0.57756,0.137104,0.717354,0.568156,0.200192,0.265285,0.697704,female
0.703768,0.156862,0.729713,0.577011,0.196301,0.273015,0.731738,female
0.634584,0.104599,0.781491,0.509598,0.156536,0.203796,0.768204,female
0.675893,0.140785,0.780104,0.481914,0.191044,0.239706,0.860802,female
0.691316,0.011998,0.815113,0.195029,0.078791,0.130228,0.758204,female
0.640672,0.067449,0.778252,0.440594,0.164684,0.219616,0.707283,female
0.61935,0.146819,0.737427,0.542083,0.204959,0.253021,0.665043,female
0.73151,0.052301,0.80621,0.396081,0.134408,0.179932,0.75753,female
0.673585,0.119996,0.794228,0.582454,0.271786,0.353782,0.745562,female
0.686584,0.14036,0.796601,0.44807,0.162674,0.153088,0.758929,female
0.710307,0.104812,0.762987,0.408459,0.116959,0.136744,0.740691,female
0.627586,0.077956,0.783787,0.452072,0.138781,0.17858,0.741794,female
0.65976,0.099676,0.777324,0.429045,0.119269,0.147963,0.768041,female
0.626416,0.198279,0.719151,0.65765,0.284782,0.398946,0.635514,female
0.675685,0.152637,0.835184,0.491591,0.169533,0.15202,0.742313,female
0.618086,0.120115,0.737055,0.513802,0.156974,0.208899,0.728947,female
0.679199,0.079539,0.711907,0.458863,0.172795,0.280708,0.729396,female
0.614119,0.104305,0.748288,0.468991,0.14031,0.195338,0.794228,female
0.552932,0.131764,0.698987,0.596794,0.19915,0.296067,0.621359,female
0.573196,0.078596,0.732711,0.48622,0.179017,0.286025,0.699041,female
0.600717,0.167478,0.758466,0.48388,0.174999,0.18126,0.664894,female
0.69238,0.057329,0.750005,0.39661,0.136282,0.234872,0.729412,female
0.723256,0.043699,0.738336,0.345157,0.148285,0.206982,0.72522,female
0.68132,0.096487,0.774992,0.514017,0.149206,0.176897,0.739191,female
0.654046,0.10812,0.719851,0.528094,0.231382,0.322038,0.707379,female
0.648488,0.090436,0.738239,0.414524,0.169346,0.235839,0.660944,female
0.642656,0.092968,0.711634,0.499019,0.179192,0.286941,0.677463,female
0.68375,0.067529,0.769739,0.406941,0.124073,0.168942,0.780027,female
0.677117,0.054249,0.764168,0.441213,0.182283,0.245825,0.681373,female
0.658141,0.104873,0.739302,0.565271,0.28419,0.346557,0.686934,female
0.590848,0.108384,0.733992,0.436394,0.153256,0.232822,0.791281,female
0.662756,0.117569,0.735901,0.518384,0.175762,0.265586,0.678571,female
0.624378,0.069804,0.76607,0.460913,0.162152,0.250028,0.782249,female
0.706977,0.030106,0.789857,0.281127,0.113236,0.159336,0.711806,female
0.580539,0.052264,0.745596,0.388793,0.140657,0.222611,0.658854,female
0.656712,0.112,0.725289,0.557592,0.249571,0.354368,0.675245,female
0.547616,0.195195,0.688925,0.506805,0.215529,0.241301,0.617021,female
0.598841,0.124766,0.822976,0.483265,0.211823,0.229092,0.858726,female
0.685829,0.109344,0.819434,0.374382,0.12853,0.145159,0.722317,female
0.557731,0.09328,0.737771,0.496154,0.161684,0.236804,0.719481,female
0.57025,0.080293,0.689362,0.517031,0.18149,0.267446,0.684466,female
0.648916,0.026831,0.757537,0.284956,0.097724,0.167181,0.689252,female
0.679314,0.162345,0.770712,0.575329,0.238615,0.312747,0.881978,female
0.599424,0.064632,0.784716,0.461587,0.208889,0.292032,0.731707,female
0.687872,0.277538,0.728522,0.52791,0.267194,0.20489,0.953618,female
0.620822,0.063699,0.730128,0.459216,0.146294,0.244014,0.681818,female
0.557927,0.124278,0.736605,0.628008,0.264668,0.408236,0.796588,female
0.650343,0.071603,0.842763,0.347549,0.115058,0.120522,0.749585,female
0.832059,0.130167,0.86263,0.413215,0.139181,0.123765,0.924623,female
0.684093,0.16603,0.837339,0.415478,0.212975,0.205269,0.918584,female
0.679378,0.082525,0.830811,0.34424,0.119228,0.131317,0.852459,female
0.754759,0.111257,0.899453,0.354632,0.156762,0.124925,0.867857,female
0.810839,0.048572,0.851271,0.237711,0.09454,0.104829,0.783898,female
0.684591,0.070357,0.915731,0.302048,0.112991,0.103639,0.882883,female
0.745487,0.133338,0.79242,0.399132,0.178449,0.205932,0.709156,female
0.68267,0.172482,0.80516,0.378182,0.15501,0.122873,0.705411,female
0.674329,0.164246,0.806823,0.457504,0.202945,0.217205,0.742188,female
0.669836,0.061563,0.968082,0.201621,0.154756,0.123401,0.949807,female
0.774217,0.033418,0.913616,0.235136,0.097733,0.112639,0.819643,female
0.713886,0.082766,0.880092,0.329327,0.135529,0.1342,0.865731,female
0.697596,0.054728,0.828812,0.27953,0.114835,0.138786,0.804836,female
0.601233,0.088086,0.878793,0.264463,0.08539,0.079657,0.876761,female
0.762473,0.07722,0.882693,0.323878,0.136085,0.148462,0.811567,female
0.807683,0.034036,0.904412,0.173038,0.078524,0.08824,0.843137,female
0.677913,0.086714,0.890752,0.359451,0.124246,0.114709,0.786963,female
0.71737,0.037124,0.9106,0.201244,0.110555,0.109741,0.810591,female
0.865048,0.052839,0.910294,0.227874,0.083074,0.071706,0.863158,female
0.847785,0.049126,0.891658,0.17338,0.06094,0.056794,0.883365,female
0.660796,0.042699,0.875947,0.28328,0.095678,0.11712,0.783088,female
0.694235,0.050359,0.822034,0.220699,0.069188,0.083874,0.789474,female
0.713168,0.081262,0.919686,0.299054,0.17257,0.164327,0.927419,female
0.744873,0.134083,0.877735,0.368578,0.147955,0.107098,0.944732,female
0.788705,0.083878,0.852975,0.324824,0.103618,0.110098,0.753623,female
0.712691,0.135883,0.85677,0.384515,0.154098,0.138585,0.936255,female
0.650926,0.086012,0.862268,0.374609,0.123976,0.143311,0.834459,female
0.635316,0.124766,0.808731,0.392508,0.134482,0.129236,0.866397,female
0.744958,0.094081,0.877973,0.367615,0.127444,0.132206,0.775685,female
0.731919,0.103587,0.864024,0.33034,0.153585,0.13442,0.901235,female
0.724848,0.107367,0.893147,0.313015,0.120701,0.101059,0.934087,female
0.743571,0.102375,0.872476,0.356644,0.144232,0.135301,0.852431,female
0.779149,0.066223,0.916597,0.25681,0.073845,0.056234,0.818499,female
0.713687,0.081606,0.909092,0.367664,0.142814,0.135464,0.911811,female
0.759635,0.15044,0.875426,0.353654,0.141584,0.080537,1,female
0.618946,0.036506,0.830789,0.201225,0.152717,0.17517,0.761702,female
0.732563,0.119246,0.848284,0.334286,0.133458,0.126878,0.763975,female
0.700639,0.113735,0.873821,0.322466,0.135525,0.111191,0.925734,female
0.66567,0.146991,0.865096,0.381956,0.156778,0.115594,0.905074,female
0.697691,0.087537,0.892855,0.290507,0.152551,0.131764,0.871636,female
0.868649,0.059953,0.908321,0.277834,0.141728,0.154254,0.884774,female
0.783685,0.09685,0.918767,0.299462,0.14514,0.116747,0.896104,female
0.824369,0.051073,0.923612,0.144567,0.063972,0.053794,0.822616,female
0.719968,0.078662,0.890312,0.263958,0.115999,0.101724,0.864028,female
0.732862,0.057799,0.884055,0.302348,0.098436,0.104102,0.875789,female
0.761863,0.079701,0.798287,0.278685,0.146288,0.170558,0.705357,female
0.689284,0.052693,0.920787,0.247547,0.080725,0.077041,0.872193,female
0.741215,0.036369,0.884612,0.265858,0.107353,0.130288,0.817326,female
0.689113,0.108203,0.863098,0.30897,0.147879,0.144313,0.760274,female
0.693094,0.112787,0.864321,0.390892,0.165057,0.165971,0.85,female
0.795106,0.1094,0.82959,0.403265,0.15082,0.166677,0.727749,female
0.712398,0.059652,0.902278,0.268471,0.113026,0.108889,0.830549,female
0.748726,0.08118,0.883606,0.351448,0.133077,0.145605,0.901554,female
0.797146,0.102725,0.891936,0.323851,0.129423,0.092267,0.813704,female
0.638561,0.078743,0.90428,0.314235,0.137906,0.137421,0.824497,female
0.738325,0.101933,0.881407,0.423047,0.152474,0.151383,0.79223,female
0.650799,0.119996,0.872476,0.359855,0.131151,0.089066,1,female
0.690195,0.084826,0.885818,0.314725,0.127641,0.11986,0.776167,female
0.863734,0.123378,0.831959,0.412872,0.171361,0.17955,0.79291,female
0.619563,0.133904,0.803672,0.529827,0.197192,0.199919,0.788063,female
0.609486,0.159644,0.811202,0.504492,0.208596,0.213038,0.896277,female
0.552037,0.106033,0.753878,0.567215,0.206022,0.281621,0.774924,female
0.560363,0.108553,0.812739,0.500253,0.219278,0.193139,0.850765,female
0.569764,0.257029,0.73465,0.617999,0.275172,0.21763,0.97043,female
0.576006,0.1351,0.708128,0.539063,0.189556,0.256101,0.625786,female
0.584275,0.058094,0.72384,0.423467,0.150893,0.191632,0.706223,female
0.596575,0.150375,0.755517,0.49494,0.174292,0.188853,0.66761,female
0.545623,0.114316,0.718679,0.461586,0.154272,0.222062,0.779944,female
0.543125,0.226732,0.745006,0.507826,0.220171,0.190726,0.927778,female
0.545494,0.061889,0.789212,0.388546,0.119945,0.152135,0.705148,female
0.540119,0.064218,0.779523,0.486266,0.20515,0.325402,0.705394,female
0.537855,0.153819,0.752916,0.502467,0.203044,0.230701,0.663286,female
0.565184,0.111538,0.757806,0.394609,0.131679,0.169707,0.677037,female
0.636807,0.108984,0.786077,0.455561,0.175904,0.249645,0.811166,female
0.500786,0.090136,0.719604,0.408678,0.182397,0.245088,0.635914,female
0.585787,0.108713,0.811922,0.464006,0.156076,0.136073,0.784585,female
0.620635,0.171745,0.75024,0.532281,0.202691,0.171355,0.714485,female
0.54083,0.084244,0.772588,0.509122,0.186216,0.276257,0.723842,female
0.629922,0.157882,0.714802,0.533076,0.18103,0.217584,0.61326,female
0.593314,0.140761,0.807176,0.430279,0.169415,0.153796,0.754173,female
0.622279,0.172471,0.768459,0.492552,0.171455,0.150826,0.679032,female
0.621085,0.115171,0.734339,0.429041,0.151089,0.217329,0.800333,female
0.542761,0.06373,0.700587,0.368747,0.12929,0.190591,0.62087,female
0.635515,0.090289,0.781874,0.421191,0.139891,0.198166,0.701245,female
0.514796,0.119284,0.726994,0.539782,0.191737,0.218665,0.726916,female
0.646726,0.149277,0.733314,0.477792,0.182802,0.220935,0.666065,female
0.580894,0.078803,0.686438,0.325227,0.124796,0.13939,0.620629,female
0.531015,0.117866,0.730769,0.490422,0.172003,0.218381,0.678683,female
0.633369,0.093816,0.713774,0.49504,0.180378,0.288239,0.678632,female
0.649779,0.094348,0.734851,0.431689,0.125202,0.180513,0.726415,female
0.610734,0.090705,0.695417,0.442602,0.156364,0.246002,0.657056,female
0.631802,0.050407,0.687239,0.253989,0.09775,0.13572,0.675048,female
0.587325,0.098921,0.647696,0.308157,0.19385,0.175836,0.561717,female
0.632169,0.06477,0.746491,0.393942,0.109338,0.127772,0.708266,female
0.563723,0.130105,0.675363,0.483194,0.172434,0.226049,0.759295,female
0.58091,0.162827,0.689686,0.54727,0.194559,0.240765,0.79683,female
0.577203,0.152519,0.713329,0.554428,0.269529,0.284651,1,female
0.618838,0.12423,0.698906,0.535738,0.22187,0.300403,0.621107,female
0.528073,0.162894,0.654422,0.588717,0.23123,0.309084,0.576865,female
0.675474,0.143806,0.741425,0.512469,0.183221,0.195874,0.658456,female
0.539214,0.277099,0.728311,0.564862,0.270483,0.199952,0.948097,female
0.616728,0.103409,0.739994,0.547796,0.230653,0.343194,0.65391,female
0.440974,0.225457,0.702642,0.627961,0.251051,0.292002,0.887906,female
0.634709,0.12249,0.763111,0.488531,0.166326,0.194336,0.770642,female
0.619135,0.196696,0.728818,0.471655,0.190196,0.192819,0.864277,female
0.680455,0.123849,0.725825,0.363318,0.146179,0.187057,0.630314,female
0.581969,0.037583,0.744309,0.350479,0.146473,0.243607,0.687919,female
0.558101,0.161138,0.716739,0.482796,0.177295,0.209149,0.616225,female
0.536208,0.158078,0.649982,0.539746,0.221216,0.223826,0.549645,female
0.641339,0.152951,0.697026,0.500744,0.169322,0.189046,0.705329,female
0.503162,0.125072,0.753204,0.486743,0.170023,0.216429,0.808896,female
0.634739,0.133422,0.720553,0.61113,0.248434,0.36825,0.733618,female
0.590807,0.156246,0.77188,0.492846,0.157439,0.132582,0.875214,female
0.54673,0.152042,0.701027,0.558942,0.196356,0.261347,0.646393,female
0.601215,0.100384,0.675385,0.394881,0.123835,0.168534,0.570014,female
0.565828,0.132465,0.727199,0.505961,0.156913,0.175796,0.785235,female
0.468652,0.1316,0.702417,0.552987,0.21341,0.238018,0.693679,female
0.599732,0.202565,0.655669,0.549932,0.256189,0.255345,0.565812,female
0.594107,0.172555,0.688954,0.547046,0.194874,0.26189,0.591522,female
0.606717,0.278154,0.653377,0.688498,0.300194,0.302627,0.933419,female
0.556569,0.348107,0.59893,0.602124,0.376302,0.347398,0.995896,female
0.558869,0.238367,0.660726,0.695573,0.291023,0.300937,0.762963,female
0.512866,0.323677,0.596856,0.662216,0.356399,0.367882,0.523338,female
0.567726,0.157367,0.610869,0.519385,0.262986,0.304198,0.554124,female
0.554808,0.257328,0.614901,0.670983,0.315515,0.43652,0.534137,female
0.543541,0.185459,0.633589,0.693771,0.266869,0.373477,0.7,female
0.556954,0.226883,0.673008,0.659818,0.249832,0.321437,0.69754,female
0.549233,0.321952,0.628045,0.626546,0.334208,0.328567,0.880376,female
0.571259,0.316153,0.601166,0.743586,0.361482,0.369614,0.566017,female
0.526992,0.346434,0.645876,0.674143,0.350719,0.33874,0.93733,female
0.606232,0.096863,0.671457,0.536829,0.264128,0.288129,0.671053,female
0.567567,0.239726,0.660716,0.587806,0.23534,0.255244,0.60219,female
0.5818,0.286074,0.673875,0.639572,0.298056,0.262529,0.542222,female
0.493992,0.204366,0.732436,0.654075,0.285431,0.264709,0.843558,female
0.587719,0.222704,0.680848,0.655028,0.259687,0.265653,0.820513,female
0.558132,0.252682,0.639428,0.652218,0.266337,0.299909,0.72328,female
0.608692,0.26586,0.719219,0.590575,0.283188,0.273185,0.86551,female
0.544308,0.188334,0.729269,0.571157,0.25197,0.246315,0.644444,female
0.515357,0.146147,0.68179,0.541476,0.226267,0.225966,0.653358,female
0.621293,0.107291,0.848465,0.510389,0.221842,0.216298,0.771102,female
0.617498,0.168954,0.852126,0.462399,0.218416,0.190001,1,female
0.601399,0.32134,0.699335,0.652162,0.357045,0.378294,0.982833,female
0.607826,0.166315,0.684722,0.579721,0.242069,0.296425,0.632479,female
0.457561,0.237726,0.65803,0.711481,0.288364,0.298726,0.645015,female
0.53442,0.10041,0.654034,0.492572,0.216274,0.245144,0.627787,female
0.582754,0.291792,0.691292,0.671048,0.319782,0.278712,0.913907,female
0.502905,0.328989,0.631712,0.696539,0.338591,0.311446,0.510665,female
0.529144,0.138199,0.70297,0.628417,0.226289,0.334846,0.763271,female
0.593684,0.261589,0.727355,0.615499,0.283117,0.217956,0.658537,female
0.592287,0.257384,0.700685,0.669652,0.294691,0.324771,0.905694,female
0.634081,0.132366,0.683961,0.602197,0.225834,0.291635,0.706128,female
0.581108,0.245907,0.770644,0.555548,0.272424,0.238078,0.96741,female
0.507404,0.198806,0.621838,0.602425,0.28005,0.25832,0.562963,female
0.66045,0.181112,0.673662,0.70236,0.284589,0.356941,0.742507,female
0.604892,0.107324,0.741552,0.533163,0.169308,0.231867,0.681301,female
0.550599,0.184634,0.663283,0.594716,0.267803,0.287608,0.676951,female
0.518647,0.212388,0.682125,0.688648,0.265722,0.294435,0.648936,female
0.592716,0.229269,0.627268,0.511827,0.303616,0.272489,0.547619,female
0.453939,0.319337,0.609817,0.596401,0.334232,0.249468,0.53539,female
0.598101,0.215409,0.701971,0.654821,0.25981,0.354677,0.616438,female
0.53627,0.337601,0.655407,0.626318,0.348683,0.314578,0.923679,female
0.574988,0.063734,0.713637,0.479424,0.182506,0.240525,0.707269,female
0.551496,0.244838,0.738211,0.603571,0.30377,0.309332,0.91028,female
0.65989,0.186282,0.722229,0.654318,0.266702,0.314907,0.739336,female
0.567667,0.126833,0.736558,0.547987,0.211848,0.26328,0.659649,female
0.52103,0.086432,0.685044,0.505828,0.184974,0.303694,0.695157,female
0.514888,0.243463,0.644834,0.61625,0.260613,0.25807,0.568421,female
0.567868,0.130895,0.605738,0.561644,0.265922,0.29499,0.599671,female
0.644228,0.092694,0.671508,0.438911,0.15994,0.255361,0.711434,female
0.56736,0.204839,0.669143,0.612202,0.255897,0.329575,0.648276,female
0.628199,0.249081,0.69365,0.649933,0.303632,0.301444,0.858537,female
0.519879,0.305538,0.612576,0.709376,0.361993,0.44621,0.556684,female
0.660761,0.233277,0.719595,0.597711,0.265937,0.264528,0.659396,female
0.525734,0.183222,0.667965,0.575345,0.207557,0.256139,0.588551,female
0.472762,0.327076,0.663034,0.692549,0.355735,0.363712,0.952229,female
0.498195,0.106493,0.698796,0.583572,0.23011,0.267446,0.738411,female
0.595101,0.186116,0.666588,0.630215,0.232258,0.319811,0.654079,female
0.573345,0.202248,0.632634,0.663414,0.291261,0.457321,0.602917,female
0.540496,0.348607,0.601842,0.718757,0.360049,0.405778,0.900156,female
0.606219,0.071395,0.697376,0.425133,0.155567,0.24218,0.632593,female
0.628089,0.086012,0.735564,0.483195,0.162314,0.256883,0.717105,female
0.582424,0.08695,0.666642,0.51149,0.204643,0.326462,0.675159,female
0.622904,0.103507,0.699357,0.448763,0.163557,0.241211,0.628571,female
0.641892,0.098463,0.664706,0.476382,0.191054,0.295741,0.593294,female
0.571051,0.115324,0.702822,0.539676,0.200783,0.308758,0.745803,female
0.576457,0.099732,0.667651,0.463388,0.161167,0.245026,0.653727,female
0.549062,0.059874,0.666158,0.351419,0.131385,0.203825,0.683983,female
0.500219,0.058078,0.677242,0.372486,0.166657,0.267023,0.607735,female
0.645709,0.143282,0.705664,0.610569,0.243486,0.363319,0.666667,female
0.620335,0.086474,0.673938,0.386022,0.136846,0.157304,0.65047,female
0.597795,0.12945,0.698746,0.467126,0.162738,0.212518,0.619904,female
0.59127,0.12971,0.69076,0.525154,0.173784,0.247719,0.654902,female
0.611838,0.165182,0.690273,0.54488,0.19345,0.261106,0.681058,female
0.616499,0.102123,0.681704,0.46044,0.168834,0.240255,0.657935,female
0.6019,0.072146,0.70268,0.480383,0.163799,0.240392,0.724672,female
0.689333,0.124851,0.71035,0.442333,0.168033,0.217678,0.649725,female
0.639656,0.080654,0.66441,0.450714,0.184996,0.292755,0.659975,female
0.609935,0.124841,0.666796,0.562883,0.247495,0.370798,0.611179,female
0.578797,0.157583,0.679488,0.438555,0.185886,0.231622,0.586514,female
0.566779,0.093046,0.686942,0.416213,0.153421,0.18419,0.72265,female
0.631325,0.071618,0.68743,0.431797,0.156998,0.248602,0.679699,female
0.503711,0.050417,0.647049,0.380314,0.161199,0.25989,0.597156,female
0.491016,0.101031,0.671407,0.511518,0.225186,0.333083,0.633113,female
0.588949,0.114271,0.660814,0.468485,0.24324,0.314964,0.580453,female
0.595744,0.141818,0.684874,0.464314,0.169464,0.214212,0.644737,female
0.550966,0.085637,0.692462,0.573551,0.271768,0.393836,0.622137,female
0.546722,0.171577,0.711156,0.473023,0.177272,0.226277,0.839921,female
0.543454,0.102422,0.663169,0.474825,0.231583,0.334319,0.607815,female
0.633748,0.032275,0.680805,0.331741,0.141781,0.228771,0.625348,female
0.550472,0.13334,0.724466,0.492785,0.191519,0.209181,0.645327,female
0.568795,0.082976,0.688256,0.477871,0.153623,0.24408,0.634021,female
0.551926,0.134668,0.655451,0.510877,0.179093,0.243801,0.578194,female
0.506517,0.062477,0.643212,0.417077,0.144411,0.241018,0.558219,female
0.537479,0.164266,0.667533,0.582369,0.206648,0.293917,0.547071,female
0.567151,0.117598,0.671336,0.465012,0.17055,0.212837,0.579387,female
0.513996,0.085074,0.664838,0.456506,0.161542,0.244578,0.617834,female
0.569578,0.180177,0.685377,0.545563,0.234459,0.321302,0.622568,female
0.614074,0.065391,0.668975,0.410884,0.172666,0.223789,0.650636,female
0.617535,0.061243,0.67302,0.448953,0.192729,0.286244,0.678899,female
0.557145,0.114962,0.680202,0.504775,0.18388,0.280854,0.602564,female
0.559497,0.119885,0.670828,0.558394,0.210204,0.298496,0.626076,female
0.535511,0.196714,0.67305,0.557306,0.270316,0.324431,0.6,female
0.573102,0.04529,0.720292,0.372757,0.167031,0.231099,0.652174,female
0.605085,0.134286,0.641612,0.528934,0.26926,0.382151,0.57953,female
0.640548,0.101348,0.688578,0.564356,0.226035,0.348764,0.623588,female
0.624187,0.139278,0.696188,0.483001,0.174317,0.234083,0.606383,female
0.548076,0.136684,0.64632,0.587645,0.257239,0.376411,0.599462,female
0.601983,0.129352,0.681704,0.558351,0.198763,0.31493,0.640986,female
0.576284,0.10018,0.68783,0.391809,0.146187,0.220283,0.618076,female
0.587282,0.113555,0.671564,0.466676,0.178077,0.271596,0.608479,female
0.5713,0.163616,0.66512,0.561124,0.243909,0.341659,0.639004,female
0.552256,0.162153,0.65541,0.555421,0.247592,0.322182,0.6,female
0.525319,0.193037,0.669024,0.555251,0.189766,0.242574,0.56946,female
0.56583,0.183702,0.643333,0.432383,0.195731,0.245553,0.599717,female
0.557469,0.280364,0.70413,0.586932,0.288363,0.275165,0.584639,female
0.603628,0.124656,0.637928,0.39081,0.144858,0.214468,0.560284,female
0.584196,0.071687,0.672151,0.470346,0.202103,0.294848,0.632944,female
0.643554,0.12447,0.6486,0.48442,0.196917,0.267321,0.574841,female
0.561949,0.088848,0.665482,0.421536,0.135335,0.220942,0.648889,female
0.673114,0.02479,0.926848,0.212978,0.097906,0.089289,0.856742,female
0.746166,0.060724,0.897512,0.305665,0.166466,0.155856,0.885101,female
0.789945,0.061721,0.901435,0.270017,0.111393,0.102565,0.818299,female
0.715149,0.057059,0.882125,0.384326,0.31371,0.28514,0.804809,female
0.753362,0.06819,0.902997,0.226559,0.230891,0.160637,0.800955,female
0.839456,0.048615,0.89642,0.259921,0.126961,0.132076,0.791966,female
0.711398,0.033451,0.878927,0.243327,0.174263,0.190013,0.815113,female
0.793205,0.054839,0.881952,0.209915,0.112811,0.099877,0.80292,female
0.757862,0.058318,0.878465,0.263989,0.127212,0.129561,0.774627,female
0.824203,0.022999,0.86879,0.166178,0.090602,0.104209,0.797378,female
0.800474,0.058963,0.894292,0.339271,0.18897,0.205877,0.836735,female
0.718335,0.05142,0.907805,0.21287,0.118586,0.099976,0.813758,female
0.759492,0.092485,0.876885,0.382321,0.176401,0.16935,0.774725,female
0.675718,0.074612,0.894067,0.328762,0.1872,0.194491,0.821485,female
0.759461,0.058074,0.886214,0.331844,0.181155,0.1876,0.869775,female
0.792999,0.063145,0.877021,0.257548,0.138728,0.130498,0.773292,female
0.712684,0.05495,0.870792,0.212883,0.155436,0.165437,0.770865,female
0.69958,0.052662,0.910136,0.274004,0.102642,0.107821,0.842239,female
0.753496,0.047736,0.895873,0.277114,0.168438,0.167508,0.844347,female
0.88231,0.016947,0.901578,0.211209,0.121068,0.127712,0.822633,female
0.784321,0.024517,0.94848,0.144569,0.122016,0.103833,0.872253,female
0.692925,0.046006,0.932477,0.268086,0.157084,0.147973,0.825257,female
0.765458,0.041044,0.930447,0.194565,0.128937,0.132575,0.829233,female
0.801759,0.014511,0.906252,0.133623,0.073645,0.078782,0.827974,female
0.817793,0.049537,0.917529,0.290784,0.212141,0.199174,0.866225,female
0.84932,0.068262,0.914528,0.262329,0.130477,0.121659,0.818543,female
0.758274,0.036924,0.904412,0.161358,0.115869,0.108985,0.808824,female
0.790569,0.040987,0.911272,0.269145,0.183791,0.176383,0.859813,female
0.774939,0.015208,0.89952,0.213891,0.179274,0.188713,0.817219,female
0.75242,0.043766,0.919113,0.232106,0.126896,0.120875,0.818476,female
0.823909,0.050399,0.943292,0.140091,0.128712,0.092705,0.849673,female
0.783695,0.042935,0.894475,0.250415,0.122071,0.1262,0.790249,female
0.790423,0.053941,0.871951,0.264691,0.148742,0.145043,0.77037,female
0.711287,0.083125,0.90071,0.303497,0.19074,0.170751,0.805556,female
0.823635,0.046832,0.884387,0.252709,0.144399,0.154676,0.782875,female
0.759807,0.036085,0.909397,0.3032,0.206554,0.210267,0.811966,female
0.757983,0.049526,0.903832,0.228619,0.144635,0.135297,0.835821,female
0.809063,0.042973,0.906597,0.207493,0.1386,0.12306,0.802528,female
0.715533,0.024951,0.906173,0.227349,0.129656,0.138667,0.852224,female
