@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R6,8-11,13-14,16,21'

@attribute IQR numeric
@attribute kurt numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute meandom numeric
@attribute label {male,female}

@data
0.043105,4.729248,0.863682,0.205262,0.204105,0.168101,0.05694,1.411237,female
0.033462,13.299264,0.850313,0.263144,0.204231,0.179228,0.047525,1.613208,female
0.039348,6.013489,0.852778,0.194331,0.222384,0.167379,0.049638,1.59747,female
0.045874,5.230177,0.883878,0.275524,0.173981,0.156238,0.047105,1.265625,female
0.033237,10.420246,0.85697,0.267429,0.195731,0.159928,0.047291,1.735609,female
0.054362,8.614262,0.856401,0.182983,0.18617,0.164939,0.047244,1.803786,female
0.028183,12.627394,0.835164,0.226197,0.204235,0.181628,0.046967,1.115625,female
0.024944,16.038868,0.822643,0.203716,0.203061,0.187249,0.048,1.346551,female
0.03749,11.444726,0.863735,0.179466,0.206974,0.179614,0.047198,1.036659,female
0.040254,9.158751,0.86716,0.296458,0.198066,0.174648,0.047714,1.509698,female
0.036052,9.567449,0.839523,0.226977,0.185064,0.173636,0.047013,1.614746,female
0.036653,6.564265,0.860085,0.268168,0.18969,0.172574,0.048193,2.183667,female
0.030607,9.807022,0.837678,0.173054,0.218408,0.180056,0.050847,1.522553,female
0.027451,23.927468,0.846018,0.235026,0.190784,0.178849,0.047952,1.687897,female
0.039483,7.59181,0.876207,0.316222,0.192342,0.175394,0.047952,0.854078,female
0.040317,8.672684,0.844845,0.224545,0.221559,0.163142,0.050473,1.792969,female
0.0425,5.842669,0.864797,0.250955,0.19,0.176234,0.04908,1.317555,female
0.031148,9.933948,0.850812,0.238414,0.21903,0.169247,0.049741,1.209559,female
0.021713,15.703572,0.807062,0.165311,0.199306,0.184285,0.048682,1.573545,female
0.026979,12.686097,0.833262,0.216314,0.184479,0.161265,0.047572,2.121757,female
0.041176,7.871844,0.874338,0.322518,0.189069,0.175134,0.053512,1.092276,female
0.060949,6.394017,0.86198,0.231379,0.172766,0.15527,0.047525,1.849029,female
0.044211,5.115416,0.856251,0.221538,0.240443,0.164597,0.047478,1.191256,female
0.040545,8.617507,0.829755,0.153883,0.202249,0.180435,0.047666,0.910714,female
0.036727,6.631588,0.859388,0.227755,0.201455,0.157112,0.047013,1.680226,female
0.033641,6.779052,0.864468,0.252454,0.19165,0.159391,0.051227,0.956779,female
0.020935,16.132526,0.807993,0.171635,0.192991,0.173714,0.047291,1.123535,female
0.053142,5.327754,0.878655,0.288969,0.246954,0.179249,0.048436,1.443004,female
0.029919,13.233871,0.850976,0.272272,0.204878,0.164703,0.04918,1.411999,female
0.080519,6.762014,0.867115,0.20203,0.267013,0.180807,0.047105,1.065848,female
0.029697,10.926247,0.850399,0.233566,0.190909,0.168599,0.051447,1.948386,female
0.044094,6.246798,0.891474,0.365939,0.223045,0.157148,0.047666,1.318638,female
0.031575,9.06279,0.823225,0.134024,0.209884,0.173974,0.047337,2.041726,female
0.045494,4.119994,0.839205,0.136638,0.258894,0.207059,0.052061,0.914621,female
0.054018,6.808254,0.839756,0.202336,0.257204,0.180119,0.047856,1.614462,female
0.034171,6.407513,0.82242,0.142726,0.238689,0.17926,0.04898,0.885268,female
0.041,8.06774,0.824949,0.137573,0.243,0.192985,0.048241,1.391681,female
0.026102,18.060482,0.796497,0.121375,0.219492,0.203196,0.050104,0.66875,female
0.031279,5.505235,0.812153,0.120415,0.247207,0.180209,0.052231,0.895198,female
0.046248,13.013615,0.835778,0.20287,0.198564,0.191297,0.056272,1.974451,female
0.055551,11.660368,0.83068,0.135919,0.197515,0.17986,0.047431,0.939453,female
0.053594,11.334424,0.849982,0.211956,0.207813,0.178341,0.055491,1.475946,female
0.029189,11.053609,0.787714,0.136345,0.265946,0.177523,0.04883,1.529642,female
0.0225,10.482536,0.79587,0.12767,0.2295,0.196528,0.048632,1.497533,female
0.034228,7.578427,0.818791,0.14505,0.242405,0.185543,0.050473,1.169807,female
0.027565,16.062448,0.806673,0.148746,0.225354,0.182577,0.047666,2.122044,female
0.035493,9.160094,0.803007,0.101085,0.245493,0.165032,0.047384,0.926339,female
0.03291,7.039771,0.817465,0.156546,0.227239,0.19439,0.047105,2.417318,female
0.022647,18.909916,0.780759,0.108003,0.236078,0.202621,0.052288,0.752268,female
0.035167,5.142853,0.826122,0.129338,0.22035,0.178994,0.047431,2.515443,female
0.023381,13.347782,0.787623,0.125335,0.226965,0.186178,0.050104,1.746094,female
0.027116,14.542172,0.794103,0.094676,0.241684,0.213065,0.05101,0.71875,female
0.026233,19.089599,0.780842,0.082656,0.247342,0.209922,0.053631,1.53639,female
0.024706,10.561795,0.807586,0.131282,0.219265,0.175877,0.04908,2.22903,female
0.026526,8.745797,0.792357,0.104484,0.221053,0.181966,0.047105,1.217371,female
0.033871,10.111073,0.811424,0.169333,0.259677,0.185413,0.04893,1.487946,female
0.046425,7.669893,0.828343,0.123204,0.264525,0.191185,0.049741,1.466751,female
0.034493,6.541888,0.817695,0.125622,0.211014,0.199166,0.047059,1.420759,female
0.046853,4.34535,0.832221,0.148584,0.262151,0.185326,0.048338,1.306985,female
0.035,5.281044,0.82981,0.152394,0.233649,0.17408,0.047244,1.562334,female
0.044211,4.515449,0.834166,0.141048,0.242591,0.171238,0.047572,2.957682,female
0.036918,6.799864,0.828108,0.143443,0.217192,0.191201,0.049948,1.560268,female
0.039177,7.459465,0.819037,0.145227,0.252346,0.188827,0.049741,1.052679,female
0.040075,6.120897,0.814822,0.118336,0.261544,0.187539,0.047619,1.326923,female
0.038889,6.124359,0.825439,0.145937,0.238681,0.190948,0.049332,1.935417,female
0.030297,4.701446,0.801144,0.082204,0.22918,0.197426,0.047013,1.929306,female
0.033953,5.699139,0.82812,0.146069,0.255307,0.185507,0.048583,1.916424,female
0.050313,4.056115,0.824711,0.101794,0.28,0.193873,0.047105,1.66723,female
0.023234,18.810851,0.787618,0.178074,0.213277,0.168258,0.046967,1.236673,female
0.042899,5.20594,0.819998,0.139148,0.213913,0.188944,0.050794,1.937711,female
0.041589,8.318809,0.817122,0.126503,0.259206,0.183131,0.050847,1.790179,female
0.049493,4.969441,0.831598,0.130053,0.253421,0.176765,0.046921,2.002604,female
0.035362,7.106254,0.809344,0.143086,0.244058,0.182595,0.048682,0.908036,female
0.028807,6.274812,0.806261,0.161215,0.247737,0.213721,0.065217,1.111391,female
0.037576,5.041799,0.811523,0.130982,0.250909,0.198252,0.05467,1.068892,female
0.026696,8.014466,0.77383,0.080237,0.230333,0.205659,0.05436,1.242969,female
0.033253,14.597479,0.802884,0.118872,0.241928,0.186651,0.047666,1.571875,female
0.028295,7.564842,0.812226,0.120789,0.245221,0.188998,0.046921,0.900965,female
0.0335,29.437982,0.806468,0.174356,0.1975,0.194279,0.048485,0.725977,female
0.027081,6.497655,0.79889,0.098976,0.244214,0.181064,0.047291,2.388445,female
0.023202,8.871271,0.803346,0.141896,0.228851,0.190519,0.048632,2.204359,female
0.040274,7.886627,0.813837,0.153201,0.212877,0.181033,0.048193,1.355469,female
0.041364,4.790274,0.833773,0.170659,0.238,0.181758,0.048534,1.025046,female
0.040558,6.233742,0.836784,0.171228,0.20377,0.200331,0.050686,1.725109,female
0.028735,7.623588,0.803982,0.124648,0.232554,0.185272,0.04878,1.992188,female
0.033851,7.439438,0.824174,0.154243,0.252435,0.191887,0.048144,0.898615,female
0.038972,3.668522,0.817458,0.111249,0.227837,0.200702,0.051282,1.575138,female
0.033272,7.818506,0.815118,0.147646,0.230859,0.171829,0.049281,1.811133,female
0.038784,5.461193,0.841597,0.1589,0.221824,0.189993,0.047198,1.816692,female
0.043077,5.358187,0.82622,0.108669,0.28,0.174057,0.047761,2.51416,female
0.034718,8.185787,0.815238,0.13349,0.217327,0.18123,0.047013,1.618786,female
0.043881,4.749142,0.839121,0.181604,0.222015,0.212826,0.05042,0.795455,female
0.046382,6.83732,0.867582,0.198023,0.220658,0.16837,0.04888,1.587689,female
0.0525,7.815722,0.861417,0.208598,0.250957,0.166535,0.049434,0.893555,female
0.039758,7.828401,0.87668,0.26388,0.216979,0.156075,0.047572,1.262207,female
0.040357,12.719232,0.860385,0.192558,0.238214,0.157591,0.048583,1.995888,female
0.075645,3.521735,0.889038,0.2123,0.27172,0.159303,0.051064,1.344727,female
0.046667,7.363187,0.869829,0.243309,0.17522,0.160439,0.051282,0.567595,female
0.028365,14.968631,0.8417,0.191343,0.197742,0.161945,0.048096,0.947151,female
0.050297,8.001609,0.859092,0.189103,0.186931,0.164184,0.049281,1.677329,female
0.041727,5.301886,0.850976,0.215871,0.218384,0.154907,0.048096,1.643906,female
0.068444,6.025653,0.862228,0.190613,0.259778,0.154453,0.048,1.134566,female
0.029267,10.73496,0.833202,0.159506,0.197441,0.154884,0.046967,1.382344,female
0.02982,9.267754,0.856981,0.29917,0.19751,0.153905,0.047013,2.272905,female
0.051116,6.291106,0.860924,0.222836,0.18572,0.153493,0.046967,1.121745,female
0.041067,14.919266,0.834677,0.173671,0.18957,0.158469,0.046921,1.21875,female
0.04046,8.808855,0.84951,0.238105,0.227126,0.171509,0.050367,1.17702,female
0.03598,14.652165,0.838101,0.234432,0.178056,0.146744,0.048338,1.862464,female
0.040395,5.39175,0.851565,0.146559,0.219684,0.16222,0.050052,0.629012,female
0.055376,7.85557,0.868179,0.174999,0.200056,0.168565,0.047761,1.164931,female
0.03458,12.80608,0.862543,0.259556,0.202676,0.154035,0.048,1.505701,female
0.052081,4.591323,0.868373,0.212262,0.171713,0.170256,0.061538,0.892383,female
0.048012,19.069617,0.843357,0.160845,0.211168,0.163591,0.047856,2.410236,female
0.055548,4.380726,0.858511,0.158451,0.190129,0.168864,0.047151,1.228871,female
0.04193,5.863924,0.843056,0.212057,0.224093,0.168647,0.047856,0.794531,female
0.029704,10.953833,0.828384,0.190504,0.173843,0.154386,0.047619,1.160156,female
0.036017,9.49702,0.841146,0.19661,0.196349,0.171274,0.047761,0.883042,female
0.042908,10.309561,0.870005,0.213134,0.203536,0.149295,0.047904,1.196514,female
0.050036,6.519276,0.85492,0.214963,0.186498,0.173315,0.047151,1.040039,female
0.033287,13.997364,0.817793,0.149233,0.173776,0.161329,0.047059,0.787729,female
0.042571,6.832599,0.857993,0.212905,0.190031,0.152248,0.048048,1.192819,female
0.036855,11.969398,0.859117,0.269214,0.190017,0.170883,0.054608,0.757366,female
0.036981,7.699586,0.8437,0.182381,0.203396,0.173871,0.04888,0.853516,female
0.036115,10.174345,0.846356,0.235169,0.183976,0.166762,0.047666,1.543457,female
0.026538,12.584084,0.800458,0.146275,0.189014,0.170598,0.058465,0.714527,female
0.038068,18.272101,0.813639,0.178611,0.157281,0.1625,0.052231,0.947545,female
0.029951,9.274501,0.834515,0.139869,0.198314,0.170665,0.046921,0.551847,female
0.045479,6.661244,0.856234,0.219085,0.212603,0.158203,0.049281,1.480363,female
0.053256,5.954724,0.871826,0.230948,0.223112,0.161332,0.049793,1.397727,female
0.050806,12.568239,0.873569,0.266322,0.28,0.160657,0.048436,0.63151,female
0.044083,8.009155,0.86902,0.279019,0.17391,0.168238,0.05178,0.744004,female
0.053272,9.098955,0.881913,0.286016,0.161522,0.151712,0.047952,1.118229,female
0.048736,5.78395,0.863358,0.194763,0.184368,0.17855,0.050955,0.890625,female
0.080415,3.803711,0.876108,0.19805,0.265467,0.153741,0.050314,2.176082,female
0.039135,7.113905,0.871955,0.313511,0.183095,0.167854,0.048387,1.439368,female
0.068142,3.021674,0.891462,0.272247,0.248614,0.135854,0.048048,1.530061,female
0.04367,8.205411,0.857533,0.193523,0.21578,0.171128,0.047525,0.877232,female
0.061306,14.992057,0.853426,0.1923,0.241997,0.168292,0.047244,1.296415,female
0.043993,11.253293,0.827063,0.187656,0.176488,0.179456,0.055684,1.18149,female
0.02349,16.773573,0.823938,0.233238,0.192617,0.161525,0.048096,1.099029,female
0.052855,8.87844,0.856137,0.205463,0.172543,0.157179,0.048485,0.961957,female
0.052128,5.62578,0.869996,0.217293,0.153901,0.153193,0.048193,1.183333,female
0.050909,6.851889,0.860505,0.189259,0.197492,0.172335,0.051613,0.577083,female
0.044283,6.604918,0.857098,0.211331,0.226491,0.147177,0.047105,1.914789,female
0.046268,5.872901,0.887367,0.333708,0.205413,0.171133,0.059259,1.988459,female
0.051692,4.157649,0.858583,0.143745,0.24506,0.163134,0.047198,1.176235,female
0.050693,8.410241,0.874667,0.247537,0.18099,0.155109,0.047059,1.592045,female
0.038416,7.645145,0.834743,0.172725,0.159604,0.165029,0.05,0.655772,female
0.04604,4.970626,0.861774,0.178578,0.219866,0.158586,0.050104,0.598214,female
0.045835,8.602055,0.873218,0.228733,0.19423,0.140893,0.047198,1.731383,female
0.062701,9.796196,0.872474,0.2427,0.158427,0.164759,0.05178,0.992365,female
0.055568,4.961323,0.871772,0.247975,0.165626,0.163735,0.050157,1.924959,female
0.080666,3.27349,0.906194,0.280811,0.261357,0.166031,0.056206,1.409531,female
0.097291,7.64571,0.885175,0.3169,0.278851,0.1569,0.051613,1.260469,female
0.07121,3.000377,0.907916,0.279449,0.21363,0.157319,0.047337,1.304199,female
0.091485,8.318117,0.899798,0.333411,0.146535,0.148943,0.047856,1.887784,female
0.051959,17.779892,0.865041,0.282078,0.155155,0.158932,0.048387,0.925532,female
0.075716,7.737662,0.901932,0.388738,0.149558,0.15658,0.048632,1.449424,female
0.058635,5.839465,0.907477,0.337921,0.196,0.154529,0.048338,1.113502,female
0.06848,2.880871,0.899215,0.295974,0.195311,0.156971,0.047198,0.897461,female
0.091075,7.683732,0.891118,0.301721,0.246505,0.155565,0.047714,1.808906,female
0.089697,4.23313,0.919599,0.334807,0.158485,0.159575,0.052459,1.190789,female
0.096894,4.511119,0.902701,0.309921,0.262452,0.151515,0.047666,2.076209,female
0.037579,9.417234,0.869286,0.269126,0.187895,0.165943,0.047291,1.245793,female
0.071533,4.56503,0.881691,0.242618,0.168613,0.158903,0.047856,1.492634,female
0.082548,3.17093,0.894288,0.24849,0.151822,0.161494,0.047856,2.06537,female
0.063129,4.697879,0.897817,0.250247,0.236196,0.145507,0.047431,2.0625,female
0.067487,2.75787,0.898049,0.251009,0.229744,0.162572,0.048,1.227163,female
0.074612,3.808156,0.897365,0.278621,0.202518,0.157185,0.049332,1.527604,female
0.077744,2.630978,0.882365,0.25708,0.242343,0.16639,0.047856,1.189844,female
0.059319,9.452767,0.877639,0.235421,0.180444,0.154668,0.047431,1.598906,female
0.049292,8.442588,0.870417,0.219019,0.18294,0.149397,0.051724,1.220553,female
0.040057,8.840962,0.862852,0.211225,0.215908,0.168685,0.048485,1.680246,female
0.054713,5.103168,0.851173,0.190029,0.28,0.167994,0.049793,1.707031,female
0.09093,7.646105,0.897352,0.341804,0.275193,0.165063,0.047714,1.36875,female
0.054085,5.878584,0.879723,0.275813,0.177094,0.166233,0.053393,1.785156,female
0.071057,2.57223,0.911787,0.277667,0.180604,0.138874,0.051892,2.436503,female
0.038422,10.321542,0.858516,0.234477,0.17578,0.152868,0.047291,2.492188,female
0.083907,3.0447,0.901948,0.261535,0.255894,0.161668,0.049281,1.689732,female
0.092748,3.594912,0.908151,0.28792,0.142986,0.14713,0.047431,1.224609,female
0.047403,5.613796,0.891573,0.306782,0.213716,0.151907,0.046921,2.06199,female
0.076729,5.037885,0.88843,0.212562,0.18439,0.163658,0.048632,1.910689,female
0.07573,2.634568,0.901608,0.298662,0.253594,0.163404,0.048048,1.930889,female
0.046017,6.370689,0.885193,0.271952,0.197716,0.171013,0.047013,0.815918,female
0.073002,5.604711,0.873841,0.228781,0.270875,0.161368,0.047059,1.25651,female
0.061807,6.960874,0.885248,0.245097,0.15763,0.147949,0.048632,1.486683,female
0.057602,5.147233,0.909567,0.324592,0.207902,0.175814,0.047809,1.394231,female
0.040065,7.144944,0.868394,0.223775,0.190764,0.165699,0.047904,1.817224,female
0.058439,6.547121,0.883372,0.268706,0.189546,0.155813,0.052863,0.861178,female
0.065035,3.453137,0.90623,0.274209,0.181702,0.149996,0.05058,1.415039,female
0.069048,9.198153,0.863202,0.256519,0.153333,0.163482,0.048241,1.122596,female
0.090454,4.524499,0.883782,0.237962,0.149909,0.138214,0.047059,1.050686,female
0.065753,3.810231,0.897999,0.322767,0.172603,0.164462,0.049434,1.75279,female
0.094795,6.783195,0.891063,0.290445,0.25863,0.153205,0.050526,1.041504,female
0.029705,12.030305,0.855316,0.230754,0.198035,0.160254,0.04829,0.756696,female
0.072748,5.758421,0.885527,0.286216,0.254879,0.155977,0.049844,0.914063,female
0.058831,3.606767,0.897876,0.29071,0.207014,0.175712,0.047105,1.286133,female
0.044702,9.261747,0.872001,0.249095,0.184702,0.158921,0.04883,1.8125,female
0.0351,14.763498,0.861742,0.281672,0.194644,0.15043,0.047904,2.516474,female
0.072421,3.976988,0.888613,0.244896,0.159158,0.149311,0.047013,2.128906,female
0.045667,9.077273,0.875325,0.274656,0.167908,0.158958,0.048048,1.405599,female
0.036588,7.793855,0.845458,0.242713,0.199201,0.172861,0.052632,1.740057,female
0.063241,6.555623,0.887627,0.302533,0.181517,0.158865,0.048632,0.473895,female
0.073756,3.42528,0.896809,0.279858,0.24039,0.169942,0.048682,1.601367,female
0.087174,8.349496,0.911275,0.396548,0.155871,0.15022,0.048583,1.692951,female
0.07,3.867994,0.884101,0.250102,0.184631,0.175871,0.047105,1.691964,female
0.058104,3.802084,0.878659,0.243339,0.164794,0.151286,0.048241,1.792111,female
0.092293,3.525653,0.90718,0.33005,0.266624,0.141642,0.047952,1.586349,female
0.039868,6.170285,0.880661,0.252454,0.206755,0.146272,0.047291,1.973737,female
0.058792,4.041091,0.892011,0.294663,0.183142,0.163916,0.047105,1.66226,female
0.062626,6.982433,0.90009,0.405504,0.168817,0.159955,0.048338,0.604441,female
0.09741,3.045627,0.913557,0.363958,0.252044,0.153974,0.047904,1.909624,female
0.031526,11.20317,0.842105,0.232088,0.177126,0.16594,0.047572,2.139446,female
0.035,8.378494,0.856234,0.243939,0.200789,0.169922,0.048241,1.015024,female
0.035223,7.958595,0.86312,0.300025,0.189045,0.161608,0.048485,1.318359,female
0.039158,12.163241,0.847855,0.231307,0.176,0.168978,0.048485,0.692124,female
0.037959,14.827441,0.854576,0.275261,0.166122,0.172435,0.048436,0.708865,female
0.041966,10.030494,0.869979,0.285754,0.208825,0.159537,0.047952,2.076209,female
0.038261,8.63511,0.851414,0.234382,0.183043,0.160521,0.04918,1.303977,female
0.028788,11.953828,0.824167,0.201171,0.191515,0.155534,0.04883,1.225666,female
0.028361,17.943875,0.829294,0.252113,0.170166,0.146641,0.04898,2.094113,female
0.048611,6.072823,0.88723,0.329733,0.186667,0.17313,0.049793,1.056152,female
0.03511,10.338077,0.832588,0.163673,0.182132,0.16851,0.047013,0.832281,female
0.045324,19.11757,0.852324,0.208179,0.173573,0.164407,0.04878,1.6875,female
0.045386,5.234423,0.866445,0.236552,0.183373,0.163218,0.048193,1.119978,female
0.053816,5.025591,0.871245,0.247344,0.190696,0.166963,0.047666,1.032528,female
0.038829,8.568991,0.850697,0.230536,0.184222,0.167812,0.047013,0.932513,female
0.031704,7.964653,0.85555,0.230647,0.202908,0.165154,0.047431,1.140997,female
0.044231,14.975625,0.846291,0.212338,0.181923,0.181073,0.048387,1.272059,female
0.033726,24.008319,0.84833,0.272854,0.184793,0.172028,0.04918,0.702683,female
0.044228,18.676503,0.875626,0.335762,0.17113,0.166617,0.049948,1.081163,female
0.05201,13.86349,0.845371,0.223578,0.164224,0.160948,0.047572,0.993669,female
0.036672,12.826058,0.839934,0.185345,0.202342,0.158759,0.047059,1.026367,female
0.031579,11.464096,0.843727,0.237264,0.190316,0.170511,0.048,1.603431,female
0.02654,12.411569,0.831198,0.246363,0.167204,0.147277,0.047059,1.305959,female
0.03857,12.09591,0.863126,0.305361,0.177272,0.144965,0.049383,2.284943,female
0.041716,29.047609,0.852655,0.290756,0.162527,0.162796,0.052174,1.115171,female
0.048263,9.050108,0.85164,0.209544,0.180526,0.164033,0.049332,0.886513,female
0.034911,9.671798,0.878222,0.354332,0.174198,0.15588,0.048534,1.388672,female
0.055336,5.264788,0.853759,0.219269,0.235178,0.155108,0.052061,0.729567,female
0.0389,20.034273,0.854197,0.306358,0.170188,0.154513,0.051282,0.812988,female
0.022228,15.055466,0.819378,0.221279,0.175097,0.170952,0.048338,1.199574,female
0.046248,7.935224,0.858568,0.205489,0.180691,0.15579,0.046967,1.611229,female
0.034278,6.229867,0.854939,0.233619,0.177526,0.159126,0.047904,1.152344,female
0.046564,10.938767,0.862971,0.233394,0.161894,0.156055,0.050526,1.706779,female
0.029406,11.085118,0.840145,0.231152,0.156301,0.147787,0.047059,1.372984,female
0.053598,5.537598,0.880368,0.273791,0.15318,0.153425,0.047384,1.484003,female
0.042507,10.25017,0.851809,0.208436,0.162228,0.158827,0.047151,1.013327,female
0.034777,7.127315,0.84974,0.234021,0.172994,0.149149,0.04878,1.658967,female
0.05738,10.441904,0.871411,0.295865,0.174319,0.159269,0.047431,1.469809,female
0.030099,10.464839,0.838638,0.217263,0.182178,0.16737,0.047431,0.574219,female
0.029113,16.001436,0.847902,0.267606,0.190092,0.168001,0.047856,1.6379,female
0.04188,15.760113,0.861486,0.263261,0.168718,0.157005,0.047013,1.537146,female
0.04305,6.648678,0.874534,0.277482,0.175301,0.157433,0.049434,1.081108,female
0.06131,12.343465,0.874269,0.298387,0.168,0.153066,0.047431,1.566311,female
0.025322,17.325584,0.82936,0.223156,0.182609,0.159911,0.047059,1.576451,female
0.046473,18.031429,0.867365,0.344913,0.162268,0.165734,0.047291,1.568544,female
0.038645,14.653155,0.875984,0.318001,0.174605,0.172191,0.047761,1.675521,female
0.04766,7.058692,0.856187,0.225561,0.169787,0.169212,0.047666,0.533512,female
0.047043,9.043704,0.881652,0.340286,0.167849,0.155354,0.050473,1.273604,female
0.0453,4.723981,0.874523,0.290729,0.179476,0.165169,0.048731,1.280649,female
0.038367,22.198601,0.833996,0.214438,0.173061,0.16049,0.050633,1.940805,female
0.041546,20.376241,0.852214,0.255799,0.170374,0.162492,0.048,1.707812,female
0.053444,9.083661,0.875198,0.312274,0.178921,0.159583,0.053393,1.151654,female
0.053096,11.259316,0.87381,0.296574,0.168,0.156115,0.047151,1.645312,female
0.060436,4.321013,0.873769,0.232406,0.159449,0.151211,0.047572,0.939012,female
0.058218,12.829191,0.843869,0.234807,0.167921,0.158587,0.049741,1.33729,female
0.081191,4.60992,0.881478,0.258676,0.163699,0.157064,0.05298,1.680959,female
0.044184,8.493687,0.833753,0.20975,0.156879,0.165469,0.04918,1.550781,female
0.031595,15.232229,0.853108,0.274542,0.177224,0.16193,0.050794,1.654147,female
0.04414,9.688065,0.856532,0.252353,0.160955,0.172738,0.049434,1.104353,female
0.035674,7.918199,0.84123,0.214969,0.181689,0.15788,0.048387,0.747396,female
0.020449,12.675754,0.790478,0.108849,0.239888,0.17812,0.047525,1.651148,female
0.02899,7.356784,0.813033,0.162506,0.247828,0.191421,0.047013,1.53125,female
0.029227,8.894689,0.804358,0.11955,0.229124,0.199392,0.04913,1.623047,female
0.028119,16.026437,0.832175,0.266716,0.225347,0.185773,0.047619,1.278363,female
0.030764,16.186096,0.793783,0.166359,0.224268,0.192731,0.047198,1.228237,female
0.026112,10.965224,0.801901,0.143337,0.22175,0.208406,0.046921,1.295686,female
0.022508,18.564886,0.797863,0.190039,0.228232,0.18509,0.052574,1.595833,female
0.027591,9.9345,0.789733,0.117383,0.224818,0.199985,0.047431,1.775082,female
0.028418,8.034739,0.802891,0.141311,0.216896,0.19355,0.062827,1.793208,female
0.020024,11.568166,0.779089,0.120875,0.223266,0.205629,0.057762,1.041773,female
0.028571,19.72057,0.821211,0.202826,0.234286,0.201308,0.055046,1.455915,female
0.026779,8.112375,0.790452,0.117463,0.227852,0.186353,0.047198,1.225038,female
0.036538,6.556356,0.831687,0.173383,0.216923,0.193847,0.053274,1.615835,female
0.032291,12.045676,0.818653,0.193648,0.230016,0.178594,0.047198,1.227188,female
0.02836,8.961989,0.819404,0.188094,0.243537,0.193841,0.04918,1.604353,female
0.029565,13.783779,0.801324,0.142065,0.216522,0.199948,0.04878,1.310462,female
0.027618,44.789808,0.790455,0.170228,0.215842,0.185324,0.050314,1.052246,female
0.027074,8.649972,0.805328,0.123787,0.235827,0.182939,0.047013,1.610677,female
0.025903,9.611869,0.806085,0.171898,0.236417,0.192755,0.047059,1.317761,female
0.018585,15.082408,0.790047,0.13982,0.230337,0.216208,0.055046,0.866655,female
0.020385,14.195336,0.773831,0.120572,0.244231,0.198367,0.049281,1.030273,female
0.025492,8.701877,0.803888,0.156152,0.231072,0.181727,0.047478,2.004808,female
0.024313,11.66256,0.785997,0.14374,0.232185,0.194933,0.047105,1.054245,female
0.018006,19.900703,0.771167,0.100379,0.231833,0.201542,0.047337,1.018169,female
0.026331,9.86675,0.809412,0.197423,0.242543,0.204462,0.047904,1.45,female
0.030781,9.444822,0.802487,0.134941,0.229192,0.210202,0.049587,0.793048,female
0.023333,17.443689,0.777917,0.124725,0.226471,0.193625,0.050157,0.667668,female
0.024299,14.537412,0.804146,0.179052,0.240748,0.199505,0.047291,1.233173,female
0.018172,19.680483,0.7907,0.18899,0.228821,0.196659,0.04908,1.77329,female
0.024959,9.83881,0.795133,0.134309,0.229173,0.192559,0.047666,1.535689,female
0.026536,9.77531,0.772741,0.111602,0.237908,0.205575,0.047059,0.787609,female
0.024762,14.330684,0.799588,0.138601,0.22127,0.198254,0.050314,1.167188,female
0.027378,22.637015,0.803062,0.15379,0.215704,0.199479,0.048583,1.161133,female
0.034314,12.976932,0.812505,0.174512,0.225556,0.18507,0.04829,1.44455,female
0.025688,14.72591,0.800146,0.161554,0.219205,0.205525,0.047666,0.987723,female
0.023134,18.0906,0.812433,0.206364,0.22735,0.193904,0.048632,1.633371,female
0.026328,12.049914,0.794284,0.145934,0.23403,0.193572,0.047105,1.043438,female
0.024771,11.59342,0.789143,0.136071,0.224708,0.202872,0.051836,2.520148,female
0.020488,11.845978,0.793975,0.14865,0.238623,0.185843,0.05074,2.414572,female
0.017822,34.045589,0.794259,0.222866,0.218218,0.206016,0.046921,0.996626,female
0.026361,15.142444,0.81591,0.200592,0.23084,0.189905,0.047291,1.261285,female
0.019962,13.756715,0.791817,0.184991,0.221689,0.189976,0.054237,1.580915,female
0.024592,12.088959,0.782802,0.099058,0.254545,0.20421,0.047431,1.380729,female
0.02243,10.395113,0.793963,0.132195,0.230654,0.207302,0.047198,1.736586,female
0.021737,20.25984,0.790508,0.164982,0.235421,0.204786,0.047244,0.992506,female
0.020627,14.582504,0.794256,0.178283,0.227774,0.204378,0.050794,1.482813,female
0.031442,5.930572,0.811535,0.145053,0.231988,0.202356,0.053571,1.089558,female
0.032886,6.109073,0.80027,0.117851,0.223624,0.198858,0.047572,0.794017,female
0.018947,35.937231,0.785031,0.160801,0.227368,0.199454,0.047013,1.336894,female
0.023596,11.452071,0.796059,0.141941,0.245787,0.202037,0.053452,1.815104,female
0.019813,21.157663,0.798498,0.187893,0.237009,0.181344,0.047105,2.253038,female
0.030654,8.529318,0.822157,0.190324,0.238131,0.181767,0.047013,1.352742,female
0.028885,7.978661,0.808489,0.135079,0.233411,0.197221,0.051502,1.306784,female
0.026746,8.606403,0.808563,0.138984,0.236119,0.21299,0.049896,0.672045,female
0.023579,17.897104,0.809968,0.174234,0.229158,0.201065,0.047059,1.242622,female
0.025016,16.044457,0.777533,0.129147,0.216803,0.201314,0.056604,1.268118,female
0.039502,6.012927,0.806944,0.12217,0.218811,0.20526,0.04903,1.275937,female
0.017429,14.201643,0.771859,0.132843,0.234154,0.201158,0.048338,1.504934,female
