@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R2,6,8,10-11,13-16,18,21'

@attribute sd numeric
@attribute IQR numeric
@attribute kurt numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute maxfun numeric
@attribute meandom numeric
@attribute maxdom numeric
@attribute label {male,female}

@data
0.036351,0.038054,11.090223,0.235573,0.220805,0.165121,0.047904,0.272727,2.408654,8.835938,female
0.034759,0.031007,9.721813,0.20119,0.196846,0.167121,0.04893,0.275862,0.689405,5.835938,female
0.033774,0.034094,11.179357,0.201677,0.208828,0.174047,0.047478,0.277457,2.142857,10.5,female
0.037498,0.046667,5.324087,0.239748,0.245238,0.167429,0.049231,0.275862,1.219984,8.742188,female
0.064125,0.039953,8.528944,0.394003,0.235462,0.18574,0.049689,0.275862,1.566964,7.734375,female
0.047447,0.026972,10.230447,0.355232,0.194373,0.167504,0.04903,0.27907,1.385156,9.328125,female
0.050255,0.040053,29.270742,0.32631,0.193589,0.154707,0.048048,0.265193,1.055482,8.90625,female
0.05571,0.032626,16.594849,0.368707,0.198191,0.175851,0.047478,0.272727,1.116728,8.390625,female
0.062486,0.043739,7.18541,0.497987,0.201485,0.166722,0.049689,0.27907,1.244141,6.257813,female
0.054819,0.04267,6.682662,0.438288,0.225693,0.177603,0.048485,0.275862,1.472344,5.953125,female
0.058996,0.032321,8.383653,0.430969,0.215709,0.166403,0.048387,0.277457,1.678125,8.0625,female
0.052843,0.046597,8.340022,0.335046,0.205697,0.160607,0.047337,0.277457,1.355646,7.59375,female
0.054331,0.024889,14.452074,0.429568,0.2,0.181615,0.047952,0.277457,1.320676,9.117188,female
0.050161,0.027761,12.156075,0.357939,0.219214,0.173627,0.047244,0.277457,0.825586,8.25,female
0.067777,0.043556,8.77734,0.467444,0.217389,0.181843,0.047431,0.27907,1.49426,11.039063,female
0.038494,0.050479,4.269767,0.176645,0.231887,0.19927,0.049383,0.277457,0.508594,2.789063,female
0.054246,0.030818,11.425109,0.467783,0.194151,0.166561,0.048193,0.271186,1.788175,8.273438,female
0.039341,0.031063,11.831436,0.231699,0.198891,0.162557,0.049332,0.262295,1.742852,12.023438,female
0.067908,0.061419,6.390785,0.503047,0.227161,0.171276,0.047291,0.27907,1.023074,7.78125,female
0.061484,0.06163,13.341727,0.531727,0.202772,0.173736,0.05101,0.275862,1.431526,9.515625,female
0.071418,0.101215,10.35073,0.598893,0.232296,0.167093,0.047431,0.27907,1.847396,10.289063,female
0.050625,0.021475,17.062477,0.320727,0.213097,0.165172,0.047572,0.275862,2.059796,10.78125,female
0.064459,0.081545,11.367305,0.620969,0.200535,0.166797,0.047384,0.268156,1.35738,8.625,female
0.07122,0.119473,18.412735,0.716361,0.196969,0.165075,0.047105,0.275862,0.883929,7.851563,female
0.071308,0.118696,23.129955,0.631148,0.205652,0.18071,0.050104,0.277457,1.375888,10.171875,female
0.072364,0.126252,14.303568,0.675624,0.195574,0.169987,0.049689,0.27907,1.011489,8.320313,female
0.069883,0.060622,4.064956,0.509936,0.215589,0.181329,0.047013,0.27907,0.859525,4.523438,female
0.041317,0.037516,5.736503,0.250218,0.229216,0.183671,0.047013,0.277457,0.825218,6.9375,female
0.064863,0.075385,12.832045,0.549184,0.21339,0.17414,0.046921,0.277457,1.17375,8.15625,female
0.04906,0.036351,9.569448,0.294211,0.205825,0.192964,0.047714,0.277457,0.475535,3.164063,female
0.069258,0.038993,11.517209,0.449708,0.209481,0.181871,0.047761,0.277457,1.69077,12.023438,female
0.062458,0.035242,10.452441,0.398909,0.223845,0.156445,0.04908,0.277457,1.624566,8.15625,female
0.06694,0.113254,6.08377,0.725125,0.212299,0.179934,0.048436,0.27907,1.493304,7.804688,female
0.041489,0.038199,6.200128,0.253922,0.212503,0.17249,0.047291,0.27907,1.589154,9.492188,female
0.057894,0.034512,9.595826,0.400094,0.232465,0.175645,0.048,0.277457,1.379788,6.351563,female
0.068551,0.075925,8.446964,0.532262,0.216528,0.176921,0.047244,0.27907,1.275735,6.515625,female
0.041065,0.032475,12.764704,0.279938,0.222178,0.183704,0.049638,0.27907,1.298437,6.9375,female
0.042378,0.043875,14.427231,0.241563,0.203419,0.185183,0.051836,0.274286,1.157924,6.09375,female
0.045886,0.049565,8.598449,0.266048,0.196957,0.182916,0.047337,0.275862,0.951849,4.523438,female
0.040584,0.029398,11.280386,0.251421,0.21977,0.180103,0.047384,0.275862,0.75375,8.34375,female
0.036656,0.038163,14.030554,0.204987,0.214044,0.17394,0.047384,0.274286,0.927934,5.695313,female
0.034629,0.028982,17.834707,0.188262,0.199439,0.1741,0.049638,0.277457,1.166295,6.140625,female
0.058641,0.030817,15.418793,0.462919,0.198154,0.175332,0.049587,0.275862,1.246244,11.085938,female
0.044505,0.0233,24.808393,0.312554,0.189613,0.162084,0.046921,0.262295,1.2525,7.546875,female
0.064216,0.058715,15.619933,0.543968,0.190981,0.167657,0.046921,0.277457,1.373591,5.859375,female
0.05533,0.042903,8.204138,0.353315,0.191183,0.171641,0.047384,0.27907,1.330529,11.039063,female
0.031595,0.034126,18.322269,0.179266,0.186256,0.169564,0.047714,0.275862,1.751838,12.023438,female
0.037987,0.019091,15.714729,0.217323,0.22096,0.175808,0.047478,0.27907,2.030966,8.859375,female
0.031483,0.02433,19.512288,0.202901,0.214188,0.17197,0.047478,0.275862,1.408548,6.632813,female
0.037141,0.037959,10.375381,0.236488,0.20449,0.168716,0.047478,0.27907,0.962402,4.125,female
0.04305,0.042718,6.239167,0.263873,0.238617,0.17464,0.048338,0.27907,1.532366,9.234375,female
0.032539,0.023178,10.609149,0.19062,0.207103,0.182353,0.047431,0.27907,0.996512,6.1875,female
0.04327,0.04302,15.735051,0.276416,0.206199,0.172802,0.047105,0.277457,1.503989,6.023438,female
0.045666,0.039822,19.798309,0.345777,0.185837,0.163244,0.046967,0.275862,1.23989,8.671875,female
0.034323,0.037094,6.881053,0.198001,0.231738,0.168863,0.048632,0.27907,0.9525,16.875,female
0.051914,0.025562,19.258086,0.313176,0.227303,0.18422,0.04878,0.277457,0.966264,6.210938,female
0.065043,0.037437,11.206323,0.476308,0.199666,0.175833,0.048241,0.275862,1.077674,6.023438,female
0.031747,0.035963,5.707926,0.165729,0.229908,0.191128,0.049434,0.27907,1.044497,8.390625,female
0.0343,0.026548,9.820224,0.230131,0.209067,0.162892,0.046967,0.27907,1.109531,6.5625,female
0.045204,0.042279,5.402442,0.252901,0.249687,0.166934,0.046967,0.272727,1.407207,12.023438,female
0.044718,0.051678,7.408042,0.290901,0.194497,0.181059,0.048,0.269663,1.208534,6.773438,female
0.048626,0.049184,6.428553,0.347758,0.197898,0.172961,0.048338,0.27907,1.192217,9.9375,female
0.033222,0.037015,7.541215,0.177502,0.183284,0.195909,0.034115,0.275862,0.861979,6.84375,female
0.029671,0.029087,9.21739,0.200235,0.183495,0.170543,0.017877,0.275862,0.649639,6.75,female
0.038341,0.036628,11.675255,0.295519,0.182326,0.14962,0.047572,0.27907,2.153809,7.171875,female
0.029896,0.020741,12.988755,0.184081,0.170435,0.149833,0.047059,0.27907,0.590625,3.773438,female
0.031969,0.029101,8.853934,0.207273,0.197809,0.161035,0.048485,0.27907,1.202813,12.023438,female
0.033485,0.024063,13.465059,0.241821,0.185938,0.165249,0.047384,0.271186,1.338995,7.03125,female
0.039315,0.052372,5.502074,0.262348,0.192029,0.159932,0.049383,0.27907,1.682031,7.664063,female
0.038887,0.052813,4.342513,0.249071,0.180274,0.158373,0.047809,0.27907,1.61494,7.710938,female
0.041449,0.059747,7.003117,0.263746,0.19798,0.171297,0.047952,0.27907,0.788651,5.929688,female
0.030562,0.042929,13.350372,0.164827,0.199268,0.168408,0.050262,0.27907,1.82848,8.882813,female
0.032909,0.031538,7.863145,0.229675,0.194615,0.172145,0.049485,0.277457,1.8125,8.71875,female
0.034859,0.029455,8.197157,0.25497,0.183636,0.148235,0.046921,0.275862,2.59158,9.421875,female
0.031401,0.03322,6.816668,0.192215,0.212881,0.184553,0.048193,0.277457,1.518359,8.132813,female
0.034404,0.027108,13.742295,0.254253,0.197647,0.169901,0.051064,0.27907,2.174665,13.265625,female
0.041205,0.027024,10.812536,0.295669,0.206059,0.177338,0.051836,0.27907,1.24661,7.734375,female
0.037764,0.047143,4.851962,0.250712,0.195357,0.160722,0.053274,0.274286,1.955776,7.734375,female
0.037387,0.051839,4.14943,0.256943,0.204887,0.183701,0.047572,0.277457,1.507653,5.71875,female
0.033533,0.039417,8.028339,0.201148,0.215097,0.171105,0.047431,0.27907,1.782442,8.4375,female
0.036877,0.048018,9.385076,0.230094,0.241024,0.178626,0.05,0.27907,1.389361,8.882813,female
0.025999,0.017409,14.840666,0.141848,0.212297,0.181434,0.048387,0.277457,1.616642,8.507813,female
0.034323,0.030588,23.522977,0.2139,0.198039,0.172213,0.047059,0.274286,1.299632,7.710938,female
0.038226,0.049452,13.37483,0.240827,0.186212,0.168331,0.046921,0.277457,1.474051,8.039063,female
0.031389,0.026988,12.286024,0.181913,0.212108,0.188752,0.047478,0.27907,1.069149,6.820313,female
0.044702,0.043077,8.20939,0.322046,0.208757,0.178206,0.049638,0.27907,1.909493,8.460938,female
0.034128,0.047917,5.170487,0.160275,0.2125,0.180572,0.046967,0.277457,0.907752,9.070313,female
0.029698,0.039468,5.270964,0.1471,0.207394,0.184892,0.051173,0.27907,1.591518,8.109375,female
0.031812,0.033085,10.777865,0.180822,0.207702,0.169831,0.049587,0.268156,1.501399,9.75,female
0.029922,0.038247,5.581386,0.156143,0.215052,0.175689,0.047431,0.277457,1.574609,8.484375,female
0.045961,0.061682,10.48179,0.358451,0.177944,0.169617,0.047291,0.274286,1.265126,8.554688,female
0.034793,0.050835,3.415963,0.159414,0.207848,0.178588,0.049383,0.27907,1.22168,6.140625,female
0.033576,0.043105,4.729248,0.205262,0.204105,0.168101,0.05694,0.268156,1.411237,8.929688,female
0.035109,0.033462,13.299264,0.263144,0.204231,0.179228,0.047525,0.27907,1.613208,8.53125,female
0.031961,0.039348,6.013489,0.194331,0.222384,0.167379,0.049638,0.277457,1.59747,9.023438,female
0.037663,0.045874,5.230177,0.275524,0.173981,0.156238,0.047105,0.27907,1.265625,7.429688,female
0.035712,0.033237,10.420246,0.267429,0.195731,0.159928,0.047291,0.27907,1.735609,9.820313,female
0.035322,0.054362,8.614262,0.182983,0.18617,0.164939,0.047244,0.27907,1.803786,6.75,female
0.03157,0.028183,12.627394,0.226197,0.204235,0.181628,0.046967,0.275862,1.115625,10.523438,female
0.032734,0.024944,16.038868,0.203716,0.203061,0.187249,0.048,0.27907,1.346551,11.484375,female
0.032823,0.03749,11.444726,0.179466,0.206974,0.179614,0.047198,0.27907,1.036659,10.101563,female
0.040786,0.040254,9.158751,0.296458,0.198066,0.174648,0.047714,0.269663,1.509698,8.835938,female
0.034775,0.036052,9.567449,0.226977,0.185064,0.173636,0.047013,0.271186,1.614746,15.234375,female
0.035729,0.036653,6.564265,0.268168,0.18969,0.172574,0.048193,0.277457,2.183667,10.078125,female
0.030387,0.030607,9.807022,0.173054,0.218408,0.180056,0.050847,0.27907,1.522553,8.367188,female
0.036028,0.027451,23.927468,0.235026,0.190784,0.178849,0.047952,0.277457,1.687897,8.296875,female
0.045904,0.039483,7.59181,0.316222,0.192342,0.175394,0.047952,0.277457,0.854078,8.039063,female
0.033215,0.040317,8.672684,0.224545,0.221559,0.163142,0.050473,0.274286,1.792969,10.5,female
0.035396,0.0425,5.842669,0.250955,0.19,0.176234,0.04908,0.268156,1.317555,21.5625,female
0.034077,0.031148,9.933948,0.238414,0.21903,0.169247,0.049741,0.277457,1.209559,7.734375,female
0.029337,0.021713,15.703572,0.165311,0.199306,0.184285,0.048682,0.272727,1.573545,8.484375,female
0.031994,0.026979,12.686097,0.216314,0.184479,0.161265,0.047572,0.27907,2.121757,16.664063,female
0.042549,0.041176,7.871844,0.322518,0.189069,0.175134,0.053512,0.268156,1.092276,5.460938,female
0.03925,0.060949,6.394017,0.231379,0.172766,0.15527,0.047525,0.27907,1.849029,9.539063,female
0.038891,0.044211,5.115416,0.221538,0.240443,0.164597,0.047478,0.27907,1.191256,6.773438,female
0.030819,0.040545,8.617507,0.153883,0.202249,0.180435,0.047666,0.27907,0.910714,4.054688,female
0.034032,0.036727,6.631588,0.227755,0.201455,0.157112,0.047013,0.277457,1.680226,7.6875,female
0.035951,0.033641,6.779052,0.252454,0.19165,0.159391,0.051227,0.277457,0.956779,7.054688,female
0.027834,0.020935,16.132526,0.171635,0.192991,0.173714,0.047291,0.27907,1.123535,7.335938,female
0.041487,0.053142,5.327754,0.288969,0.246954,0.179249,0.048436,0.277457,1.443004,6.679688,female
0.038607,0.029919,13.233871,0.272272,0.204878,0.164703,0.04918,0.27907,1.411999,7.171875,female
0.044257,0.080519,6.762014,0.20203,0.267013,0.180807,0.047105,0.275862,1.065848,7.804688,female
0.032541,0.029697,10.926247,0.233566,0.190909,0.168599,0.051447,0.277457,1.948386,7.734375,female
0.044012,0.044094,6.246798,0.365939,0.223045,0.157148,0.047666,0.275862,1.318638,7.21875,female
0.029513,0.031575,9.06279,0.134024,0.209884,0.173974,0.047337,0.27907,2.041726,9.585938,female
0.031851,0.045494,4.119994,0.136638,0.258894,0.207059,0.052061,0.277457,0.914621,5.507813,female
0.039003,0.054018,6.808254,0.202336,0.257204,0.180119,0.047856,0.275862,1.614462,10.101563,female
0.029918,0.034171,6.407513,0.142726,0.238689,0.17926,0.04898,0.277457,0.885268,3.9375,female
0.033555,0.041,8.06774,0.137573,0.243,0.192985,0.048241,0.275862,1.391681,10.898438,female
0.027525,0.026102,18.060482,0.121375,0.219492,0.203196,0.050104,0.266667,0.66875,4.125,female
0.029313,0.031279,5.505235,0.120415,0.247207,0.180209,0.052231,0.27907,0.895198,5.320313,female
0.035657,0.046248,13.013615,0.20287,0.198564,0.191297,0.056272,0.27907,1.974451,10.242188,female
0.033385,0.055551,11.660368,0.135919,0.197515,0.17986,0.047431,0.27907,0.939453,4.757813,female
0.038031,0.053594,11.334424,0.211956,0.207813,0.178341,0.055491,0.27907,1.475946,5.273438,female
0.033361,0.029189,11.053609,0.136345,0.265946,0.177523,0.04883,0.275862,1.529642,17.34375,female
0.027835,0.0225,10.482536,0.12767,0.2295,0.196528,0.048632,0.275862,1.497533,8.929688,female
0.031497,0.034228,7.578427,0.14505,0.242405,0.185543,0.050473,0.277457,1.169807,5.460938,female
0.029492,0.027565,16.062448,0.148746,0.225354,0.182577,0.047666,0.27907,2.122044,20.414063,female
0.026638,0.035493,9.160094,0.101085,0.245493,0.165032,0.047384,0.275862,0.926339,5.625,female
0.031551,0.03291,7.039771,0.156546,0.227239,0.19439,0.047105,0.272727,2.417318,10.171875,female
0.025973,0.022647,18.909916,0.108003,0.236078,0.202621,0.052288,0.27907,0.752268,2.039063,female
0.030404,0.035167,5.142853,0.129338,0.22035,0.178994,0.047431,0.27907,2.515443,10.710938,female
0.029077,0.023381,13.347782,0.125335,0.226965,0.186178,0.050104,0.275862,1.746094,9.257813,female
0.026414,0.027116,14.542172,0.094676,0.241684,0.213065,0.05101,0.27907,0.71875,11.882813,female
0.024269,0.026233,19.089599,0.082656,0.247342,0.209922,0.053631,0.272727,1.53639,9.46875,female
0.027635,0.024706,10.561795,0.131282,0.219265,0.175877,0.04908,0.27907,2.22903,11.882813,female
0.025068,0.026526,8.745797,0.104484,0.221053,0.181966,0.047105,0.269663,1.217371,6.445313,female
0.035087,0.033871,10.111073,0.169333,0.259677,0.185413,0.04893,0.27907,1.487946,9.445313,female
0.032702,0.046425,7.669893,0.123204,0.264525,0.191185,0.049741,0.27907,1.466751,8.789063,female
0.028405,0.034493,6.541888,0.125622,0.211014,0.199166,0.047059,0.27907,1.420759,11.390625,female
0.033297,0.046853,4.34535,0.148584,0.262151,0.185326,0.048338,0.27907,1.306985,8.554688,female
0.030378,0.035,5.281044,0.152394,0.233649,0.17408,0.047244,0.27907,1.562334,10.078125,female
0.031396,0.044211,4.515449,0.141048,0.242591,0.171238,0.047572,0.272727,2.957682,11.179688,female
0.030714,0.036918,6.799864,0.143443,0.217192,0.191201,0.049948,0.269663,1.560268,10.21875,female
0.033247,0.039177,7.459465,0.145227,0.252346,0.188827,0.049741,0.27907,1.052679,9.820313,female
0.03006,0.040075,6.120897,0.118336,0.261544,0.187539,0.047619,0.277457,1.326923,9.773438,female
0.032341,0.038889,6.124359,0.145937,0.238681,0.190948,0.049332,0.27907,1.935417,9.632813,female
0.02552,0.030297,4.701446,0.082204,0.22918,0.197426,0.047013,0.27907,1.929306,10.125,female
0.032203,0.033953,5.699139,0.146069,0.255307,0.185507,0.048583,0.277457,1.916424,9.867188,female
0.032084,0.050313,4.056115,0.101794,0.28,0.193873,0.047105,0.277457,1.66723,10.453125,female
0.033163,0.023234,18.810851,0.178074,0.213277,0.168258,0.046967,0.275862,1.236673,8.507813,female
0.031297,0.042899,5.20594,0.139148,0.213913,0.188944,0.050794,0.277457,1.937711,10.078125,female
0.031497,0.041589,8.318809,0.126503,0.259206,0.183131,0.050847,0.27907,1.790179,10.265625,female
0.033557,0.049493,4.969441,0.130053,0.253421,0.176765,0.046921,0.27907,2.002604,12.328125,female
0.033147,0.035362,7.106254,0.143086,0.244058,0.182595,0.048682,0.277457,0.908036,5.039063,female
0.032098,0.028807,6.274812,0.161215,0.247737,0.213721,0.065217,0.277457,1.111391,4.171875,female
0.032429,0.037576,5.041799,0.130982,0.250909,0.198252,0.05467,0.277457,1.068892,8.71875,female
0.024563,0.026696,8.014466,0.080237,0.230333,0.205659,0.05436,0.277457,1.242969,9.257813,female
0.029605,0.033253,14.597479,0.118872,0.241928,0.186651,0.047666,0.27907,1.571875,9.726563,female
0.027903,0.028295,7.564842,0.120789,0.245221,0.188998,0.046921,0.277457,0.900965,3.820313,female
0.03254,0.0335,29.437982,0.174356,0.1975,0.194279,0.048485,0.277457,0.725977,3.984375,female
0.026186,0.027081,6.497655,0.098976,0.244214,0.181064,0.047291,0.27907,2.388445,13.359375,female
0.028767,0.023202,8.871271,0.141896,0.228851,0.190519,0.048632,0.277457,2.204359,10.054688,female
0.032694,0.040274,7.886627,0.153201,0.212877,0.181033,0.048193,0.27907,1.355469,9.84375,female
0.034359,0.041364,4.790274,0.170659,0.238,0.181758,0.048534,0.27907,1.025046,4.335938,female
0.032979,0.040558,6.233742,0.171228,0.20377,0.200331,0.050686,0.27907,1.725109,10.640625,female
0.029317,0.028735,7.623588,0.124648,0.232554,0.185272,0.04878,0.27907,1.992188,10.242188,female
0.03126,0.033851,7.439438,0.154243,0.252435,0.191887,0.048144,0.274286,0.898615,4.617188,female
0.030906,0.038972,3.668522,0.111249,0.227837,0.200702,0.051282,0.27907,1.575138,8.929688,female
0.031728,0.033272,7.818506,0.147646,0.230859,0.171829,0.049281,0.27907,1.811133,9.867188,female
0.033139,0.038784,5.461193,0.1589,0.221824,0.189993,0.047198,0.277457,1.816692,9.984375,female
0.031073,0.043077,5.358187,0.108669,0.28,0.174057,0.047761,0.277457,2.51416,10.125,female
0.030733,0.034718,8.185787,0.13349,0.217327,0.18123,0.047013,0.27907,1.618786,9.632813,female
0.03497,0.043881,4.749142,0.181604,0.222015,0.212826,0.05042,0.27907,0.795455,4.078125,female
0.037473,0.046382,6.83732,0.198023,0.220658,0.16837,0.04888,0.27907,1.587689,10.6875,female
0.038578,0.0525,7.815722,0.208598,0.250957,0.166535,0.049434,0.277457,0.893555,3.609375,female
0.038329,0.039758,7.828401,0.26388,0.216979,0.156075,0.047572,0.274286,1.262207,9.304688,female
0.039613,0.040357,12.719232,0.192558,0.238214,0.157591,0.048583,0.27907,1.995888,9.257813,female
0.04503,0.075645,3.521735,0.2123,0.27172,0.159303,0.051064,0.271186,1.344727,6.539063,female
0.036733,0.046667,7.363187,0.243309,0.17522,0.160439,0.051282,0.277457,0.567595,3.890625,female
0.032986,0.028365,14.968631,0.191343,0.197742,0.161945,0.048096,0.271186,0.947151,6.75,female
0.035254,0.050297,8.001609,0.189103,0.186931,0.164184,0.049281,0.27907,1.677329,15.234375,female
0.033314,0.041727,5.301886,0.215871,0.218384,0.154907,0.048096,0.272727,1.643906,9.632813,female
0.0397,0.068444,6.025653,0.190613,0.259778,0.154453,0.048,0.275862,1.134566,8.039063,female
0.029987,0.029267,10.73496,0.159506,0.197441,0.154884,0.046967,0.272727,1.382344,10.078125,female
0.038244,0.02982,9.267754,0.29917,0.19751,0.153905,0.047013,0.277457,2.272905,8.109375,female
0.03804,0.051116,6.291106,0.222836,0.18572,0.153493,0.046967,0.27907,1.121745,8.578125,female
0.031124,0.041067,14.919266,0.173671,0.18957,0.158469,0.046921,0.277457,1.21875,14.109375,female
0.03541,0.04046,8.808855,0.238105,0.227126,0.171509,0.050367,0.268156,1.17702,20.414063,female
0.036039,0.03598,14.652165,0.234432,0.178056,0.146744,0.048338,0.277457,1.862464,9,female
0.033489,0.040395,5.39175,0.146559,0.219684,0.16222,0.050052,0.274286,0.629012,2.882813,female
0.038006,0.055376,7.85557,0.174999,0.200056,0.168565,0.047761,0.27907,1.164931,8.109375,female
0.036409,0.03458,12.80608,0.259556,0.202676,0.154035,0.048,0.277457,1.505701,9.070313,female
0.035907,0.052081,4.591323,0.212262,0.171713,0.170256,0.061538,0.274286,0.892383,7.101563,female
0.034781,0.048012,19.069617,0.160845,0.211168,0.163591,0.047856,0.274286,2.410236,8.859375,female
0.034979,0.055548,4.380726,0.158451,0.190129,0.168864,0.047151,0.27907,1.228871,8.90625,female
0.033005,0.04193,5.863924,0.212057,0.224093,0.168647,0.047856,0.263736,0.794531,8.085938,female
0.030893,0.029704,10.953833,0.190504,0.173843,0.154386,0.047619,0.277457,1.160156,7.78125,female
0.03192,0.036017,9.49702,0.19661,0.196349,0.171274,0.047761,0.274286,0.883042,4.96875,female
0.036944,0.042908,10.309561,0.213134,0.203536,0.149295,0.047904,0.274286,1.196514,7.945313,female
0.036079,0.050036,6.519276,0.214963,0.186498,0.173315,0.047151,0.248705,1.040039,9.164063,female
0.030457,0.033287,13.997364,0.149233,0.173776,0.161329,0.047059,0.275862,0.787729,3.726563,female
0.035032,0.042571,6.832599,0.212905,0.190031,0.152248,0.048048,0.27907,1.192819,7.828125,female
0.035844,0.036855,11.969398,0.269214,0.190017,0.170883,0.054608,0.27907,0.757366,8.0625,female
0.030497,0.036981,7.699586,0.182381,0.203396,0.173871,0.04888,0.27907,0.853516,4.664063,female
0.033516,0.036115,10.174345,0.235169,0.183976,0.166762,0.047666,0.27907,1.543457,10.429688,female
0.027836,0.026538,12.584084,0.146275,0.189014,0.170598,0.058465,0.271186,0.714527,2.882813,female
0.037149,0.038068,18.272101,0.178611,0.157281,0.1625,0.052231,0.266667,0.947545,12.328125,female
0.028959,0.029951,9.274501,0.139869,0.198314,0.170665,0.046921,0.272727,0.551847,2.226563,female
0.035074,0.045479,6.661244,0.219085,0.212603,0.158203,0.049281,0.248705,1.480363,7.734375,female
0.037218,0.053256,5.954724,0.230948,0.223112,0.161332,0.049793,0.265193,1.397727,8.484375,female
0.044483,0.050806,12.568239,0.266322,0.28,0.160657,0.048436,0.275862,0.63151,4.21875,female
0.039865,0.044083,8.009155,0.279019,0.17391,0.168238,0.05178,0.275862,0.744004,4.03125,female
0.040772,0.053272,9.098955,0.286016,0.161522,0.151712,0.047952,0.269663,1.118229,8.039063,female
0.036119,0.048736,5.78395,0.194763,0.184368,0.17855,0.050955,0.27907,0.890625,7.195313,female
0.044576,0.080415,3.803711,0.19805,0.265467,0.153741,0.050314,0.272727,2.176082,8.460938,female
0.040716,0.039135,7.113905,0.313511,0.183095,0.167854,0.048387,0.271186,1.439368,8.226563,female
0.042693,0.068142,3.021674,0.272247,0.248614,0.135854,0.048048,0.274286,1.530061,9.09375,female
0.034482,0.04367,8.205411,0.193523,0.21578,0.171128,0.047525,0.277457,0.877232,4.5,female
0.036795,0.061306,14.992057,0.1923,0.241997,0.168292,0.047244,0.271186,1.296415,7.546875,female
0.032529,0.043993,11.253293,0.187656,0.176488,0.179456,0.055684,0.27907,1.18149,8.367188,female
0.032558,0.02349,16.773573,0.233238,0.192617,0.161525,0.048096,0.277457,1.099029,7.898438,female
0.035545,0.052855,8.87844,0.205463,0.172543,0.157179,0.048485,0.277457,0.961957,7.40625,female
0.039801,0.052128,5.62578,0.217293,0.153901,0.153193,0.048193,0.277457,1.183333,7.523438,female
0.034772,0.050909,6.851889,0.189259,0.197492,0.172335,0.051613,0.27907,0.577083,2.601563,female
0.03484,0.044283,6.604918,0.211331,0.226491,0.147177,0.047105,0.251309,1.914789,8.0625,female
0.042439,0.046268,5.872901,0.333708,0.205413,0.171133,0.059259,0.27907,1.988459,8.835938,female
0.033621,0.051692,4.157649,0.143745,0.24506,0.163134,0.047198,0.275862,1.176235,9.09375,female
0.037392,0.050693,8.410241,0.247537,0.18099,0.155109,0.047059,0.277457,1.592045,15.328125,female
0.030364,0.038416,7.645145,0.172725,0.159604,0.165029,0.05,0.268156,0.655772,3.304688,female
0.03357,0.04604,4.970626,0.178578,0.219866,0.158586,0.050104,0.274286,0.598214,3.585938,female
0.039045,0.045835,8.602055,0.228733,0.19423,0.140893,0.047198,0.27907,1.731383,10.851563,female
0.04319,0.062701,9.796196,0.2427,0.158427,0.164759,0.05178,0.277457,0.992365,8.132813,female
0.037248,0.055568,4.961323,0.247975,0.165626,0.163735,0.050157,0.272727,1.924959,16.40625,female
0.047455,0.080666,3.27349,0.280811,0.261357,0.166031,0.056206,0.277457,1.409531,8.765625,female
0.054831,0.097291,7.64571,0.3169,0.278851,0.1569,0.051613,0.27907,1.260469,4.546875,female
0.046566,0.07121,3.000377,0.279449,0.21363,0.157319,0.047337,0.27907,1.304199,9.046875,female
0.052902,0.091485,8.318117,0.333411,0.146535,0.148943,0.047856,0.275862,1.887784,20.625,female
0.043849,0.051959,17.779892,0.282078,0.155155,0.158932,0.048387,0.27907,0.925532,3.679688,female
0.04894,0.075716,7.737662,0.388738,0.149558,0.15658,0.048632,0.274286,1.449424,8.976563,female
0.044226,0.058635,5.839465,0.337921,0.196,0.154529,0.048338,0.27907,1.113502,8.765625,female
0.042574,0.06848,2.880871,0.295974,0.195311,0.156971,0.047198,0.277457,0.897461,4.078125,female
0.050751,0.091075,7.683732,0.301721,0.246505,0.155565,0.047714,0.27907,1.808906,9.140625,female
0.053394,0.089697,4.23313,0.334807,0.158485,0.159575,0.052459,0.277457,1.190789,8.554688,female
0.052351,0.096894,4.511119,0.309921,0.262452,0.151515,0.047666,0.27907,2.076209,9.867188,female
0.04396,0.037579,9.417234,0.269126,0.187895,0.165943,0.047291,0.275862,1.245793,7.6875,female
0.04117,0.071533,4.56503,0.242618,0.168613,0.158903,0.047856,0.27907,1.492634,7.734375,female
0.047248,0.082548,3.17093,0.24849,0.151822,0.161494,0.047856,0.27907,2.06537,10.125,female
0.046024,0.063129,4.697879,0.250247,0.236196,0.145507,0.047431,0.277457,2.0625,8.695313,female
0.04353,0.067487,2.75787,0.251009,0.229744,0.162572,0.048,0.27907,1.227163,6.515625,female
0.044174,0.074612,3.808156,0.278621,0.202518,0.157185,0.049332,0.27907,1.527604,11.8125,female
0.045807,0.077744,2.630978,0.25708,0.242343,0.16639,0.047856,0.275862,1.189844,8.320313,female
0.042782,0.059319,9.452767,0.235421,0.180444,0.154668,0.047431,0.27907,1.598906,8.25,female
0.040291,0.049292,8.442588,0.219019,0.18294,0.149397,0.051724,0.277457,1.220553,7.265625,female
0.039862,0.040057,8.840962,0.211225,0.215908,0.168685,0.048485,0.27907,1.680246,8.929688,female
0.03953,0.054713,5.103168,0.190029,0.28,0.167994,0.049793,0.277457,1.707031,8.976563,female
