@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R1-2,6-7,10-11,13,20-21'

@attribute meanfreq numeric
@attribute sd numeric
@attribute IQR numeric
@attribute skew numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute modindx numeric
@attribute label {male,female}

@data
0.219896,0.038328,0.044317,2.264458,0.205029,0.207986,0.178068,0.121916,female
0.211707,0.035907,0.041119,3.115194,0.222646,0.196196,0.170171,0.129727,female
0.205006,0.038379,0.033015,2.699416,0.286571,0.19391,0.151701,0.135309,female
0.20942,0.033055,0.028126,3.384409,0.214757,0.208636,0.15469,0.106473,female
0.213095,0.037241,0.033472,2.168188,0.256797,0.227932,0.160391,0.125086,female
0.235135,0.033802,0.049,1.344915,0.136891,0.278833,0.185267,0.156364,female
0.206873,0.033482,0.03152,2.371462,0.21971,0.203827,0.148697,0.144002,female
0.215239,0.031033,0.030282,2.537974,0.147658,0.222947,0.180194,0.11549,female
0.213738,0.031321,0.036007,2.048214,0.176066,0.230254,0.169202,0.083353,female
0.21219,0.04319,0.056687,1.862573,0.314398,0.188957,0.139942,0.121344,female
0.210749,0.032271,0.029322,2.694877,0.200993,0.196991,0.171742,0.108392,female
0.219168,0.033301,0.043448,4.685588,0.138465,0.200613,0.183255,0.06269,female
0.210291,0.034952,0.025624,2.787897,0.231488,0.206855,0.1566,0.170232,female
0.212588,0.039166,0.050984,2.408202,0.264273,0.191601,0.16972,0.099706,female
0.216851,0.037322,0.037472,2.10905,0.242677,0.228476,0.160099,0.161379,female
0.208559,0.03942,0.030225,3.104889,0.276033,0.212414,0.171525,0.075729,female
0.211939,0.036628,0.038398,1.957281,0.241735,0.219168,0.166113,0.12064,female
0.203775,0.028354,0.023333,3.373628,0.171509,0.199444,0.184153,0.087082,female
0.221137,0.037263,0.047324,2.053655,0.216921,0.201127,0.178967,0.113453,female
0.21219,0.04319,0.056687,1.862573,0.314398,0.188957,0.139942,0.121344,female
0.215939,0.037193,0.03211,2.298831,0.23997,0.225199,0.169927,0.138809,female
0.217129,0.038048,0.035397,2.172578,0.251555,0.216467,0.18354,0.111329,female
0.227865,0.035049,0.03434,2.168606,0.200613,0.236855,0.175334,0.065116,female
0.21129,0.039754,0.044725,1.950154,0.267505,0.192879,0.149306,0.145266,female
0.223662,0.035901,0.040421,1.781588,0.208392,0.24,0.17003,0.091927,female
0.209221,0.035241,0.037401,2.024752,0.229296,0.206209,0.161702,0.146091,female
0.221671,0.027297,0.020429,3.070838,0.140095,0.229928,0.163056,0.139571,female
0.220354,0.032784,0.033128,2.31832,0.182073,0.202399,0.180787,0.102169,female
0.216292,0.038381,0.042686,1.679882,0.255363,0.221053,0.148478,0.133898,female
0.211987,0.033015,0.03089,3.514203,0.186809,0.199786,0.162455,0.155556,female
0.227476,0.039157,0.06299,2.378752,0.190571,0.259274,0.17803,0.19804,female
0.217875,0.04211,0.056715,1.771861,0.262145,0.207445,0.176307,0.0832,female
0.214265,0.030726,0.022759,2.863813,0.187841,0.215862,0.170406,0.080798,female
0.215956,0.037627,0.036096,2.385566,0.239802,0.213996,0.176931,0.145426,female
0.224344,0.038189,0.042667,1.640692,0.234145,0.235111,0.174055,0.104561,female
0.222996,0.035734,0.045466,1.652573,0.190744,0.219678,0.170131,0.095092,female
0.214057,0.02845,0.028775,3.484083,0.157704,0.204743,0.171007,0.106411,female
0.216875,0.034971,0.031448,2.510928,0.229236,0.215968,0.165314,0.07684,female
0.209738,0.033351,0.034697,2.484647,0.201971,0.189625,0.180395,0.083269,female
0.219964,0.040546,0.055701,1.418142,0.241774,0.219439,0.153831,0.14606,female
0.224266,0.037406,0.046959,2.004332,0.18954,0.210219,0.171641,0.172013,female
0.219412,0.03763,0.029254,2.640131,0.238604,0.224836,0.151013,0.143311,female
0.227341,0.032044,0.031429,2.865248,0.164393,0.240952,0.180596,0.082482,female
0.214311,0.033162,0.032026,2.299933,0.204399,0.209542,0.173077,0.141475,female
0.22739,0.037934,0.048784,1.427472,0.201799,0.254083,0.170895,0.096576,female
0.219834,0.031331,0.029267,2.42327,0.166085,0.22103,0.159299,0.142807,female
0.224762,0.040429,0.067841,2.375186,0.171572,0.257386,0.188755,0.210699,female
0.213948,0.037014,0.053121,2.405655,0.207713,0.20305,0.166662,0.110611,female
0.206664,0.034882,0.039284,2.16049,0.219552,0.186806,0.184694,0.122688,female
0.224029,0.040848,0.045626,1.593164,0.254268,0.242058,0.17933,0.129799,female
0.207189,0.036006,0.030678,2.429532,0.239364,0.20793,0.175136,0.154558,female
0.209111,0.037111,0.034423,2.909752,0.245052,0.210315,0.176628,0.138723,female
0.218751,0.037698,0.03687,2.082121,0.211562,0.21913,0.159765,0.14764,female
0.21776,0.041662,0.055106,1.877742,0.274319,0.204043,0.180081,0.090425,female
0.225946,0.037586,0.048421,2.352142,0.200914,0.241684,0.141374,0.132211,female
0.217311,0.036351,0.038054,2.658798,0.235573,0.220805,0.165121,0.173417,female
0.208652,0.034759,0.031007,2.579476,0.20119,0.196846,0.167121,0.092088,female
0.21804,0.033774,0.034094,2.646495,0.201677,0.208828,0.174047,0.123939,female
0.214634,0.037498,0.046667,1.726821,0.239748,0.245238,0.167429,0.102671,female
0.19658,0.064125,0.039953,2.391772,0.394003,0.235462,0.18574,0.126423,female
0.200792,0.047447,0.026972,2.694657,0.355232,0.194373,0.167504,0.135575,female
0.198942,0.050255,0.040053,4.660451,0.32631,0.193589,0.154707,0.080591,female
0.189936,0.05571,0.032626,3.418354,0.368707,0.198191,0.175851,0.066126,female
0.191168,0.062486,0.043739,2.11703,0.497987,0.201485,0.166722,0.126974,female
0.202975,0.054819,0.04267,1.973285,0.438288,0.225693,0.177603,0.126115,female
0.187942,0.058996,0.032321,2.389453,0.430969,0.215709,0.166403,0.124531,female
0.210706,0.052843,0.046597,2.281785,0.335046,0.205697,0.160607,0.088158,female
0.196092,0.054331,0.024889,3.305024,0.429568,0.2,0.181615,0.093643,female
0.201185,0.050161,0.027761,2.992129,0.357939,0.219214,0.173627,0.077714,female
0.193424,0.067777,0.043556,2.276577,0.467444,0.217389,0.181843,0.120973,female
0.226478,0.038494,0.050479,1.553441,0.176645,0.231887,0.19927,0.086035,female
0.184215,0.054246,0.030818,2.897676,0.467783,0.194151,0.166561,0.14059,female
0.205307,0.039341,0.031063,2.80499,0.231699,0.198891,0.162557,0.114815,female
0.198508,0.067908,0.061419,1.970768,0.503047,0.227161,0.171276,0.145254,female
0.19014,0.061484,0.06163,2.942545,0.531727,0.202772,0.173736,0.11197,female
0.179584,0.071418,0.101215,2.623467,0.598893,0.232296,0.167093,0.093436,female
0.196554,0.050625,0.021475,3.559325,0.320727,0.213097,0.165172,0.170023,female
0.183959,0.064459,0.081545,2.732896,0.620969,0.200535,0.166797,0.097586,female
0.15839,0.07122,0.119473,3.085325,0.716361,0.196969,0.165075,0.087063,female
0.159802,0.071308,0.118696,4.112596,0.631148,0.205652,0.18071,0.142688,female
0.157636,0.072364,0.126252,2.577139,0.675624,0.195574,0.169987,0.078331,female
0.198872,0.069883,0.060622,1.428852,0.509936,0.215589,0.181329,0.105412,female
0.218155,0.041317,0.037516,1.857625,0.250218,0.229216,0.183671,0.100796,female
0.187523,0.064863,0.075385,2.920372,0.549184,0.21339,0.17414,0.068076,female
0.210726,0.04906,0.036351,2.502616,0.294211,0.205825,0.192964,0.079456,female
0.187363,0.069258,0.038993,2.673879,0.449708,0.209481,0.181871,0.146205,female
0.186626,0.062458,0.035242,2.712525,0.398909,0.223845,0.156445,0.134467,female
0.151091,0.06694,0.113254,1.047134,0.725125,0.212299,0.179934,0.103473,female
0.219246,0.041489,0.038199,1.873824,0.253922,0.212503,0.17249,0.138175,female
0.198333,0.057894,0.034512,2.624526,0.400094,0.232465,0.175645,0.089719,female
0.189878,0.068551,0.075925,2.287606,0.532262,0.216528,0.176921,0.070896,female
0.213772,0.041065,0.032475,2.911195,0.279938,0.222178,0.183704,0.129884,female
0.217736,0.042378,0.043875,3.10841,0.241563,0.203419,0.185183,0.094438,female
0.216078,0.045886,0.049565,2.217478,0.266048,0.196957,0.182916,0.148271,female
0.213027,0.040584,0.029398,2.75301,0.251421,0.21977,0.180103,0.085571,female
0.21698,0.036656,0.038163,2.892,0.204987,0.214044,0.17394,0.085491,female
0.213488,0.034629,0.028982,3.459021,0.188262,0.199439,0.1741,0.113371,female
0.190484,0.058641,0.030817,3.305214,0.462919,0.198154,0.175332,0.100395,female
0.19371,0.044505,0.0233,4.316059,0.312554,0.189613,0.162084,0.10721,female
0.176413,0.064216,0.058715,3.343698,0.543968,0.190981,0.167657,0.107039,female
0.205376,0.05533,0.042903,2.280016,0.353315,0.191183,0.171641,0.086835,female
0.207585,0.031595,0.034126,3.406637,0.179266,0.186256,0.169564,0.090088,female
0.214223,0.037987,0.019091,3.377777,0.217323,0.22096,0.175808,0.108594,female
0.209567,0.031483,0.02433,3.619352,0.202901,0.214188,0.17197,0.123034,female
0.214662,0.037141,0.037959,2.510667,0.236488,0.20449,0.168716,0.155349,female
0.217266,0.04305,0.042718,2.003935,0.263873,0.238617,0.17464,0.144305,female
0.205578,0.032539,0.023178,2.800742,0.19062,0.207103,0.182353,0.122588,female
0.211985,0.04327,0.04302,3.261675,0.276416,0.206199,0.172802,0.119093,female
0.200403,0.045666,0.039822,3.394104,0.345777,0.185837,0.163244,0.090278,female
0.218399,0.034323,0.037094,2.088853,0.198001,0.231738,0.168863,0.076918,female
0.211017,0.051914,0.025562,3.66937,0.313176,0.227303,0.18422,0.058781,female
0.185643,0.065043,0.037437,2.732155,0.476308,0.199666,0.175833,0.086686,female
0.212496,0.031747,0.035963,1.915291,0.165729,0.229908,0.191128,0.061078,female
0.206904,0.0343,0.026548,2.552997,0.230131,0.209067,0.162892,0.097537,female
0.217668,0.045204,0.042279,1.842196,0.252901,0.249687,0.166934,0.075107,female
0.212277,0.044718,0.051678,2.079657,0.290901,0.194497,0.181059,0.133102,female
0.209598,0.048626,0.049184,1.842233,0.347758,0.197898,0.172961,0.079433,female
0.206027,0.033222,0.037015,2.204024,0.177502,0.183284,0.195909,0.188542,female
0.181569,0.029671,0.029087,2.540699,0.200235,0.183495,0.170543,0.147156,female
0.186083,0.038341,0.036628,2.710315,0.295519,0.182326,0.14962,0.202732,female
0.180046,0.029896,0.020741,3.152251,0.184081,0.170435,0.149833,0.100391,female
0.1875,0.031969,0.029101,2.439632,0.207273,0.197809,0.161035,0.065652,female
0.190682,0.033485,0.024063,3.07426,0.241821,0.185938,0.165249,0.124235,female
0.2025,0.039315,0.052372,1.649829,0.262348,0.192029,0.159932,0.161985,female
0.200925,0.038887,0.052813,1.40739,0.249071,0.180274,0.158373,0.132144,female
0.203154,0.041449,0.059747,1.815833,0.263746,0.19798,0.171297,0.08633,female
0.202954,0.030562,0.042929,2.740855,0.164827,0.199268,0.168408,0.119828,female
0.195878,0.032909,0.031538,2.31627,0.229675,0.194615,0.172145,0.093261,female
0.186784,0.034859,0.029455,2.388825,0.25497,0.183636,0.148235,0.118693,female
0.204408,0.031401,0.03322,2.088719,0.192215,0.212881,0.184553,0.100835,female
0.194937,0.034404,0.027108,3.031623,0.254253,0.197647,0.169901,0.106637,female
0.200319,0.041205,0.027024,2.773451,0.295669,0.206059,0.177338,0.15398,female
0.199749,0.037764,0.047143,1.549451,0.250712,0.195357,0.160722,0.106383,female
0.204334,0.037387,0.051839,1.412328,0.256943,0.204887,0.183701,0.143032,female
0.209809,0.033533,0.039417,2.150261,0.201148,0.215097,0.171105,0.119094,female
0.21339,0.036877,0.048018,2.439933,0.230094,0.241024,0.178626,0.103516,female
0.210114,0.025999,0.017409,3.378067,0.141848,0.212297,0.181434,0.156019,female
0.206022,0.034323,0.030588,3.940195,0.2139,0.198039,0.172213,0.110639,female
0.203236,0.038226,0.049452,2.764458,0.240827,0.186212,0.168331,0.136739,female
0.21146,0.031389,0.026988,2.912365,0.181913,0.212108,0.188752,0.098075,female
0.210414,0.044702,0.043077,2.18505,0.322046,0.208757,0.178206,0.137037,female
0.219018,0.034128,0.047917,1.63547,0.160275,0.2125,0.180572,0.082902,female
0.208021,0.029698,0.039468,1.776224,0.1471,0.207394,0.184892,0.062135,female
0.21041,0.031812,0.033085,2.67756,0.180822,0.207702,0.169831,0.126934,female
0.211602,0.029922,0.038247,1.892291,0.156143,0.215052,0.175689,0.111397,female
0.203908,0.045961,0.061682,2.247859,0.358451,0.177944,0.169617,0.084143,female
0.227755,0.034793,0.050835,1.290426,0.159414,0.207848,0.178588,0.082687,female
0.203464,0.033576,0.043105,1.598102,0.205262,0.204105,0.168101,0.119501,female
0.194188,0.035109,0.033462,2.976112,0.263144,0.204231,0.179228,0.056502,female
0.204193,0.031961,0.039348,1.940046,0.194331,0.222384,0.167379,0.126209,female
0.195284,0.037663,0.045874,1.730322,0.275524,0.173981,0.156238,0.094094,female
0.195696,0.035712,0.033237,2.567027,0.267429,0.195731,0.159928,0.118447,female
0.214978,0.035322,0.054362,2.121669,0.182983,0.18617,0.164939,0.189907,female
0.198966,0.03157,0.028183,2.940513,0.226197,0.204235,0.181628,0.071492,female
0.199456,0.032734,0.024944,3.463031,0.203716,0.203061,0.187249,0.090693,female
0.208885,0.032823,0.03749,2.478713,0.179466,0.206974,0.179614,0.067442,female
0.19514,0.040786,0.040254,2.31187,0.296458,0.198066,0.174648,0.156062,female
0.19754,0.034775,0.036052,2.459397,0.226977,0.185064,0.173636,0.038962,female
0.194073,0.035729,0.036653,2.029251,0.268168,0.18969,0.172574,0.116793,female
0.206801,0.030387,0.030607,2.559215,0.173054,0.218408,0.180056,0.172694,female
0.20231,0.036028,0.027451,3.975789,0.235026,0.190784,0.178849,0.113528,female
0.19715,0.045904,0.039483,2.118533,0.316222,0.192342,0.175394,0.092717,female
0.200494,0.033215,0.040317,2.390141,0.224545,0.221559,0.163142,0.121814,female
0.200742,0.035396,0.0425,1.873618,0.250955,0.19,0.176234,0.035075,female
0.203962,0.034077,0.031148,2.645014,0.238414,0.21903,0.169247,0.142292,female
0.207665,0.029337,0.021713,3.400917,0.165311,0.199306,0.184285,0.148253,female
0.196981,0.031994,0.026979,3.017291,0.216314,0.184479,0.161265,0.059092,female
0.194941,0.042549,0.041176,2.138967,0.322518,0.189069,0.175134,0.115657,female
0.19995,0.03925,0.060949,1.983339,0.231379,0.172766,0.15527,0.150246,female
0.223074,0.038891,0.044211,1.710735,0.221538,0.240443,0.164597,0.165534,female
0.22099,0.030819,0.040545,2.197094,0.153883,0.202249,0.180435,0.108629,female
0.200796,0.034032,0.036727,2.017665,0.227755,0.201455,0.157112,0.106071,female
0.187674,0.035951,0.033641,2.050852,0.252454,0.19165,0.159391,0.107184,female
0.197505,0.027834,0.020935,3.408013,0.171635,0.192991,0.173714,0.101709,female
0.211535,0.041487,0.053142,1.672372,0.288969,0.246954,0.179249,0.145385,female
0.203408,0.038607,0.029919,3.027534,0.272272,0.204878,0.164703,0.085324,female
0.218046,0.044257,0.080519,1.886142,0.20203,0.267013,0.180807,0.116923,female
0.19493,0.032541,0.029697,2.679603,0.233566,0.190909,0.168599,0.159155,female
0.199844,0.044012,0.044094,1.902893,0.365939,0.223045,0.157148,0.13691,female
0.223197,0.029513,0.031575,2.381403,0.134024,0.209884,0.173974,0.140441,female
0.233041,0.031851,0.045494,1.512973,0.136638,0.258894,0.207059,0.106725,female
0.233168,0.039003,0.054018,2.007895,0.202336,0.257204,0.180119,0.165269,female
0.223116,0.029918,0.034171,2.014423,0.142726,0.238689,0.17926,0.109087,female
0.238917,0.033555,0.041,2.197107,0.137573,0.243,0.192985,0.160804,female
0.221598,0.027525,0.026102,3.449305,0.121375,0.219492,0.203196,0.106897,female
0.240398,0.029313,0.031279,1.89507,0.120415,0.247207,0.180209,0.166279,female
0.214916,0.035657,0.046248,2.805092,0.20287,0.198564,0.191297,0.085722,female
0.227642,0.033385,0.055551,2.469154,0.135919,0.197515,0.17986,0.109361,female
0.222597,0.038031,0.053594,2.400835,0.211956,0.207813,0.178341,0.147487,female
0.249637,0.033361,0.029189,2.845611,0.136345,0.265946,0.177523,0.0871,female
0.234202,0.027835,0.0225,2.673033,0.12767,0.2295,0.196528,0.11571,female
0.232455,0.031497,0.034228,2.121185,0.14505,0.242405,0.185543,0.153017,female
0.220121,0.029492,0.027565,3.345215,0.148746,0.225354,0.182577,0.070653,female
0.234934,0.026638,0.035493,2.40951,0.101085,0.245493,0.165032,0.11211,female
0.231075,0.031551,0.03291,2.119517,0.156546,0.227239,0.19439,0.198037,female
0.233656,0.025973,0.022647,3.550404,0.108003,0.236078,0.202621,0.157752,female
0.235297,0.030404,0.035167,1.745699,0.129338,0.22035,0.178994,0.158606,female
0.233376,0.029077,0.023381,3.064446,0.125335,0.226965,0.186178,0.121827,female
0.238049,0.026414,0.027116,3.118138,0.094676,0.241684,0.213065,0.069519,female
0.232802,0.024269,0.026233,3.576554,0.082656,0.247342,0.209922,0.076118,female
0.226638,0.027635,0.024706,2.693908,0.131282,0.219265,0.175877,0.114993,female
0.216295,0.025068,0.026526,2.469562,0.104484,0.221053,0.181966,0.120556,female
0.240474,0.035087,0.033871,2.635156,0.169333,0.259677,0.185413,0.127905,female
0.237042,0.032702,0.046425,2.111834,0.123204,0.264525,0.191185,0.124532,female
0.227414,0.028405,0.034493,2.010016,0.125622,0.211014,0.199166,0.07354,female
0.231642,0.033297,0.046853,1.575186,0.148584,0.262151,0.185326,0.081508,female
0.227957,0.030378,0.035,1.815622,0.152394,0.233649,0.17408,0.097488,female
0.221603,0.031396,0.044211,1.572632,0.141048,0.242591,0.171238,0.130974,female
0.231693,0.030714,0.036918,1.957002,0.143443,0.217192,0.191201,0.152813,female
0.2309,0.033247,0.039177,2.103972,0.145227,0.252346,0.188827,0.050164,female
0.238831,0.03006,0.040075,1.918328,0.118336,0.261544,0.187539,0.137525,female
0.233989,0.032341,0.038889,1.875854,0.145937,0.238681,0.190948,0.188734,female
0.239901,0.02552,0.030297,1.732939,0.082204,0.22918,0.197426,0.172007,female
0.237685,0.032203,0.033953,1.90275,0.146069,0.255307,0.185507,0.114164,female
0.239069,0.032084,0.050313,1.451345,0.101794,0.28,0.193873,0.152346,female
0.215559,0.033163,0.023234,3.845906,0.178074,0.213277,0.168258,0.101381,female
0.229555,0.031297,0.042899,1.797493,0.139148,0.213913,0.188944,0.170357,female
0.235974,0.031497,0.041589,2.293486,0.126503,0.259206,0.183131,0.150729,female
0.236635,0.033557,0.049493,1.693354,0.130053,0.253421,0.176765,0.155737,female
0.235653,0.033147,0.035362,2.134617,0.143086,0.244058,0.182595,0.132599,female
0.234469,0.032098,0.028807,2.058046,0.161215,0.247737,0.213721,0.197976,female
0.241742,0.032429,0.037576,1.789543,0.130982,0.250909,0.198252,0.113297,female
0.240142,0.024563,0.026696,2.352698,0.080237,0.230333,0.205659,0.105221,female
0.236909,0.029605,0.033253,3.055783,0.118872,0.241928,0.186651,0.123188,female
0.231283,0.027903,0.028295,2.164549,0.120789,0.245221,0.188998,0.09838,female
0.213689,0.03254,0.0335,4.443849,0.174356,0.1975,0.194279,0.096154,female
0.238772,0.026186,0.027081,2.077202,0.098976,0.244214,0.181064,0.169947,female
0.228432,0.028767,0.023202,2.472002,0.141896,0.228851,0.190519,0.137442,female
0.229857,0.032694,0.040274,2.208944,0.153201,0.212877,0.181033,0.173252,female
0.23188,0.034359,0.041364,1.673603,0.170659,0.238,0.181758,0.118376,female
0.224478,0.032979,0.040558,1.890424,0.171228,0.20377,0.200331,0.160099,female
0.235271,0.029317,0.028735,2.141051,0.124648,0.232554,0.185272,0.151448,female
0.231196,0.03126,0.033851,2.185793,0.154243,0.252435,0.191887,0.103907,female
0.236491,0.030906,0.038972,1.418872,0.111249,0.227837,0.200702,0.159375,female
0.235521,0.031728,0.033272,2.222322,0.147646,0.230859,0.171829,0.178829,female
0.232346,0.033139,0.038784,1.728214,0.1589,0.221824,0.189993,0.100168,female
0.236017,0.031073,0.043077,1.758393,0.108669,0.28,0.174057,0.14818,female
0.233651,0.030733,0.034718,2.260314,0.13349,0.217327,0.18123,0.159537,female
0.224631,0.03497,0.043881,1.638822,0.181604,0.222015,0.212826,0.11261,female
0.217832,0.037473,0.046382,1.930363,0.198023,0.220658,0.16837,0.089518,female
0.225117,0.038578,0.0525,2.242238,0.208598,0.250957,0.166535,0.134921,female
0.205418,0.038329,0.039758,2.101895,0.26388,0.216979,0.156075,0.125549,female
0.218292,0.039613,0.040357,2.830447,0.192558,0.238214,0.157591,0.142228,female
0.215346,0.04503,0.075645,1.196867,0.2123,0.27172,0.159303,0.118876,female
0.199541,0.036733,0.046667,2.044209,0.243309,0.17522,0.160439,0.072583,female
0.195653,0.032986,0.028365,3.229794,0.191343,0.197742,0.161945,0.126029,female
0.208453,0.035254,0.050297,2.107986,0.189103,0.186931,0.164184,0.070295,female
0.197566,0.033314,0.041727,1.775694,0.215871,0.218384,0.154907,0.095018,female
0.212021,0.0397,0.068444,1.858563,0.190613,0.259778,0.154453,0.08642,female
0.210301,0.029987,0.029267,2.641361,0.159506,0.197441,0.154884,0.108537,female
0.203688,0.038244,0.02982,2.510695,0.29917,0.19751,0.153905,0.127536,female
0.210142,0.03804,0.051116,1.797463,0.222836,0.18572,0.153493,0.132962,female
0.204998,0.031124,0.041067,3.001029,0.173671,0.18957,0.158469,0.076783,female
0.213664,0.03541,0.04046,2.397614,0.238105,0.227126,0.171509,0.043391,female
0.195816,0.036039,0.03598,3.316676,0.234432,0.178056,0.146744,0.108055,female
0.217693,0.033489,0.040395,1.671097,0.146559,0.219684,0.16222,0.125059,female
0.209823,0.038006,0.055376,1.989992,0.174999,0.200056,0.168565,0.094288,female
0.204961,0.036409,0.03458,2.813954,0.259556,0.202676,0.154035,0.154631,female
0.203106,0.035907,0.052081,1.486839,0.212262,0.171713,0.170256,0.106979,female
0.219603,0.034781,0.048012,3.304549,0.160845,0.211168,0.163591,0.206077,female
0.216693,0.034979,0.055548,1.465933,0.158451,0.190129,0.168864,0.107802,female
0.201876,0.033005,0.04193,1.947256,0.212057,0.224093,0.168647,0.061927,female
0.190641,0.030893,0.029704,2.787304,0.190504,0.173843,0.154386,0.081754,female
0.207567,0.03192,0.036017,2.360305,0.19661,0.196349,0.171274,0.119706,female
0.200862,0.036944,0.042908,2.325588,0.213134,0.203536,0.149295,0.112926,female
0.204053,0.036079,0.050036,1.878132,0.214963,0.186498,0.173315,0.075121,female
0.188639,0.030457,0.033287,3.069659,0.149233,0.173776,0.161329,0.125416,female
0.202505,0.035032,0.042571,2.006509,0.212905,0.190031,0.152248,0.156156,female
0.194741,0.035844,0.036855,2.706004,0.269214,0.190017,0.170883,0.083507,female
0.199171,0.030497,0.036981,2.174261,0.182381,0.203396,0.173871,0.120875,female
0.19017,0.033516,0.036115,2.497352,0.235169,0.183976,0.166762,0.142678,female
0.185724,0.027836,0.026538,2.848187,0.146275,0.189014,0.170598,0.088199,female
0.183575,0.037149,0.038068,3.570655,0.178611,0.157281,0.1625,0.059145,female
0.201531,0.028959,0.029951,2.431497,0.139869,0.198314,0.170665,0.141092,female
0.192529,0.035074,0.045479,1.97396,0.219085,0.212603,0.158203,0.186305,female
0.199178,0.037218,0.053256,1.831584,0.230948,0.223112,0.161332,0.110876,female
0.200243,0.044483,0.050806,2.581831,0.266322,0.28,0.160657,0.123703,female
0.194226,0.039865,0.044083,2.232983,0.279019,0.17391,0.168238,0.136642,female
0.190076,0.040772,0.053272,2.163848,0.286016,0.161522,0.151712,0.122576,female
0.207712,0.036119,0.048736,1.733364,0.194763,0.184368,0.17855,0.101216,female
0.214523,0.044576,0.080415,1.307355,0.19805,0.265467,0.153741,0.155519,female
0.201145,0.040716,0.039135,2.088522,0.313511,0.183095,0.167854,0.160325,female
0.20595,0.042693,0.068142,1.050421,0.272247,0.248614,0.135854,0.119808,female
0.210657,0.034482,0.04367,2.098559,0.193523,0.21578,0.171128,0.080745,female
0.207655,0.036795,0.061306,3.018277,0.1923,0.241997,0.168292,0.116752,female
0.200084,0.032529,0.043993,2.689655,0.187656,0.176488,0.179456,0.11904,female
0.195195,0.032558,0.02349,3.445236,0.233238,0.192617,0.161525,0.139881,female
0.201565,0.035545,0.052855,2.250705,0.205463,0.172543,0.157179,0.09199,female
0.190971,0.039801,0.052128,1.702592,0.217293,0.153901,0.153193,0.092543,female
0.198073,0.034772,0.050909,1.895612,0.189259,0.197492,0.172335,0.114412,female
0.20736,0.03484,0.044283,1.994092,0.211331,0.226491,0.147177,0.180102,female
0.200054,0.042439,0.046268,1.75805,0.333708,0.205413,0.171133,0.158035,female
0.214102,0.033621,0.051692,1.401994,0.143745,0.24506,0.163134,0.076768,female
0.196702,0.037392,0.050693,2.12331,0.247537,0.18099,0.155109,0.079719,female
0.188374,0.030364,0.038416,2.220191,0.172725,0.159604,0.165029,0.146916,female
0.204986,0.03357,0.04604,1.619363,0.178578,0.219866,0.158586,0.109418,female
0.199258,0.039045,0.045835,2.137227,0.228733,0.19423,0.140893,0.151948,female
0.197341,0.04319,0.062701,2.258128,0.2427,0.158427,0.164759,0.102568,female
0.19686,0.037248,0.055568,1.556241,0.247975,0.165626,0.163735,0.110759,female
0.201464,0.047455,0.080666,1.025141,0.280811,0.261357,0.166031,0.122048,female
0.190688,0.054831,0.097291,2.108473,0.3169,0.278851,0.1569,0.152614,female
0.199283,0.046566,0.07121,0.929164,0.279449,0.21363,0.157319,0.090636,female
0.190402,0.052902,0.091485,1.964236,0.333411,0.146535,0.148943,0.094733,female
0.178187,0.043849,0.051959,3.43402,0.282078,0.155155,0.158932,0.092105,female
0.185682,0.04894,0.075716,2.055586,0.388738,0.149558,0.15658,0.113351,female
0.187497,0.044226,0.058635,1.653083,0.337921,0.196,0.154529,0.103095,female
0.197922,0.042574,0.06848,0.994005,0.295974,0.195311,0.156971,0.13182,female
0.203218,0.050751,0.091075,1.996745,0.301721,0.246505,0.155565,0.131806,female
0.190635,0.053394,0.089697,1.091942,0.334807,0.158485,0.159575,0.096602,female
0.204114,0.052351,0.096894,1.321905,0.309921,0.262452,0.151515,0.115862,female
0.188922,0.04396,0.037579,2.488916,0.269126,0.187895,0.165943,0.076918,female
0.195861,0.04117,0.071533,1.44929,0.242618,0.168613,0.158903,0.094854,female
0.206145,0.047248,0.082548,1.00334,0.24849,0.151822,0.161494,0.152275,female
0.212369,0.046024,0.063129,1.431688,0.250247,0.236196,0.145507,0.091326,female
0.203177,0.04353,0.067487,0.889475,0.251009,0.229744,0.162572,0.144404,female
0.195797,0.044174,0.074612,1.272191,0.278621,0.202518,0.157185,0.116849,female
0.218014,0.045807,0.077744,1.002,0.25708,0.242343,0.16639,0.125759,female
0.204259,0.042782,0.059319,2.332315,0.235421,0.180444,0.154668,0.117822,female
0.193165,0.040291,0.049292,2.24857,0.219019,0.18294,0.149397,0.131248,female
0.220161,0.039862,0.040057,2.367982,0.211225,0.215908,0.168685,0.1491,female
0.235197,0.03953,0.054713,1.698306,0.190029,0.28,0.167994,0.153508,female
0.215233,0.052964,0.09093,1.903154,0.341804,0.275193,0.165063,0.128334,female
0.195626,0.041822,0.054085,1.729726,0.275813,0.177094,0.166233,0.150813,female
0.198185,0.046309,0.071057,0.734104,0.277667,0.180604,0.138874,0.158371,female
0.184624,0.039322,0.038422,2.599935,0.234477,0.17578,0.152868,0.151078,female
0.211934,0.049353,0.083907,0.926301,0.261535,0.255894,0.161668,0.197943,female
0.199824,0.051176,0.092748,1.092874,0.28792,0.142986,0.14713,0.125852,female
0.196161,0.040293,0.047403,1.798973,0.306782,0.213716,0.151907,0.161868,female
0.212933,0.0458,0.076729,1.422894,0.212562,0.18439,0.163658,0.085559,female
0.208619,0.046922,0.07573,0.844956,0.298662,0.253594,0.163404,0.095813,female
