@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R6,10-13,21'

@attribute IQR numeric
@attribute sfm numeric
@attribute mode numeric
@attribute centroid numeric
@attribute meanfun numeric
@attribute label {male,female}

@data
0.113168,0.332396,0.110248,0.169365,0.115373,male
0.126284,0.384199,0.127455,0.176899,0.117003,male
0.125566,0.381716,0.125035,0.180986,0.118619,male
0.112525,0.435065,0.114985,0.162745,0.115769,male
0.110917,0.368015,0.115284,0.162915,0.11406,male
0.113131,0.391141,0.119495,0.164745,0.110657,male
0.112424,0.380705,0.125505,0.167338,0.111983,male
0.110303,0.482695,0.11183,0.156585,0.115959,male
0.109036,0.51746,0.116446,0.157872,0.113705,male
0.110147,0.461826,0.128848,0.166122,0.125441,male
0.107461,0.467465,0.113468,0.155039,0.114618,male
0.107719,0.515668,0.108746,0.156854,0.099983,male
0.106508,0.446004,0.111056,0.159888,0.108385,male
0.104372,0.479483,0.117375,0.163351,0.10873,male
0.105899,0.452015,0.110632,0.158537,0.109522,male
0.109358,0.510689,0.11286,0.156645,0.102886,male
0.109684,0.491933,0.10764,0.163434,0.109564,male
0.110758,0.478228,0.120591,0.166418,0.114064,male
0.109458,0.43933,0.113342,0.159547,0.109134,male
0.109297,0.463351,0.110131,0.157763,0.114819,male
0.105089,0.470701,0.107392,0.151965,0.101935,male
0.103167,0.491228,0.113618,0.160545,0.115567,male
0.104186,0.454094,0.111186,0.155565,0.121602,male
0.111032,0.385642,0.106708,0.164135,0.104192,male
0.117858,0.425689,0.116825,0.170778,0.115603,male
0.111593,0.41258,0.114815,0.16235,0.110352,male
0.108918,0.401169,0.110649,0.158781,0.115299,male
0.162202,0.679223,0.049926,0.158108,0.185042,female
0.050579,0.506099,0.05002,0.182855,0.15959,female
0.051265,0.425289,0.049961,0.199807,0.156465,female
0.075344,0.524209,0.193435,0.19528,0.182629,female
0.059416,0.343548,0.050165,0.208504,0.162043,female
0.058248,0.491709,0.050073,0.168426,0.168343,female
0.113291,0.580274,0.241551,0.179982,0.162259,female
0.063046,0.409583,0.050066,0.204518,0.163077,female
0.052824,0.449973,0.050062,0.198292,0.162897,female
0.047248,0.526946,0.050102,0.18425,0.143819,female
0.044129,0.26059,0.208638,0.191794,0.170613,female
0.042572,0.27753,0.210639,0.193004,0.157393,female
0.059583,0.309484,0.193103,0.19089,0.162553,female
0.055771,0.337722,0.15677,0.184484,0.156678,female
0.0633,0.321683,0.16298,0.188505,0.15458,female
0.049626,0.269968,0.177692,0.197476,0.18661,female
0.169725,0.569033,0.232255,0.160884,0.198199,female
0.122604,0.72363,0,0.148414,0.160708,female
0.163528,0.622022,0.021692,0.109311,0.175173,female
0.169705,0.747201,0.16738,0.146511,0.195872,female
0.165128,0.747374,0.008836,0.110727,0.189172,female
0.163136,0.696907,0.169364,0.156554,0.178265,female
0.181481,0.724561,0.260202,0.160745,0.193687,female
0.109923,0.762459,0.03592,0.118207,0.193369,female
0.167092,0.620471,0.193518,0.122706,0.187219,female
0.149403,0.768796,0.220448,0.163702,0.190429,female
0.13909,0.662665,0.178414,0.113638,0.160506,female
0.150479,0.718422,0.213591,0.149002,0.187319,female
0.129984,0.601286,0.203879,0.164125,0.189002,female
0.161021,0.688808,0.014586,0.111293,0.18955,female
0.186555,0.674005,0.007342,0.102787,0.195894,female
0.050838,0.368235,0.050056,0.194571,0.167177,female
0.048195,0.333316,0.050114,0.196781,0.163877,female
0.046702,0.386447,0.050114,0.179692,0.131372,female
0.140863,0.63122,0.050062,0.16203,0.143875,female
0.044828,0.338165,0.050165,0.190215,0.150005,female
0.043097,0.378078,0.049982,0.187583,0.159363,female
0.067784,0.447922,0.05006,0.191089,0.147165,female
0.0536,0.393757,0.050133,0.196845,0.160405,female
0.054435,0.384833,0.050198,0.190288,0.184561,female
0.042658,0.369092,0.050102,0.193005,0.17816,female
0.036819,0.169242,0.191227,0.192573,0.174259,female
0.040763,0.432588,0.200173,0.195583,0.15018,female
0.051548,0.405039,0.182371,0.196644,0.192564,female
0.092731,0.531715,0.228598,0.182441,0.156697,female
0.088533,0.655976,0.048267,0.089693,0.177713,female
0.067364,0.506236,0.26106,0.199743,0.14817,female
0.041858,0.416068,0.230971,0.204621,0.132917,female
0.035785,0.432147,0.217691,0.196856,0.163254,female
0.046667,0.499962,0.207755,0.193074,0.147149,female
0.050962,0.442256,0.242315,0.209933,0.196979,female
0.061125,0.510916,0.216473,0.194557,0.187842,female
0.041877,0.457623,0.211232,0.184438,0.174592,female
0.064891,0.489193,0.227883,0.201048,0.131905,female
0.052157,0.45504,0.223268,0.193981,0.182574,female
0.070644,0.698218,0.155873,0.163785,0.140512,female
0.05857,0.572449,0.200572,0.183206,0.184876,female
0.051766,0.474577,0.201017,0.196074,0.188307,female
0.05938,0.625889,0.210389,0.176222,0.174938,female
0.100362,0.579687,0.144671,0.190769,0.138084,female
0.04429,0.442175,0.21244,0.197064,0.181775,female
0.050644,0.512878,0.231102,0.187837,0.17134,female
0.065696,0.611413,0.231219,0.187574,0.157452,female
0.073087,0.580609,0.243957,0.190975,0.176214,female
0.160143,0.710824,0.207185,0.151097,0.187887,female
0.140961,0.786134,0.016018,0.115402,0.165833,female
0.152412,0.763436,0.034433,0.116213,0.182847,female
0.120748,0.695664,0.1956,0.168122,0.194808,female
0.171771,0.842936,0.241771,0.132477,0.214127,female
0.145337,0.801313,0.200352,0.134785,0.179867,female
0.161815,0.818056,0.195503,0.144419,0.17842,female
0.152702,0.614808,0.19357,0.137426,0.16384,female
0.167222,0.772644,0.00732,0.135908,0.185548,female
0.173916,0.699034,0.219285,0.150481,0.18271,female
0.154853,0.754474,0.211106,0.148951,0.199269,female
0.171057,0.678843,0.020624,0.109148,0.190846,female
0.133556,0.698466,0.198382,0.158417,0.192754,female
0.170299,0.676598,0.007313,0.116002,0.184,female
0.127113,0.715485,0.026273,0.097733,0.1784,female
0.173638,0.725848,0.185812,0.134045,0.194586,female
0.125746,0.664387,0.015035,0.09037,0.191227,female
0.171343,0.777006,0.004876,0.125,0.187464,female
0.144142,0.701159,0.197988,0.134859,0.182415,female
0.175695,0.747514,0.011565,0.119567,0.191964,female
0.171881,0.724073,0.208845,0.149454,0.19173,female
0.170099,0.751655,0.238304,0.146232,0.176033,female
0.167867,0.66789,0.23261,0.164104,0.192924,female
0.156139,0.768918,0.012511,0.10847,0.175652,female
0.155121,0.79829,0.0169,0.130742,0.17992,female
0.162288,0.743834,0.218608,0.13755,0.20146,female
0.171255,0.753093,0.230923,0.14656,0.193783,female
0.163236,0.782441,0.214198,0.132145,0.193368,female
0.195527,0.685526,0.273082,0.15788,0.194529,female
0.154851,0.625273,0.1959,0.146695,0.178228,female
0.093882,0.536783,0.050071,0.186963,0.166523,female
0.059029,0.464725,0.050066,0.188916,0.153984,female
0.078596,0.570766,0.050214,0.170604,0.117018,female
0.138239,0.82223,0.050189,0.135013,0.137531,female
0.137067,0.759878,0.050056,0.151658,0.140644,female
0.164619,0.637239,0,0.092092,0.190065,female
0.148263,0.767661,0.05006,0.143583,0.142987,female
0.108423,0.604048,0.05002,0.166236,0.1491,female
0.122901,0.615591,0.050229,0.168381,0.148348,female
0.117709,0.693223,0.050056,0.165229,0.147149,female
0.173781,0.666104,0.210697,0.157699,0.189649,female
0.181459,0.606234,0.060086,0.169935,0.16846,female
0.162527,0.668715,0.199571,0.164855,0.203223,female
0.174299,0.652499,0.008008,0.12692,0.185729,female
0.179638,0.662099,0.230353,0.155313,0.201392,female
0.170829,0.665332,0.19592,0.123552,0.191199,female
0.131695,0.714591,0.012161,0.093453,0.168044,female
0.037318,0.309116,0.049992,0.202326,0.178112,female
0.123986,0.554812,0.050102,0.17225,0.158126,female
0.077796,0.553533,0.049964,0.186009,0.162009,female
0.049688,0.406427,0.050114,0.18946,0.160368,female
0.168,0.783827,0.050129,0.149953,0.135787,female
0.056881,0.477903,0.050275,0.183064,0.164945,female
0.057632,0.526974,0.049982,0.184209,0.155693,female
0.056766,0.5371,0.05006,0.173658,0.165601,female
0.064551,0.493545,0.05002,0.192677,0.158243,female
0.146823,0.587443,0.050214,0.141928,0.142991,female
0.031603,0.241623,0.265252,0.232673,0.167971,female
0.02587,0.204484,0.270567,0.240458,0.196347,female
0.025978,0.207807,0.258375,0.23894,0.216581,female
0.0276,0.308696,0.241445,0.220582,0.213947,female
0.03603,0.307971,0.264458,0.228816,0.196494,female
0.022623,0.186665,0.246936,0.236607,0.204661,female
0.035939,0.256008,0.248961,0.227855,0.215689,female
0.032623,0.201548,0.268392,0.240844,0.225755,female
0.025351,0.247794,0.260749,0.235349,0.209523,female
0.025059,0.249656,0.251112,0.230711,0.229153,female
0.014922,0.036876,0.208236,0.210701,0.196548,female
0.073439,0.545209,0.139903,0.147858,0.134173,female
0.052034,0.555472,0.127901,0.146023,0.118444,female
0.093271,0.556932,0.130878,0.149218,0.135429,female
0.062262,0.570919,0.163304,0.151477,0.138678,female
0.037479,0.516985,0.147368,0.141404,0.091912,female
0.048424,0.523185,0.1441,0.142752,0.09266,female
0.042256,0.538652,0.153678,0.139297,0.142132,female
0.030222,0.446044,0.160114,0.140068,0.097645,female
0.046427,0.559665,0.164094,0.14118,0.092691,female
0.06932,0.580761,0.149817,0.152174,0.125416,female
0.153725,0.738187,0.174314,0.131781,0.171961,female
0.165513,0.705241,0.060031,0.147401,0.181477,female
0.127503,0.807726,0.203459,0.127858,0.163012,female
0.079299,0.618584,0.203542,0.179917,0.190072,female
0.132908,0.700683,0.230588,0.161227,0.19881,female
0.109033,0.511028,0.201346,0.167252,0.193539,female
0.023126,0.141782,0.199238,0.198254,0.172201,female
0.040033,0.172296,0.17866,0.195885,0.13532,female
0.042381,0.167432,0.171753,0.190886,0.143391,female
0.036018,0.125105,0.173374,0.190251,0.14182,female
0.157128,0.78759,0.21242,0.143916,0.148854,female
0.029474,0.108264,0.178843,0.190951,0.163047,female
0.048414,0.1061,0.200708,0.218414,0.161967,female
0.034096,0.129738,0.175129,0.194774,0.145136,female
0.033356,0.132974,0.178598,0.191589,0.156325,female
0.035364,0.119268,0.173326,0.194794,0.170847,female
0.039414,0.351996,0.189768,0.183477,0.169722,female
0.033143,0.2051,0.174,0.18218,0.163618,female
0.03643,0.2775,0.181548,0.186594,0.170741,female
0.029175,0.212158,0.170501,0.187125,0.178872,female
0.029075,0.308101,0.172063,0.182968,0.164002,female
0.022462,0.21244,0.163692,0.17925,0.169975,female
0.021048,0.202109,0.162018,0.174401,0.159755,female
0.034167,0.235185,0.162778,0.179355,0.15902,female
0.026963,0.28065,0.164543,0.175791,0.157736,female
0.027772,0.203101,0.172717,0.183481,0.171749,female
0.023684,0.233875,0.175789,0.183358,0.172607,female
0.029662,0.293614,0.187178,0.179978,0.167403,female
0.030131,0.196993,0.167927,0.181512,0.178054,female
0.033649,0.292049,0.173495,0.188898,0.174887,female
0.021047,0.212119,0.182095,0.18075,0.172216,female
0.030583,0.181513,0.166505,0.183621,0.165879,female
0.105502,0.53506,0.18764,0.149785,0.161951,female
0.030833,0.22753,0.167917,0.183138,0.169357,female
0.032941,0.295184,0.17107,0.181565,0.164493,female
0.040584,0.32094,0.171595,0.179579,0.162001,female
0.033448,0.257825,0.17,0.193146,0.159146,female
0.028817,0.470417,0.164946,0.163614,0.164477,female
0.035345,0.423669,0.169546,0.167784,0.16377,female
0.024603,0.300903,0.162455,0.176985,0.152717,female
0.039483,0.340182,0.16771,0.185294,0.171083,female
0.026486,0.28699,0.177838,0.182025,0.145491,female
0.128281,0.513792,0.166786,0.13812,0.159179,female
0.027933,0.290494,0.162212,0.177723,0.155664,female
0.016585,0.165021,0.185854,0.181115,0.150385,female
0.040299,0.34978,0.171045,0.179542,0.171535,female
0.035686,0.438459,0.181481,0.171669,0.159961,female
0.031517,0.245323,0.164437,0.181752,0.17522,female
0.026771,0.250192,0.183298,0.189257,0.174571,female
0.022581,0.260984,0.180946,0.17901,0.162366,female
0.024571,0.302646,0.189143,0.179855,0.178143,female
0.030427,0.268711,0.190168,0.184169,0.17623,female
0.030783,0.233418,0.17247,0.185847,0.172804,female
0.037263,0.24736,0.181593,0.187074,0.176297,female
0.022382,0.216424,0.191348,0.183046,0.166264,female
0.038621,0.317472,0.16,0.174857,0.168026,female
0.019254,0.25885,0.16749,0.174633,0.174703,female
0.024176,0.340283,0.176484,0.172271,0.169018,female
0.048276,0.320349,0.165517,0.185717,0.172247,female
0.025455,0.24611,0.16925,0.180496,0.168509,female
0.029486,0.232826,0.172603,0.183246,0.170298,female
0.027467,0.26939,0.1648,0.180676,0.164484,female
0.034332,0.23204,0.168229,0.187324,0.163658,female
0.033704,0.23466,0.203663,0.18803,0.170231,female
0.028373,0.442196,0.169615,0.166078,0.17467,female
0.026655,0.227687,0.172366,0.179289,0.17505,female
0.032016,0.298322,0.179739,0.179179,0.164707,female
0.033326,0.304502,0.16187,0.181347,0.152423,female
0.03709,0.338455,0.181194,0.178691,0.166865,female
0.030299,0.239938,0.198507,0.187115,0.174929,female
0.025007,0.261475,0.178836,0.186071,0.166718,female
0.029258,0.332855,0.179955,0.17768,0.1737,female
0.023032,0.212024,0.190129,0.184311,0.167675,female
0.027906,0.415102,0.172308,0.163239,0.168612,female
0.020955,0.284527,0.173628,0.178307,0.168936,female
0.024889,0.261354,0.164782,0.174688,0.156155,female
0.038182,0.251207,0.163896,0.183372,0.149157,female
0.028385,0.257249,0.166942,0.176947,0.158578,female
0.024338,0.246242,0.160319,0.174035,0.153981,female
0.02292,0.226999,0.164469,0.177266,0.164342,female
0.025568,0.285398,0.175721,0.173642,0.16396,female
0.048729,0.278393,0.176869,0.188222,0.172368,female
0.029655,0.232398,0.164483,0.17792,0.154692,female
0.02169,0.192606,0.18338,0.176907,0.168737,female
0.030347,0.295386,0.206763,0.187025,0.179154,female
0.046376,0.236268,0.173037,0.192817,0.169441,female
0.040952,0.351325,0.177778,0.184309,0.172424,female
0.034262,0.209671,0.168158,0.184889,0.179046,female
0.017567,0.106801,0.19057,0.185993,0.168579,female
0.035464,0.231124,0.174958,0.186647,0.179598,female
0.024381,0.182416,0.169408,0.181183,0.174194,female
0.036277,0.290416,0.172226,0.185174,0.166094,female
0.027786,0.375275,0.179115,0.168613,0.16966,female
0.021175,0.216122,0.179083,0.178653,0.167377,female
0.043077,0.276973,0.171877,0.187177,0.156718,female
0.039206,0.27567,0.184609,0.18926,0.170985,female
0.022355,0.247042,0.190579,0.184893,0.172206,female
0.034529,0.484542,0.172018,0.163067,0.167055,female
0.023364,0.197544,0.191656,0.181923,0.162627,female
0.031346,0.319835,0.176805,0.181996,0.156944,female
0.034693,0.31735,0.169093,0.177298,0.176315,female
0.020225,0.216515,0.169213,0.178389,0.163617,female
0.025215,0.221766,0.172691,0.174524,0.164132,female
0.034045,0.290096,0.162581,0.177371,0.160317,female
0.041921,0.505113,0.188249,0.154071,0.16661,female
0.024912,0.213677,0.182807,0.181191,0.170652,female
0.030233,0.189572,0.176279,0.181964,0.163305,female
0.024915,0.23981,0.182316,0.183098,0.174009,female
0.031518,0.291419,0.169319,0.182714,0.167259,female
0.033093,0.447629,0.169925,0.171319,0.167117,female
0.032153,0.377036,0.155853,0.168163,0.169212,female
0.039872,0.287726,0.155027,0.174174,0.157304,female
0.033785,0.205586,0.167074,0.183173,0.169568,female
0.027248,0.238261,0.168658,0.177896,0.158211,female
0.040247,0.228621,0.173539,0.188307,0.177042,female
0.019226,0.223223,0.173733,0.17975,0.164371,female
0.035799,0.323957,0.193059,0.180534,0.174824,female
0.0544,0.44964,0.050133,0.197216,0.161213,female
0.055808,0.479467,0.05006,0.189133,0.171696,female
0.062588,0.550262,0.050029,0.176733,0.146154,female
0.037685,0.410387,0.050246,0.182051,0.143441,female
0.0696,0.52465,0.050133,0.192711,0.158002,female
0.069045,0.348168,0.050214,0.201748,0.154557,female
0.085512,0.563884,0.050056,0.192629,0.148659,female
0.06212,0.435548,0.050156,0.206335,0.138612,female
0.052356,0.489534,0.050052,0.195929,0.168338,female
0.061067,0.473694,0.050133,0.189913,0.164235,female
0.044458,0.533854,0,0.168598,0.152477,female
0.04183,0.431623,0,0.159715,0.164624,female
0.051046,0.446981,0,0.194125,0.189045,female
0.050736,0.512662,0,0.172586,0.17241,female
0.045904,0.451007,0,0.182064,0.169674,female
0.048668,0.439105,0,0.175248,0.177271,female
0.036146,0.409585,0,0.172679,0.173162,female
0.063112,0.584005,0,0.161153,0.167895,female
0.042828,0.456989,0,0.170132,0.149217,female
0.067065,0.538465,0,0.177047,0.179878,female
0.170738,0.704237,0.217491,0.15408,0.207905,female
0.128467,0.706917,0.213364,0.162341,0.206479,female
0.166493,0.681699,0.214298,0.151755,0.212683,female
0.174542,0.601127,0.225327,0.141083,0.174179,female
0.164235,0.745641,0.194529,0.141617,0.184906,female
0.133358,0.725957,0.204891,0.165804,0.189945,female
0.149608,0.651973,0.215719,0.152198,0.190461,female
0.175129,0.678018,0.219041,0.129146,0.197429,female
0.11097,0.642259,0.216507,0.175554,0.181829,female
0.167149,0.622045,0.207435,0.148975,0.183926,female
0.04977,0.266904,0.175239,0.197723,0.151901,female
0.058388,0.287491,0.176345,0.191374,0.158337,female
0.068716,0.39939,0.199504,0.189154,0.13933,female
0.05622,0.279577,0.176463,0.191702,0.157803,female
0.061677,0.306337,0.154085,0.183433,0.146007,female
0.061869,0.307674,0.199456,0.186466,0.148864,female
0.051312,0.294762,0.221542,0.198203,0.158042,female
0.061931,0.234557,0.156532,0.187629,0.153609,female
0.048986,0.516221,0.212144,0.200702,0.165352,female
0.043473,0.450262,0.197344,0.17325,0.150268,female
0.070572,0.594892,0.195216,0.1823,0.162183,female
0.072775,0.611967,0.230877,0.183495,0.149574,female
0.074453,0.668181,0.191537,0.173271,0.145,female
0.102782,0.75665,0.201669,0.173639,0.144806,female
0.047838,0.498886,0.235872,0.200116,0.150029,female
0.056968,0.53689,0.229548,0.196406,0.166,female
0.106108,0.654076,0.209928,0.170212,0.168726,female
0.051721,0.574005,0.206575,0.172286,0.157403,female
0.044356,0.362204,0.050114,0.204938,0.145934,female
0.140881,0.752104,0.050189,0.157169,0.141424,female
0.053132,0.374785,0.049872,0.195861,0.139459,female
0.069725,0.508718,0.049908,0.188227,0.157151,female
0.073291,0.271194,0.268971,0.222373,0.171505,female
0.063181,0.546754,0.050062,0.19205,0.184095,female
0.058693,0.429764,0.050062,0.201929,0.166532,female
0.065482,0.4446,0.049992,0.198051,0.181607,female
0.06184,0.513838,0.219591,0.193962,0.180687,female
0.066818,0.471817,0.050114,0.19574,0.182011,female
0.044665,0.42919,0,0.171871,0.17123,female
0.058583,0.488415,0,0.178197,0.144652,female
0.058702,0.504066,0,0.173822,0.174866,female
0.039383,0.450731,0,0.172108,0.135378,female
0.082588,0.658345,0,0.17177,0.156399,female
0.056185,0.436418,0,0.188872,0.181574,female
0.092552,0.537923,0,0.175108,0.153757,female
0.093879,0.555937,0,0.179418,0.179175,female
0.076403,0.501417,0,0.183201,0.15797,female
0.042637,0.525701,0,0.160174,0.144966,female
0.113724,0.636657,0.016628,0.085606,0.124927,female
0.109344,0.608706,0.009763,0.082006,0.153543,female
0.104794,0.581113,0.024491,0.078847,0.138373,female
0.161824,0.776099,0.014295,0.121446,0.161328,female
0.124902,0.632647,0.021046,0.093402,0.160137,female
0.136088,0.674632,0.014919,0.102623,0.159181,female
0.128656,0.613939,0.024023,0.091791,0.143862,female
0.141437,0.657554,0.008622,0.112575,0.150548,female
0.119458,0.664712,0.038555,0.097562,0.148914,female
0.115922,0.625181,0.006136,0.088831,0.155145,female
0.239746,0.235353,0,0.164784,0.201656,female
0.231953,0.280412,0,0.13512,0.172888,female
0.240995,0.271657,0,0.152414,0.152977,female
0.245965,0.264933,0,0.150255,0.187657,female
0.2453,0.288361,0,0.151283,0.182116,female
0.240673,0.214378,0,0.153289,0.188858,female
0.236307,0.276171,0,0.139305,0.175442,female
0.248192,0.219573,0,0.165542,0.182943,female
0.252225,0.246323,0,0.153645,0.19548,female
0.24877,0.240213,0,0.152674,0.184696,female
0.073709,0.575286,0,0.162205,0.149335,female
0.10475,0.55575,0,0.168252,0.145062,female
0.059603,0.438744,0,0.163491,0.137827,female
0.078412,0.566266,0,0.16958,0.156444,female
0.094761,0.576246,0,0.170309,0.147814,female
0.098519,0.446786,0,0.161641,0.187905,female
0.092088,0.446445,0,0.169752,0.170038,female
0.162637,0.499168,0,0.166078,0.188951,female
0.040547,0.448051,0,0.166538,0.161053,female
0.091659,0.55973,0,0.173451,0.147771,female
0.036618,0.136175,0.198248,0.208292,0.190332,female
0.044678,0.16029,0.226299,0.208232,0.186654,female
0.045752,0.210884,0.18415,0.199387,0.159956,female
0.029874,0.201765,0.193501,0.195679,0.183362,female
0.031022,0.22135,0.197341,0.195605,0.182781,female
0.043483,0.179791,0.223418,0.200325,0.17806,female
0.070851,0.198001,0.19654,0.212681,0.169677,female
0.02951,0.177914,0.189412,0.198039,0.188897,female
0.045858,0.188399,0.220555,0.218552,0.182308,female
0.036238,0.174607,0.183085,0.198203,0.186066,female
0.03937,0.165662,0.185904,0.202647,0.184609,female
0.038662,0.15492,0.226691,0.217759,0.193159,female
0.04044,0.175168,0.172023,0.191456,0.179518,female
0.031437,0.154743,0.21166,0.200154,0.163315,female
0.038687,0.205702,0.200254,0.198024,0.190959,female
0.033969,0.207927,0.197019,0.199377,0.159933,female
0.047319,0.2005,0.21507,0.212811,0.174615,female
0.042859,0.168127,0.196951,0.206479,0.18876,female
0.036513,0.208558,0.214198,0.205793,0.181905,female
0.172462,0.758995,0.191052,0.141798,0.181397,female
0.154729,0.706316,0.202778,0.132463,0.171066,female
0.139448,0.685224,0.191637,0.141133,0.176765,female
0.16927,0.686228,0.005799,0.121076,0.166991,female
0.065129,0.189703,0.25571,0.222557,0.130828,female
0.054593,0.169907,0.275633,0.232754,0.132557,female
0.069307,0.211718,0.25813,0.211563,0.116659,female
0.059645,0.186378,0.259566,0.227931,0.15622,female
0.05016,0.158712,0.257864,0.229993,0.191215,female
0.055563,0.213296,0.213761,0.220802,0.151116,female
0.05564,0.182677,0.248177,0.217509,0.173334,female
0.050631,0.1632,0.25857,0.228903,0.177575,female
0.053514,0.156817,0.272837,0.226669,0.161654,female
0.033749,0.149331,0.254545,0.24026,0.167447,female
0.137437,0.72328,0.175561,0.112153,0.162193,female
0.174029,0.6547,0.195929,0.125846,0.199232,female
0.178147,0.656684,0.239183,0.15545,0.201336,female
0.162808,0.651897,0.009705,0.098269,0.192894,female
0.04629,0.166226,0.188639,0.206577,0.166291,female
0.038019,0.221532,0.228545,0.21232,0.190942,female
0.026968,0.187442,0.205418,0.195013,0.16911,female
0.030998,0.183373,0.196175,0.196432,0.191984,female
0.045362,0.23697,0.19817,0.197275,0.164764,female
0.047538,0.2078,0.178226,0.195069,0.167732,female
0.050736,0.204788,0.188837,0.204446,0.164629,female
0.04292,0.171976,0.221411,0.208832,0.178801,female
0.029062,0.187915,0.219441,0.21046,0.194794,female
0.049074,0.211585,0.165842,0.190465,0.164786,female
0.051082,0.52411,0.202233,0.18387,0.172934,female
0.066891,0.52279,0.216825,0.199527,0.189631,female
0.076376,0.488783,0.159671,0.191485,0.159394,female
0.066043,0.459216,0.194854,0.19992,0.17749,female
0.058912,0.579145,0.192632,0.167356,0.16159,female
0.050864,0.553794,0.189279,0.177619,0.160545,female
0.059725,0.560213,0.249984,0.191765,0.18718,female
0.061173,0.586028,0.208974,0.177299,0.168963,female
0.060921,0.498639,0,0.193123,0.19804,female
0.138551,0.557869,0,0.176375,0.196777,female
0.063266,0.605141,0,0.182662,0.186323,female
0.099325,0.603737,0,0.175856,0.186003,female
0.08201,0.592861,0,0.188126,0.181134,female
0.053598,0.504531,0,0.184872,0.185592,female
0.175044,0.573029,0,0.155181,0.19022,female
0.189385,0.696891,0,0.147606,0.185114,female
0.059602,0.470285,0,0.185417,0.196081,female
0.179684,0.587218,0,0.167022,0.200745,female
0.122587,0.704062,0.184577,0.133212,0.170784,female
0.185085,0.611914,0.008898,0.098084,0.173711,female
0.162649,0.745204,0.019172,0.123062,0.167797,female
0.16927,0.607811,0.218698,0.131748,0.1804,female
0.099342,0.587658,0.207096,0.163939,0.16865,female
0.162227,0.749188,0.020647,0.134813,0.187248,female
0.167199,0.704139,0.199571,0.137556,0.198798,female
0.165598,0.718515,0.022022,0.116585,0.184593,female
0.159194,0.700716,0.229604,0.142297,0.178167,female
0.178255,0.701977,0.00681,0.132895,0.158697,female
0.059775,0.524121,0.232237,0.198808,0.173258,female
0.061731,0.499885,0.190038,0.192887,0.180511,female
0.036421,0.481777,0.212325,0.185659,0.172464,female
0.124741,0.655594,0.21813,0.175181,0.186196,female
0.087232,0.590861,0.20192,0.173016,0.165827,female
0.03817,0.510842,0.180172,0.164126,0.175463,female
0.06554,0.569697,0.19844,0.161993,0.144046,female
0.05608,0.386045,0.225122,0.187154,0.159235,female
0.047422,0.454415,0.202977,0.184957,0.175264,female
0.053935,0.530253,0.19383,0.186188,0.172243,female
0.201725,0.430486,0,0.123722,0.119931,female
0.19927,0.448048,0,0.119572,0.169795,female
0.190381,0.489857,0,0.116366,0.165838,female
0.214391,0.392785,0,0.1105,0.155282,female
0.188748,0.477092,0,0.139629,0.172258,female
0.037398,0.364872,0.173741,0.185813,0.164007,female
0.03352,0.346129,0.180107,0.190443,0.141099,female
0.033975,0.395965,0.180614,0.186107,0.142343,female
0.04198,0.327939,0.187448,0.188425,0.16401,female
0.027685,0.33329,0.192877,0.186389,0.164405,female
0.039173,0.51103,0.173893,0.179015,0.154663,female
0.049903,0.468917,0.161119,0.181434,0.143612,female
0.038247,0.375676,0.18216,0.187369,0.168951,female
0.040691,0.389866,0.168434,0.180186,0.146992,female
0.041784,0.403245,0.177221,0.181519,0.155,female
0.047495,0.500878,0.214004,0.196022,0.191985,female
0.068954,0.60395,0.204678,0.175177,0.178042,female
0.063556,0.525195,0.232293,0.196105,0.171289,female
0.063277,0.595129,0.195668,0.171523,0.15084,female
0.060104,0.64965,0.173909,0.161731,0.159426,female
0.051491,0.549264,0.2109,0.177351,0.17668,female
0.048204,0.54339,0.19908,0.173757,0.155386,female
0.028739,0.304778,0.188035,0.185009,0.158655,female
0.038551,0.549502,0.176184,0.167053,0.153023,female
0.036751,0.331689,0.17757,0.186489,0.134547,female
0.039002,0.411248,0.177256,0.179202,0.160602,female
0.026205,0.219954,0.2026,0.194486,0.160646,female
0.031213,0.43959,0.175272,0.178228,0.153331,female
0.024696,0.240871,0.191946,0.185407,0.166759,female
0.029474,0.359861,0.173203,0.183985,0.167175,female
0.028904,0.392874,0.182912,0.1786,0.165757,female
0.027132,0.334196,0.175136,0.18139,0.170097,female
0.071851,0.452541,0.255783,0.201066,0.190781,female
0.048229,0.61059,0.169874,0.157375,0.173366,female
0.07831,0.53977,0.252157,0.196102,0.164726,female
0.061255,0.522529,0.202387,0.189055,0.169755,female
0.047245,0.610867,0.181239,0.1694,0.148488,female
0.05085,0.499658,0.185008,0.193956,0.154414,female
0.058052,0.523554,0.205684,0.178393,0.174305,female
0.097562,0.673648,0.207357,0.169129,0.165899,female
0.047734,0.529122,0.204033,0.178315,0.170174,female
0.039247,0.530706,0.199554,0.175185,0.170602,female
0.160199,0.758165,0.015672,0.130988,0.186847,female
0.076072,0.639467,0.120371,0.131296,0.136986,female
0.096544,0.746348,0.12052,0.128642,0.134252,female
0.116385,0.711622,0.120504,0.139408,0.142514,female
0.124387,0.778879,0.120419,0.133659,0.132471,female
0.136636,0.715536,0.120419,0.17245,0.151754,female
0.117783,0.778149,0.120428,0.147019,0.150126,female
0.146776,0.754758,0.120506,0.152196,0.175506,female
0.094572,0.673163,0.12041,0.150956,0.162247,female
0.157046,0.740639,0.120534,0.152846,0.164298,female
