@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R6,9-10,13,17,21'

@attribute IQR numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute meanfun numeric
@attribute mindom numeric
@attribute label {male,female}

@data
0.104691,0.915577,0.412189,0.104968,0.092773,male
0.101191,0.927432,0.456694,0.109296,0.117188,male
0.10654,0.904403,0.410961,0.102549,0.107422,male
0.10801,0.90254,0.397087,0.104884,0.004883,male
0.109118,0.919476,0.435771,0.117607,0.083008,male
0.107692,0.904321,0.380587,0.107572,0.107422,male
0.108936,0.926593,0.478879,0.112267,0.004883,male
0.112402,0.922931,0.43281,0.119264,0.087891,male
0.106708,0.918897,0.41362,0.12005,0.087891,male
0.110112,0.910558,0.408569,0.114636,0.004883,male
0.112812,0.91152,0.441587,0.116793,0.004883,male
0.107297,0.903358,0.38298,0.110097,0.092773,male
0.106382,0.897425,0.39067,0.118877,0.058594,male
0.109899,0.915078,0.443104,0.115595,0.004883,male
0.109407,0.902863,0.394846,0.102244,0.083008,male
0.109071,0.907897,0.397064,0.113818,0.087891,male
0.11242,0.90057,0.395942,0.119749,0.004883,male
0.108813,0.905132,0.431326,0.123802,0.073242,male
0.113143,0.911939,0.425609,0.110186,0.03418,male
0.113168,0.892642,0.332396,0.115373,0.092773,male
0.126284,0.911793,0.384199,0.117003,0.068359,male
0.125566,0.914488,0.381716,0.118619,0.004883,male
0.112525,0.908888,0.435065,0.115769,0.083008,male
0.110917,0.901992,0.368015,0.11406,0.004883,male
0.113131,0.902308,0.391141,0.110657,0.004883,male
0.112424,0.910334,0.380705,0.111983,0.087891,male
0.110303,0.921257,0.482695,0.115959,0.083008,male
0.109036,0.931406,0.51746,0.113705,0.083008,male
0.110147,0.920831,0.461826,0.125441,0.087891,male
0.107461,0.918166,0.467465,0.114618,0.107422,male
0.107719,0.93327,0.515668,0.099983,0.053711,male
0.106508,0.921259,0.446004,0.108385,0.087891,male
0.104372,0.929557,0.479483,0.10873,0.092773,male
0.105899,0.920055,0.452015,0.109522,0.004883,male
0.109358,0.929282,0.510689,0.102886,0.058594,male
0.109684,0.933421,0.491933,0.109564,0.048828,male
0.110758,0.931208,0.478228,0.114064,0.083008,male
0.109458,0.916162,0.43933,0.109134,0.004883,male
0.109297,0.911712,0.463351,0.114819,0.004883,male
0.105089,0.916754,0.470701,0.101935,0.004883,male
0.103167,0.9349,0.491228,0.115567,0.083008,male
0.104186,0.912684,0.454094,0.121602,0.004883,male
0.111032,0.901312,0.385642,0.104192,0.004883,male
0.117858,0.914712,0.425689,0.115603,0.078125,male
0.111593,0.90718,0.41258,0.110352,0.087891,male
0.108918,0.898225,0.401169,0.115299,0.087891,male
0.162202,0.952161,0.679223,0.185042,0.046875,female
0.050579,0.910458,0.506099,0.15959,0.054688,female
0.051265,0.904432,0.425289,0.156465,0.054688,female
0.075344,0.907115,0.524209,0.182629,0.054688,female
0.059416,0.879674,0.343548,0.162043,0.054688,female
0.058248,0.901022,0.491709,0.168343,0.054688,female
0.113291,0.927424,0.580274,0.162259,0.054688,female
0.063046,0.896919,0.409583,0.163077,0.046875,female
0.052824,0.902083,0.449973,0.162897,0.054688,female
0.047248,0.909607,0.526946,0.143819,0.054688,female
0.044129,0.889682,0.26059,0.170613,0.007813,female
0.042572,0.873564,0.27753,0.157393,0.007813,female
0.059583,0.911405,0.309484,0.162553,0.148438,female
0.055771,0.912666,0.337722,0.156678,0.007813,female
0.0633,0.916303,0.321683,0.15458,0.140625,female
0.049626,0.898585,0.269968,0.18661,0.007813,female
0.169725,0.935653,0.569033,0.198199,0.007813,female
0.122604,0.956338,0.72363,0.160708,0.007813,female
0.163528,0.938698,0.622022,0.175173,0.03125,female
0.169705,0.964292,0.747201,0.195872,0.007813,female
0.165128,0.962681,0.747374,0.189172,0.007813,female
0.163136,0.956734,0.696907,0.178265,0.007813,female
0.181481,0.958113,0.724561,0.193687,0.023438,female
0.109923,0.974426,0.762459,0.193369,0.015625,female
0.167092,0.941022,0.620471,0.187219,0.015625,female
0.149403,0.965696,0.768796,0.190429,0.039063,female
0.13909,0.954834,0.662665,0.160506,0.015625,female
0.150479,0.956487,0.718422,0.187319,0.007813,female
0.129984,0.930716,0.601286,0.189002,0.015625,female
0.161021,0.95286,0.688808,0.18955,0.007813,female
0.186555,0.936815,0.674005,0.195894,0.007813,female
0.050838,0.888329,0.368235,0.167177,0.054688,female
0.048195,0.878045,0.333316,0.163877,0.054688,female
0.046702,0.87444,0.386447,0.131372,0.054688,female
0.140863,0.932346,0.63122,0.143875,0.054688,female
0.044828,0.861743,0.338165,0.150005,0.054688,female
0.043097,0.873962,0.378078,0.159363,0.054688,female
0.067784,0.903614,0.447922,0.147165,0.054688,female
0.0536,0.897404,0.393757,0.160405,0.054688,female
0.054435,0.885191,0.384833,0.184561,0.054688,female
0.042658,0.883909,0.369092,0.17816,0.054688,female
0.036819,0.88395,0.169242,0.174259,0.148438,female
0.040763,0.892376,0.432588,0.15018,0.007813,female
0.051548,0.903569,0.405039,0.192564,0.164063,female
0.092731,0.921195,0.531715,0.156697,0.007813,female
0.088533,0.945868,0.655976,0.177713,0.007813,female
0.067364,0.922559,0.506236,0.14817,0.007813,female
0.041858,0.89661,0.416068,0.132917,0.007813,female
0.035785,0.894763,0.432147,0.163254,0.007813,female
0.046667,0.914283,0.499962,0.147149,0.007813,female
0.050962,0.903789,0.442256,0.196979,0.023438,female
0.061125,0.920989,0.510916,0.187842,0.078125,female
0.041877,0.898208,0.457623,0.174592,0.007813,female
0.064891,0.921713,0.489193,0.131905,0.007813,female
0.052157,0.910068,0.45504,0.182574,0.007813,female
0.070644,0.949167,0.698218,0.140512,0.007813,female
0.05857,0.930928,0.572449,0.184876,0.007813,female
0.051766,0.913188,0.474577,0.188307,0.007813,female
0.05938,0.943464,0.625889,0.174938,0.015625,female
0.100362,0.93946,0.579687,0.138084,0.015625,female
0.04429,0.899911,0.442175,0.181775,0.101563,female
0.050644,0.915608,0.512878,0.17134,0.007813,female
0.065696,0.942977,0.611413,0.157452,0.007813,female
0.073087,0.933076,0.580609,0.176214,0.164063,female
0.160143,0.958604,0.710824,0.187887,0.015625,female
0.140961,0.969197,0.786134,0.165833,0.007813,female
0.152412,0.966363,0.763436,0.182847,0.015625,female
0.120748,0.952953,0.695664,0.194808,0.015625,female
0.171771,0.978482,0.842936,0.214127,0.015625,female
0.145337,0.973843,0.801313,0.179867,0.023438,female
0.161815,0.976355,0.818056,0.17842,0.007813,female
0.152702,0.936158,0.614808,0.16384,0.007813,female
0.167222,0.967103,0.772644,0.185548,0.007813,female
0.173916,0.958435,0.699034,0.18271,0.007813,female
0.154853,0.964991,0.754474,0.199269,0.007813,female
0.171057,0.948618,0.678843,0.190846,0.007813,female
0.133556,0.955927,0.698466,0.192754,0.03125,female
0.170299,0.943584,0.676598,0.184,0.007813,female
0.127113,0.957693,0.715485,0.1784,0.007813,female
0.173638,0.959689,0.725848,0.194586,0.023438,female
0.125746,0.945117,0.664387,0.191227,0.007813,female
0.171343,0.965135,0.777006,0.187464,0.007813,female
0.144142,0.952319,0.701159,0.182415,0.007813,female
0.175695,0.964303,0.747514,0.191964,0.007813,female
0.171881,0.959855,0.724073,0.19173,0.007813,female
0.170099,0.965711,0.751655,0.176033,0.007813,female
0.167867,0.951377,0.66789,0.192924,0.007813,female
0.156139,0.965612,0.768918,0.175652,0.007813,female
0.155121,0.975041,0.79829,0.17992,0.007813,female
0.162288,0.963714,0.743834,0.20146,0.007813,female
0.171255,0.962787,0.753093,0.193783,0.007813,female
0.163236,0.971068,0.782441,0.193368,0.023438,female
0.195527,0.952439,0.685526,0.194529,0.007813,female
0.154851,0.941309,0.625273,0.178228,0.023438,female
0.093882,0.915355,0.536783,0.166523,0.054688,female
0.059029,0.898311,0.464725,0.153984,0.054688,female
0.078596,0.909245,0.570766,0.117018,0.054688,female
0.138239,0.974285,0.82223,0.137531,0.046875,female
0.137067,0.962921,0.759878,0.140644,0.054688,female
0.164619,0.874067,0.637239,0.190065,0.007813,female
0.148263,0.963174,0.767661,0.142987,0.054688,female
0.108423,0.925455,0.604048,0.1491,0.054688,female
0.122901,0.92439,0.615591,0.148348,0.054688,female
0.117709,0.946567,0.693223,0.147149,0.054688,female
0.173781,0.9471,0.666104,0.189649,0.007813,female
0.181459,0.938146,0.606234,0.16846,0.007813,female
0.162527,0.951301,0.668715,0.203223,0.023438,female
0.174299,0.944845,0.652499,0.185729,0.007813,female
0.179638,0.95046,0.662099,0.201392,0.007813,female
0.170829,0.953742,0.665332,0.191199,0.007813,female
0.131695,0.952193,0.714591,0.168044,0.007813,female
0.037318,0.86263,0.309116,0.178112,0.054688,female
0.123986,0.927606,0.554812,0.158126,0.054688,female
0.077796,0.925342,0.553533,0.162009,0.054688,female
0.049688,0.892815,0.406427,0.160368,0.054688,female
0.168,0.965019,0.783827,0.135787,0.03125,female
0.056881,0.910705,0.477903,0.164945,0.054688,female
0.057632,0.91488,0.526974,0.155693,0.054688,female
0.056766,0.921349,0.5371,0.165601,0.054688,female
0.064551,0.917667,0.493545,0.158243,0.039063,female
0.146823,0.939356,0.587443,0.142991,0.054688,female
0.031603,0.844159,0.241623,0.167971,0.007813,female
0.02587,0.823125,0.204484,0.196347,0.007813,female
0.025978,0.83105,0.207807,0.216581,0.015625,female
0.0276,0.853374,0.308696,0.213947,0.226563,female
0.03603,0.854413,0.307971,0.196494,0.007813,female
0.022623,0.825632,0.186665,0.204661,0.007813,female
0.035939,0.855381,0.256008,0.215689,0.226563,female
0.032623,0.824963,0.201548,0.225755,0.007813,female
0.025351,0.832678,0.247794,0.209523,0.015625,female
0.025059,0.834712,0.249656,0.229153,0.234375,female
0.014922,0.784447,0.036876,0.196548,0.1875,female
0.073439,0.922367,0.545209,0.134173,0.007813,female
0.052034,0.926537,0.555472,0.118444,0.007813,female
0.093271,0.921284,0.556932,0.135429,0.007813,female
0.062262,0.92863,0.570919,0.138678,0.007813,female
0.037479,0.908986,0.516985,0.091912,0.007813,female
0.048424,0.915669,0.523185,0.09266,0.007813,female
0.042256,0.912146,0.538652,0.142132,0.007813,female
0.030222,0.878448,0.446044,0.097645,0.007813,female
0.046427,0.923195,0.559665,0.092691,0.007813,female
0.06932,0.934023,0.580761,0.125416,0.007813,female
0.153725,0.962093,0.738187,0.171961,0.007813,female
0.165513,0.960339,0.705241,0.181477,0.007813,female
0.127503,0.976463,0.807726,0.163012,0.007813,female
0.079299,0.941751,0.618584,0.190072,0.03125,female
0.132908,0.952126,0.700683,0.19881,0.007813,female
0.109033,0.917465,0.511028,0.193539,0.007813,female
0.023126,0.838184,0.141782,0.172201,0.179688,female
0.040033,0.871154,0.172296,0.13532,0.109375,female
0.042381,0.863011,0.167432,0.143391,0.171875,female
0.036018,0.864842,0.125105,0.14182,0.007813,female
0.157128,0.972161,0.78759,0.148854,0.007813,female
0.029474,0.82606,0.108264,0.163047,0.179688,female
0.048414,0.877956,0.1061,0.161967,0.179688,female
0.034096,0.838213,0.129738,0.145136,0.179688,female
0.033356,0.838634,0.132974,0.156325,0.179688,female
0.035364,0.851916,0.119268,0.170847,0.007813,female
0.039414,0.904982,0.351996,0.169722,0.007813,female
0.033143,0.831152,0.2051,0.163618,0.164063,female
0.03643,0.864232,0.2775,0.170741,0.164063,female
0.029175,0.840933,0.212158,0.178872,0.164063,female
0.029075,0.841379,0.308101,0.164002,0.164063,female
0.022462,0.805992,0.21244,0.169975,0.164063,female
0.021048,0.816741,0.202109,0.159755,0.164063,female
0.034167,0.843056,0.235185,0.15902,0.15625,female
0.026963,0.852621,0.28065,0.157736,0.085938,female
0.027772,0.815591,0.203101,0.171749,0.164063,female
0.023684,0.817365,0.233875,0.172607,0.171875,female
0.029662,0.852756,0.293614,0.167403,0.023438,female
0.030131,0.826029,0.196993,0.178054,0.164063,female
0.033649,0.849835,0.292049,0.174887,0.164063,female
0.021047,0.822353,0.212119,0.172216,0.15625,female
0.030583,0.817872,0.181513,0.165879,0.164063,female
0.105502,0.905599,0.53506,0.161951,0.007813,female
0.030833,0.83291,0.22753,0.169357,0.164063,female
0.032941,0.85381,0.295184,0.164493,0.164063,female
0.040584,0.868581,0.32094,0.162001,0.164063,female
0.033448,0.849639,0.257825,0.159146,0.164063,female
0.028817,0.889855,0.470417,0.164477,0.03125,female
0.035345,0.880825,0.423669,0.16377,0.023438,female
0.024603,0.834589,0.300903,0.152717,0.164063,female
0.039483,0.864874,0.340182,0.171083,0.164063,female
0.026486,0.832225,0.28699,0.145491,0.164063,female
0.128281,0.920322,0.513792,0.159179,0.039063,female
0.027933,0.834798,0.290494,0.155664,0.039063,female
0.016585,0.766037,0.165021,0.150385,0.15625,female
0.040299,0.868479,0.34978,0.171535,0.007813,female
0.035686,0.877704,0.438459,0.159961,0.007813,female
0.031517,0.829992,0.245323,0.17522,0.164063,female
0.026771,0.843441,0.250192,0.174571,0.085938,female
0.022581,0.829131,0.260984,0.162366,0.15625,female
0.024571,0.820681,0.302646,0.178143,0.164063,female
0.030427,0.840538,0.268711,0.17623,0.039063,female
0.030783,0.830392,0.233418,0.172804,0.164063,female
0.037263,0.858266,0.24736,0.176297,0.164063,female
0.022382,0.792733,0.216424,0.166264,0.164063,female
0.038621,0.860848,0.317472,0.168026,0.15625,female
0.019254,0.825177,0.25885,0.174703,0.15625,female
0.024176,0.853113,0.340283,0.169018,0.03125,female
0.048276,0.868521,0.320349,0.172247,0.15625,female
0.025455,0.84742,0.24611,0.168509,0.15625,female
0.029486,0.841949,0.232826,0.170298,0.164063,female
0.027467,0.840314,0.26939,0.164484,0.164063,female
0.034332,0.834362,0.23204,0.163658,0.164063,female
0.033704,0.850385,0.23466,0.170231,0.164063,female
0.028373,0.883531,0.442196,0.17467,0.164063,female
0.026655,0.83678,0.227687,0.17505,0.15625,female
0.032016,0.856224,0.298322,0.164707,0.164063,female
0.033326,0.859125,0.304502,0.152423,0.15625,female
0.03709,0.869629,0.338455,0.166865,0.023438,female
0.030299,0.844787,0.239938,0.174929,0.15625,female
0.025007,0.823999,0.261475,0.166718,0.171875,female
0.029258,0.859103,0.332855,0.1737,0.164063,female
0.023032,0.831025,0.212024,0.167675,0.164063,female
0.027906,0.881285,0.415102,0.168612,0.023438,female
0.020955,0.842949,0.284527,0.168936,0.15625,female
0.024889,0.839558,0.261354,0.156155,0.15625,female
0.038182,0.861211,0.251207,0.149157,0.15625,female
0.028385,0.821229,0.257249,0.158578,0.148438,female
0.024338,0.826866,0.246242,0.153981,0.148438,female
0.02292,0.816742,0.226999,0.164342,0.078125,female
0.025568,0.843488,0.285398,0.16396,0.140625,female
0.048729,0.867046,0.278393,0.172368,0.15625,female
0.029655,0.823618,0.232398,0.154692,0.007813,female
0.02169,0.818552,0.192606,0.168737,0.15625,female
0.030347,0.851372,0.295386,0.179154,0.023438,female
0.046376,0.866241,0.236268,0.169441,0.15625,female
0.040952,0.87199,0.351325,0.172424,0.164063,female
0.034262,0.833188,0.209671,0.179046,0.15625,female
0.017567,0.747695,0.106801,0.168579,0.171875,female
0.035464,0.844339,0.231124,0.179598,0.171875,female
0.024381,0.820881,0.182416,0.174194,0.15625,female
0.036277,0.859677,0.290416,0.166094,0.164063,female
0.027786,0.856079,0.375275,0.16966,0.15625,female
0.021175,0.823984,0.216122,0.167377,0.164063,female
0.043077,0.847972,0.276973,0.156718,0.007813,female
0.039206,0.862152,0.27567,0.170985,0.15625,female
0.022355,0.816435,0.247042,0.172206,0.164063,female
0.034529,0.899023,0.484542,0.167055,0.007813,female
0.023364,0.801625,0.197544,0.162627,0.164063,female
0.031346,0.850544,0.319835,0.156944,0.15625,female
0.034693,0.85358,0.31735,0.176315,0.007813,female
0.020225,0.816218,0.216515,0.163617,0.15625,female
0.025215,0.81592,0.221766,0.164132,0.164063,female
0.034045,0.848722,0.290096,0.160317,0.164063,female
0.041921,0.896255,0.505113,0.16661,0.015625,female
0.024912,0.820294,0.213677,0.170652,0.007813,female
0.030233,0.803241,0.189572,0.163305,0.164063,female
0.024915,0.833917,0.23981,0.174009,0.164063,female
0.031518,0.845562,0.291419,0.167259,0.15625,female
0.033093,0.892325,0.447629,0.167117,0.164063,female
0.032153,0.874367,0.377036,0.169212,0.007813,female
0.039872,0.842795,0.287726,0.157304,0.15625,female
0.033785,0.820643,0.205586,0.169568,0.164063,female
0.027248,0.831027,0.238261,0.158211,0.164063,female
0.040247,0.842134,0.228621,0.177042,0.15625,female
0.019226,0.800227,0.223223,0.164371,0.164063,female
0.035799,0.857857,0.323957,0.174824,0.007813,female
0.0544,0.906817,0.44964,0.161213,0.054688,female
0.055808,0.909747,0.479467,0.171696,0.023438,female
0.062588,0.926618,0.550262,0.146154,0.054688,female
0.037685,0.875828,0.410387,0.143441,0.054688,female
0.0696,0.923527,0.52465,0.158002,0.054688,female
0.069045,0.892704,0.348168,0.154557,0.054688,female
0.085512,0.932352,0.563884,0.148659,0.054688,female
0.06212,0.906087,0.435548,0.138612,0.054688,female
0.052356,0.915902,0.489534,0.168338,0.054688,female
0.061067,0.914751,0.473694,0.164235,0.054688,female
0.044458,0.922825,0.533854,0.152477,0.007813,female
0.04183,0.897693,0.431623,0.164624,0.007813,female
0.051046,0.908414,0.446981,0.189045,0.007813,female
0.050736,0.923872,0.512662,0.17241,0.007813,female
0.045904,0.908296,0.451007,0.169674,0.007813,female
0.048668,0.905327,0.439105,0.177271,0.007813,female
0.036146,0.893838,0.409585,0.173162,0.007813,female
0.063112,0.938153,0.584005,0.167895,0.007813,female
0.042828,0.910095,0.456989,0.149217,0.007813,female
0.067065,0.933957,0.538465,0.179878,0.007813,female
0.170738,0.953377,0.704237,0.207905,0.007813,female
0.128467,0.946908,0.706917,0.206479,0.007813,female
0.166493,0.950413,0.681699,0.212683,0.015625,female
0.174542,0.941751,0.601127,0.174179,0.007813,female
0.164235,0.964448,0.745641,0.184906,0.023438,female
0.133358,0.963183,0.725957,0.189945,0.007813,female
0.149608,0.943341,0.651973,0.190461,0.007813,female
0.175129,0.949958,0.678018,0.197429,0.054688,female
0.11097,0.943451,0.642259,0.181829,0.007813,female
0.167149,0.939007,0.622045,0.183926,0.007813,female
0.04977,0.899004,0.266904,0.151901,0.148438,female
0.058388,0.904673,0.287491,0.158337,0.164063,female
0.068716,0.926781,0.39939,0.13933,0.164063,female
0.05622,0.910712,0.279577,0.157803,0.140625,female
0.061677,0.90748,0.306337,0.146007,0.007813,female
0.061869,0.912431,0.307674,0.148864,0.132813,female
0.051312,0.907945,0.294762,0.158042,0.140625,female
0.061931,0.886007,0.234557,0.153609,0.15625,female
0.048986,0.917601,0.516221,0.165352,0.007813,female
0.043473,0.892246,0.450262,0.150268,0.007813,female
0.070572,0.941427,0.594892,0.162183,0.007813,female
0.072775,0.935248,0.611967,0.149574,0.054688,female
0.074453,0.946681,0.668181,0.145,0.007813,female
0.102782,0.967853,0.75665,0.144806,0.007813,female
0.047838,0.90479,0.498886,0.150029,0.007813,female
0.056968,0.924599,0.53689,0.166,0.007813,female
0.106108,0.938501,0.654076,0.168726,0.046875,female
0.051721,0.920399,0.574005,0.157403,0.007813,female
0.044356,0.884811,0.362204,0.145934,0.054688,female
0.140881,0.961835,0.752104,0.141424,0.054688,female
0.053132,0.889968,0.374785,0.139459,0.054688,female
0.069725,0.921602,0.508718,0.157151,0.054688,female
0.073291,0.867354,0.271194,0.171505,0.054688,female
0.063181,0.922779,0.546754,0.184095,0.054688,female
0.058693,0.902992,0.429764,0.166532,0.054688,female
0.065482,0.915852,0.4446,0.181607,0.054688,female
0.06184,0.914982,0.513838,0.180687,0.054688,female
0.066818,0.915646,0.471817,0.182011,0.054688,female
0.044665,0.900368,0.42919,0.17123,0.007813,female
0.058583,0.923007,0.488415,0.144652,0.007813,female
0.058702,0.923001,0.504066,0.174866,0.007813,female
0.039383,0.906936,0.450731,0.135378,0.007813,female
0.082588,0.948424,0.658345,0.156399,0.007813,female
0.056185,0.915986,0.436418,0.181574,0.007813,female
0.092552,0.936911,0.537923,0.153757,0.007813,female
0.093879,0.938815,0.555937,0.179175,0.007813,female
0.076403,0.926864,0.501417,0.15797,0.007813,female
0.042637,0.916364,0.525701,0.144966,0.007813,female
0.113724,0.94311,0.636657,0.124927,0.007813,female
0.109344,0.938889,0.608706,0.153543,0.007813,female
0.104794,0.930185,0.581113,0.138373,0.007813,female
0.161824,0.966516,0.776099,0.161328,0.007813,female
0.124902,0.945408,0.632647,0.160137,0.007813,female
0.136088,0.951992,0.674632,0.159181,0.007813,female
0.128656,0.939998,0.613939,0.143862,0.007813,female
0.141437,0.942925,0.657554,0.150548,0.007813,female
0.119458,0.95222,0.664712,0.148914,0.007813,female
0.115922,0.949351,0.625181,0.155145,0.007813,female
0.239746,0.766385,0.235353,0.201656,0.007813,female
0.231953,0.748676,0.280412,0.172888,0.007813,female
0.240995,0.77116,0.271657,0.152977,0.007813,female
0.245965,0.777702,0.264933,0.187657,0.007813,female
0.2453,0.768258,0.288361,0.182116,0.007813,female
0.240673,0.750023,0.214378,0.188858,0.007813,female
0.236307,0.738651,0.276171,0.175442,0.007813,female
0.248192,0.765957,0.219573,0.182943,0.007813,female
0.252225,0.748495,0.246323,0.19548,0.007813,female
0.24877,0.747569,0.240213,0.184696,0.007813,female
0.073709,0.93092,0.575286,0.149335,0.007813,female
0.10475,0.9401,0.55575,0.145062,0.007813,female
0.059603,0.906537,0.438744,0.137827,0.007813,female
0.078412,0.937305,0.566266,0.156444,0.007813,female
0.094761,0.944722,0.576246,0.147814,0.007813,female
0.098519,0.875255,0.446786,0.187905,0.007813,female
0.092088,0.896396,0.446445,0.170038,0.007813,female
0.162637,0.908195,0.499168,0.188951,0.007813,female
0.040547,0.904631,0.448051,0.161053,0.007813,female
0.091659,0.939583,0.55973,0.147771,0.007813,female
0.036618,0.852008,0.136175,0.190332,0.195313,female
0.044678,0.86938,0.16029,0.186654,0.171875,female
0.045752,0.860738,0.210884,0.159956,0.007813,female
0.029874,0.850763,0.201765,0.183362,0.1875,female
0.031022,0.861835,0.22135,0.182781,0.015625,female
0.043483,0.869482,0.179791,0.17806,0.164063,female
0.070851,0.895565,0.198001,0.169677,0.148438,female
0.02951,0.857263,0.177914,0.188897,0.109375,female
0.045858,0.877562,0.188399,0.182308,0.007813,female
0.036238,0.862682,0.174607,0.186066,0.171875,female
0.03937,0.864479,0.165662,0.184609,0.070313,female
0.038662,0.861819,0.15492,0.193159,0.007813,female
0.04044,0.85787,0.175168,0.179518,0.171875,female
0.031437,0.841897,0.154743,0.163315,0.164063,female
0.038687,0.873035,0.205702,0.190959,0.171875,female
0.033969,0.870154,0.207927,0.159933,0.125,female
0.047319,0.889586,0.2005,0.174615,0.164063,female
0.042859,0.87365,0.168127,0.18876,0.179688,female
0.036513,0.866927,0.208558,0.181905,0.007813,female
0.172462,0.96564,0.758995,0.181397,0.03125,female
0.154729,0.953139,0.706316,0.171066,0.007813,female
0.139448,0.947772,0.685224,0.176765,0.007813,female
0.16927,0.95029,0.686228,0.166991,0.015625,female
0.065129,0.87713,0.189703,0.130828,0.007813,female
0.054593,0.864838,0.169907,0.132557,0.09375,female
0.069307,0.880766,0.211718,0.116659,0.023438,female
0.059645,0.870969,0.186378,0.15622,0.007813,female
0.05016,0.869956,0.158712,0.191215,0.007813,female
0.055563,0.888681,0.213296,0.151116,0.007813,female
0.05564,0.889607,0.182677,0.173334,0.007813,female
0.050631,0.866409,0.1632,0.177575,0.007813,female
0.053514,0.873245,0.156817,0.161654,0.007813,female
0.033749,0.82447,0.149331,0.167447,0.007813,female
0.137437,0.95947,0.72328,0.162193,0.007813,female
0.174029,0.948059,0.6547,0.199232,0.007813,female
0.178147,0.94199,0.656684,0.201336,0.007813,female
0.162808,0.942599,0.651897,0.192894,0.007813,female
0.04629,0.870286,0.166226,0.166291,0.007813,female
0.038019,0.881543,0.221532,0.190942,0.007813,female
0.026968,0.85343,0.187442,0.16911,0.007813,female
0.030998,0.860973,0.183373,0.191984,0.007813,female
0.045362,0.886176,0.23697,0.164764,0.164063,female
0.047538,0.873735,0.2078,0.167732,0.171875,female
0.050736,0.895454,0.204788,0.164629,0.007813,female
0.04292,0.860854,0.171976,0.178801,0.164063,female
0.029062,0.850521,0.187915,0.194794,0.21875,female
0.049074,0.876233,0.211585,0.164786,0.03125,female
0.051082,0.922239,0.52411,0.172934,0.007813,female
0.066891,0.931217,0.52279,0.189631,0.140625,female
0.076376,0.927272,0.488783,0.159394,0.007813,female
0.066043,0.921852,0.459216,0.17749,0.007813,female
0.058912,0.933728,0.579145,0.16159,0.007813,female
0.050864,0.926339,0.553794,0.160545,0.007813,female
0.059725,0.925769,0.560213,0.18718,0.007813,female
0.061173,0.926537,0.586028,0.168963,0.078125,female
0.060921,0.921173,0.498639,0.19804,0.007813,female
0.138551,0.938456,0.557869,0.196777,0.007813,female
0.063266,0.936013,0.605141,0.186323,0.007813,female
0.099325,0.941454,0.603737,0.186003,0.007813,female
0.08201,0.933937,0.592861,0.181134,0.007813,female
0.053598,0.91584,0.504531,0.185592,0.007813,female
0.175044,0.932007,0.573029,0.19022,0.007813,female
0.189385,0.956327,0.696891,0.185114,0.007813,female
0.059602,0.92185,0.470285,0.196081,0.007813,female
0.179684,0.940832,0.587218,0.200745,0.007813,female
0.122587,0.950913,0.704062,0.170784,0.007813,female
0.185085,0.924261,0.611914,0.173711,0.007813,female
0.162649,0.963703,0.745204,0.167797,0.007813,female
0.16927,0.938873,0.607811,0.1804,0.007813,female
0.099342,0.931116,0.587658,0.16865,0.007813,female
0.162227,0.964458,0.749188,0.187248,0.015625,female
0.167199,0.954676,0.704139,0.198798,0.007813,female
0.165598,0.95916,0.718515,0.184593,0.007813,female
0.159194,0.95588,0.700716,0.178167,0.007813,female
0.178255,0.956766,0.701977,0.158697,0.015625,female
0.059775,0.914728,0.524121,0.173258,0.007813,female
0.061731,0.917975,0.499885,0.180511,0.007813,female
0.036421,0.895263,0.481777,0.172464,0.007813,female
0.124741,0.94077,0.655594,0.186196,0.007813,female
0.087232,0.91926,0.590861,0.165827,0.007813,female
0.03817,0.900091,0.510842,0.175463,0.007813,female
0.06554,0.918404,0.569697,0.144046,0.007813,female
0.05608,0.873341,0.386045,0.159235,0.007813,female
0.047422,0.904138,0.454415,0.175264,0.007813,female
0.053935,0.922318,0.530253,0.172243,0.039063,female
0.201725,0.811754,0.430486,0.119931,0.007813,female
0.19927,0.812738,0.448048,0.169795,0.007813,female
0.190381,0.848265,0.489857,0.165838,0.007813,female
0.214391,0.782244,0.392785,0.155282,0.007813,female
0.188748,0.831428,0.477092,0.172258,0.007813,female
0.037398,0.881779,0.364872,0.164007,0.054688,female
0.03352,0.879603,0.346129,0.141099,0.007813,female
0.033975,0.889145,0.395965,0.142343,0.179688,female
0.04198,0.887514,0.327939,0.16401,0.195313,female
0.027685,0.875941,0.33329,0.164405,0.007813,female
0.039173,0.912069,0.51103,0.154663,0.179688,female
0.049903,0.910527,0.468917,0.143612,0.226563,female
0.038247,0.890132,0.375676,0.168951,0.007813,female
0.040691,0.898185,0.389866,0.146992,0.203125,female
0.041784,0.896815,0.403245,0.155,0.007813,female
0.047495,0.902811,0.500878,0.191985,0.007813,female
0.068954,0.932266,0.60395,0.178042,0.007813,female
0.063556,0.92698,0.525195,0.171289,0.046875,female
0.063277,0.935163,0.595129,0.15084,0.007813,female
0.060104,0.9444,0.64965,0.159426,0.046875,female
0.051491,0.925588,0.549264,0.17668,0.007813,female
0.048204,0.914794,0.54339,0.155386,0.007813,female
0.028739,0.857089,0.304778,0.158655,0.164063,female
0.038551,0.919077,0.549502,0.153023,0.007813,female
0.036751,0.882468,0.331689,0.134547,0.007813,female
0.039002,0.89038,0.411248,0.160602,0.007813,female
