@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R3-5,7,9-11,13-19,21'

@attribute median numeric
@attribute Q25 numeric
@attribute Q75 numeric
@attribute skew numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute maxfun numeric
@attribute meandom numeric
@attribute mindom numeric
@attribute maxdom numeric
@attribute dfrange numeric
@attribute label {male,female}

@data
0.220384,0.208656,0.241885,2.354862,0.835669,0.184223,0.215497,0.191292,0.049536,0.272727,1.278161,0.210938,13.007813,12.796875,female
0.209666,0.193196,0.230143,2.312172,0.854942,0.197909,0.20566,0.189002,0.049587,0.27907,0.429332,0.023438,1.6875,1.664063,female
0.234699,0.209157,0.245783,2.830076,0.812838,0.174304,0.240482,0.190573,0.047337,0.277457,1.542188,0.023438,9.5625,9.539063,female
0.212385,0.193719,0.232711,2.073218,0.864578,0.282264,0.206578,0.187479,0.050473,0.277457,1.171433,0.023438,14.320313,14.296875,female
0.238636,0.215909,0.255,2.066021,0.861787,0.290298,0.244091,0.174326,0.047291,0.27907,1.98877,0.023438,11.953125,11.929688,female
0.226168,0.200374,0.258692,1.695745,0.892106,0.361473,0.208224,0.173048,0.048387,0.275862,1.330078,0.023438,5.71875,5.695313,female
0.220235,0.184,0.236235,2.597053,0.907332,0.497158,0.225412,0.183936,0.049844,0.27907,2.126524,0.023438,10.429688,10.40625,female
0.221982,0.191712,0.242162,1.691632,0.890396,0.377436,0.226018,0.161557,0.048,0.272727,1.392857,0.023438,10.898438,10.875,female
0.225066,0.198829,0.241054,2.5155,0.837612,0.154594,0.239414,0.184825,0.047431,0.271186,0.826389,0.023438,5.390625,5.367188,female
0.224,0.200667,0.245,1.654299,0.852394,0.199234,0.2345,0.183481,0.047059,0.27907,2.026148,0.023438,9.9375,9.914063,female
0.206682,0.19088,0.241445,1.880469,0.864085,0.26051,0.204153,0.153024,0.052288,0.271186,0.946615,0.210938,7.453125,7.242188,female
0.216829,0.195488,0.239451,1.788383,0.893281,0.365547,0.213841,0.181608,0.048583,0.277457,0.930804,0.09375,12.023438,11.929688,female
0.217827,0.20063,0.246047,1.639987,0.853802,0.187255,0.200189,0.179655,0.047244,0.27907,1.573661,0.023438,9.632813,9.609375,female
0.230067,0.2114,0.241267,2.626613,0.824591,0.157823,0.236133,0.175637,0.047809,0.271186,1.400136,0.023438,9.609375,9.585938,female
0.241175,0.212855,0.253051,3.09962,0.83551,0.194872,0.241175,0.194431,0.049383,0.27907,1.015625,0.023438,9.46875,9.445313,female
0.222727,0.202841,0.239034,1.547553,0.864695,0.253961,0.228693,0.154483,0.047525,0.27907,1.2,0.023438,9.234375,9.210938,female
0.217562,0.199723,0.239668,2.072381,0.861969,0.256231,0.209418,0.182146,0.048048,0.277457,1.411557,0.023438,10.078125,10.054688,female
0.231398,0.197419,0.256344,1.336086,0.869303,0.211917,0.233978,0.179014,0.050526,0.27907,1.110224,0.023438,6.820313,6.796875,female
0.238612,0.206221,0.258046,1.651711,0.868684,0.240415,0.241851,0.179715,0.049948,0.277457,1.411414,0.023438,10.101563,10.078125,female
0.243396,0.205365,0.265263,1.924879,0.844692,0.154248,0.256706,0.185199,0.051118,0.277457,1.178961,0.023438,11.015625,10.992188,female
0.207473,0.193846,0.246154,2.137455,0.857409,0.211434,0.193846,0.174002,0.047856,0.274286,1.182398,0.023438,9.9375,9.914063,female
0.21748,0.197831,0.235343,2.217004,0.855785,0.201448,0.216587,0.188925,0.050901,0.277457,0.935462,0.023438,5.71875,5.695313,female
0.223462,0.201154,0.252692,1.87654,0.852729,0.212552,0.207308,0.174687,0.048096,0.277457,0.883807,0.023438,5.554688,5.53125,female
0.232195,0.204024,0.253537,1.741114,0.848078,0.137375,0.250122,0.189972,0.047384,0.269663,0.966686,0.023438,8.554688,8.53125,female
0.219545,0.196818,0.255909,1.590275,0.852404,0.166266,0.196818,0.184853,0.048485,0.27907,0.597147,0.023438,4.03125,4.007813,female
0.243779,0.204302,0.266163,2.538157,0.873688,0.33201,0.273895,0.196132,0.05178,0.27907,1.308933,0.023438,9.84375,9.820313,female
0.215694,0.201404,0.252759,2.077279,0.862452,0.273082,0.198724,0.175743,0.048632,0.272727,1.068229,0.023438,5.789063,5.765625,female
0.224191,0.195094,0.265213,2.467939,0.878539,0.332435,0.279523,0.161697,0.051337,0.268156,0.940358,0.023438,8.71875,8.695313,female
0.213147,0.19231,0.244403,1.40976,0.875223,0.276812,0.198388,0.181085,0.047619,0.268156,1.270508,0.023438,11.625,11.601563,female
0.211842,0.197105,0.249053,2.201934,0.872603,0.284678,0.202263,0.189264,0.047059,0.274286,1.596354,0.023438,12.023438,12,female
0.22434,0.197147,0.246009,1.500144,0.872427,0.248019,0.245584,0.17177,0.047384,0.274286,1.022949,0.023438,10.734375,10.710938,female
0.241261,0.203993,0.259405,1.393942,0.857498,0.19908,0.267741,0.174558,0.047198,0.27907,2.072917,0.023438,18.9375,18.914063,female
0.248444,0.235921,0.261968,2.766456,0.803028,0.160076,0.245939,0.162343,0.04893,0.277457,2.169819,0.234375,9.960938,9.726563,female
0.238151,0.227797,0.258428,2.640107,0.805817,0.1638,0.229954,0.18408,0.052516,0.277457,1.028646,0.023438,8.507813,8.484375,female
0.234076,0.212229,0.247452,2.419148,0.832401,0.195861,0.237643,0.159267,0.048682,0.27907,1.372396,0.023438,11.71875,11.695313,female
0.237474,0.221053,0.253474,2.462757,0.839626,0.26286,0.237474,0.175148,0.047619,0.272727,2.070313,0.023438,11.132813,11.109375,female
0.246456,0.228752,0.26416,2.330299,0.801602,0.13335,0.262762,0.162929,0.047856,0.277457,1.648105,0.023438,8.835938,8.8125,female
0.242041,0.214286,0.257551,2.019871,0.838263,0.171757,0.253061,0.16816,0.047013,0.277457,1.449375,0.023438,10.289063,10.265625,female
0.23341,0.210346,0.269852,3.02813,0.840764,0.233164,0.272619,0.177564,0.048682,0.275862,1.309443,0.023438,9.773438,9.75,female
0.251019,0.230064,0.260382,3.08205,0.810897,0.188827,0.251911,0.176912,0.048534,0.27907,1.405273,0.023438,10.476563,10.453125,female
0.241379,0.227335,0.258056,2.030805,0.811642,0.152091,0.253668,0.180284,0.046921,0.275862,0.835938,0.023438,10.640625,10.617188,female
0.254632,0.234051,0.268513,2.368357,0.823537,0.229495,0.264205,0.179701,0.047151,0.27907,0.81808,0.023438,2.25,2.226563,female
0.238416,0.223762,0.255842,2.345269,0.823732,0.17819,0.229703,0.183594,0.047952,0.277457,1.524306,0.023438,10.40625,10.382813,female
0.256631,0.237936,0.268528,2.46714,0.800842,0.161888,0.272352,0.191864,0.04883,0.27907,2.132314,0.023438,12.398438,12.375,female
0.227907,0.213381,0.242934,2.346271,0.844584,0.219555,0.227406,0.177936,0.05042,0.274286,0.706572,0.023438,7.289063,7.265625,female
0.242192,0.229041,0.25863,2.779985,0.818772,0.204903,0.249315,0.175759,0.047105,0.27907,1.828125,0.257813,9.515625,9.257813,female
0.233539,0.218326,0.254508,2.065336,0.832289,0.193742,0.226138,0.182948,0.051502,0.27907,1.238971,0.023438,11.71875,11.695313,female
0.22491,0.213285,0.246643,2.385628,0.812386,0.15397,0.222888,0.196945,0.051227,0.27907,1.213199,0.023438,9.351563,9.328125,female
0.231738,0.215783,0.25886,1.962933,0.837505,0.182765,0.221766,0.192179,0.054983,0.275862,1.095578,0.023438,10.03125,10.007813,female
0.233194,0.204776,0.248657,2.046778,0.843487,0.182467,0.233194,0.175209,0.047572,0.274286,1.412224,0.023438,17.625,17.601563,female
0.240065,0.222366,0.257763,2.006333,0.828406,0.177183,0.242788,0.190731,0.047478,0.27907,1.240513,0.023438,9.140625,9.117188,female
0.229988,0.214678,0.251762,1.890016,0.834185,0.140839,0.221823,0.191741,0.047291,0.277457,2.288628,0.023438,21.796875,21.773438,female
0.241569,0.22281,0.258039,2.139436,0.819933,0.152012,0.252549,0.182796,0.047666,0.27907,1.147171,0.023438,8.203125,8.179688,female
0.242886,0.226443,0.25557,2.028135,0.819873,0.163262,0.246644,0.158888,0.047904,0.275862,1.95503,0.234375,10.757813,10.523438,female
0.237451,0.225556,0.251176,2.699105,0.818783,0.196225,0.230131,0.172606,0.04918,0.274286,1.876674,0.023438,10.757813,10.734375,female
0.24669,0.224483,0.26069,2.261478,0.821816,0.170173,0.26069,0.188405,0.04829,0.27907,1.350911,0.023438,10.757813,10.734375,female
0.228538,0.212735,0.247178,2.11389,0.846499,0.203654,0.215166,0.166322,0.047666,0.271186,1.54541,0.023438,10.125,10.101563,female
0.231304,0.204035,0.260522,1.644343,0.861339,0.280192,0.260522,0.155548,0.047013,0.27907,0.857812,0.023438,10.710938,10.6875,female
0.236993,0.217778,0.263987,1.912202,0.829821,0.170795,0.218235,0.173991,0.048241,0.27907,1.194222,0.023438,9.492188,9.46875,female
0.230323,0.212258,0.240484,3.25875,0.824446,0.169864,0.231828,0.187533,0.051227,0.27907,0.872792,0.023438,10.171875,10.148438,female
0.238263,0.22165,0.252851,2.062098,0.826263,0.153974,0.246773,0.175598,0.049587,0.27907,1.271365,0.023438,9.796875,9.773438,female
0.240067,0.224564,0.250872,2.61166,0.82122,0.197019,0.248993,0.189392,0.048048,0.27907,1.567765,0.023438,10.289063,10.265625,female
0.247347,0.22449,0.258776,2.767103,0.823211,0.182902,0.248571,0.185297,0.047059,0.27907,1.93135,0.023438,11.273438,11.25,female
0.236955,0.223582,0.246985,2.88454,0.81951,0.178301,0.237791,0.182589,0.048144,0.27907,1.249479,0.023438,10.195313,10.171875,female
0.252995,0.231675,0.265787,2.412311,0.808986,0.114351,0.253942,0.174934,0.047809,0.27907,1.234557,0.023438,8.625,8.601563,female
0.231253,0.205125,0.258942,1.605998,0.851358,0.202109,0.194986,0.172266,0.047714,0.27907,1.179332,0.023438,8.484375,8.460938,female
0.239626,0.201495,0.263551,2.322638,0.860796,0.227796,0.264673,0.177047,0.057762,0.27907,1.306406,0.023438,6.492188,6.46875,female
0.222069,0.209195,0.232797,4.043277,0.811784,0.194126,0.222605,0.18151,0.050794,0.274286,0.882568,0.1875,9.914063,9.726563,female
0.261224,0.247347,0.273469,3.10223,0.780359,0.12243,0.277551,0.185008,0.047809,0.27907,1.891544,0.046875,9.890625,9.84375,female
0.241853,0.21248,0.268937,2.231818,0.847179,0.211837,0.277711,0.195481,0.048436,0.27907,1.208789,0.023438,10.21875,10.195313,female
0.25163,0.227783,0.266021,2.417982,0.822504,0.202261,0.265198,0.165649,0.049434,0.27907,1.35389,0.023438,8.742188,8.71875,female
0.23201,0.216856,0.246804,2.360172,0.835542,0.166957,0.225155,0.166136,0.049281,0.271186,1.480674,0.09375,20.976563,20.882813,female
0.236537,0.220657,0.254925,1.881389,0.831457,0.168652,0.22191,0.197109,0.048,0.27907,0.90625,0.023438,5.179688,5.15625,female
0.232111,0.213991,0.259723,1.640189,0.844427,0.204914,0.226071,0.174887,0.048436,0.274286,1.148438,0.023438,9.375,9.351563,female
0.221417,0.208962,0.250939,2.535751,0.845708,0.192119,0.213114,0.176216,0.047384,0.27907,0.789274,0.023438,5.109375,5.085938,female
0.226074,0.212385,0.246815,2.202427,0.839794,0.182016,0.217363,0.165738,0.047291,0.27907,1.408743,0.023438,9.84375,9.820313,female
0.235368,0.223161,0.250245,2.464459,0.833297,0.211227,0.225068,0.181026,0.047151,0.27907,1.350098,0.023438,10.5,10.476563,female
0.243118,0.228817,0.257043,2.441471,0.815513,0.152197,0.229194,0.174312,0.046921,0.27907,1.076823,0.023438,10.453125,10.429688,female
0.226916,0.211963,0.240374,2.620117,0.834979,0.186741,0.224299,0.172775,0.048144,0.27907,1.689892,0.023438,9.796875,9.773438,female
0.232105,0.219211,0.251263,2.413956,0.840642,0.189225,0.223632,0.182946,0.047291,0.27907,1.736144,0.210938,10.101563,9.890625,female
0.240385,0.224231,0.258077,2.106293,0.831856,0.200271,0.249615,0.190716,0.049231,0.277457,1.272321,0.023438,11.179688,11.15625,female
0.251495,0.22768,0.267371,2.533782,0.831151,0.201935,0.251495,0.170944,0.049536,0.27907,1.039426,0.023438,4.007813,3.984375,female
0.245438,0.230912,0.258462,2.110013,0.811522,0.142179,0.26297,0.166808,0.048193,0.274286,2.095526,0.023438,11.554688,11.53125,female
0.256402,0.229173,0.265478,2.925315,0.811305,0.181158,0.256402,0.186963,0.05101,0.277457,1.597479,0.023438,9.65625,9.632813,female
0.240632,0.222496,0.264076,2.021721,0.812133,0.119985,0.220727,0.183482,0.047809,0.27907,1.655729,0.023438,11.039063,11.015625,female
0.236742,0.219438,0.255618,1.802311,0.835651,0.165938,0.228483,0.182489,0.047714,0.27907,1.08364,0.023438,10.21875,10.195313,female
0.240593,0.225659,0.264237,1.945939,0.82575,0.179702,0.231052,0.17681,0.047198,0.277457,2.496811,0.023438,15.632813,15.609375,female
0.244934,0.227932,0.260342,2.175879,0.831379,0.235322,0.24334,0.179134,0.049896,0.274286,1.379012,0.023438,10.617188,10.59375,female
0.226491,0.211269,0.241252,2.19814,0.830293,0.200924,0.232026,0.193441,0.047151,0.274286,0.848575,0.023438,5.15625,5.132813,female
0.241422,0.218607,0.25677,2.351914,0.829284,0.180233,0.239763,0.185882,0.048534,0.27907,1.130859,0.023438,9.609375,9.585938,female
0.243704,0.218974,0.261652,1.826277,0.831821,0.167052,0.249288,0.187856,0.050526,0.27907,0.992852,0.023438,7.78125,7.757813,female
0.231052,0.209481,0.255526,1.637999,0.852518,0.216792,0.21197,0.185289,0.050473,0.277457,1.469308,0.023438,9.421875,9.398438,female
0.216303,0.189763,0.230016,2.449655,0.83004,0.16178,0.220727,0.167477,0.05042,0.272727,1.488554,0.023438,9.398438,9.375,female
0.214029,0.201439,0.245755,2.264458,0.843432,0.205029,0.207986,0.178068,0.050314,0.27907,1.476563,0.023438,8.273438,8.25,female
0.207552,0.195021,0.23614,3.115194,0.842248,0.222646,0.196196,0.170171,0.053097,0.27907,1.49783,0.023438,7.03125,7.007813,female
0.205612,0.191821,0.224836,2.699416,0.855859,0.286571,0.19391,0.151701,0.046921,0.274286,1.362913,0.023438,6.398438,6.375,female
0.208636,0.197301,0.225427,3.384409,0.829099,0.214757,0.208636,0.15469,0.048682,0.27907,1.99119,0.023438,15.023438,15,female
0.217306,0.199241,0.232713,2.168188,0.843428,0.256797,0.227932,0.160391,0.047291,0.277457,1.227764,0.210938,7.757813,7.546875,female
0.240333,0.21175,0.26075,1.344915,0.835771,0.136891,0.278833,0.185267,0.047105,0.27907,0.702369,0.210938,1.757813,1.546875,female
0.206979,0.19122,0.222739,2.371462,0.838479,0.21971,0.203827,0.148697,0.047291,0.275862,2.084872,0.210938,9.117188,8.90625,female
0.21373,0.197931,0.228213,2.537974,0.820714,0.147658,0.222947,0.180194,0.047151,0.274286,0.728557,0.023438,4.101563,4.078125,female
0.215567,0.19709,0.233096,2.048214,0.831,0.176066,0.230254,0.169202,0.046967,0.275862,1.405762,0.023438,8.554688,8.53125,female
0.215153,0.188957,0.245644,1.862573,0.877669,0.314398,0.188957,0.139942,0.047198,0.27907,1.925551,0.023438,15.609375,15.585938,female
0.209794,0.19823,0.227552,2.694877,0.823666,0.200993,0.196991,0.171742,0.048534,0.27907,1.374203,0.023438,5.8125,5.789063,female
0.207586,0.201149,0.244598,4.685588,0.799617,0.138465,0.200613,0.183255,0.047572,0.275862,0.820898,0.210938,5.742188,5.53125,female
0.210116,0.199867,0.225491,2.787897,0.82728,0.231488,0.206855,0.1566,0.047013,0.277457,1.936336,0.023438,8.390625,8.367188,female
0.214626,0.189956,0.24094,2.408202,0.85933,0.264273,0.191601,0.16972,0.047013,0.277457,1.141113,0.023438,8.179688,8.15625,female
0.219628,0.199851,0.237323,2.10905,0.849595,0.242677,0.228476,0.160099,0.047478,0.275862,1.783008,0.210938,9.445313,9.234375,female
0.210735,0.196882,0.227106,3.104889,0.840139,0.276033,0.212414,0.171525,0.048534,0.277457,1.444973,0.023438,7.570313,7.546875,female
0.215716,0.195439,0.233837,1.957281,0.853033,0.241735,0.219168,0.166113,0.048632,0.277457,1.85498,0.023438,7.523438,7.5,female
0.201667,0.192778,0.216111,3.373628,0.806491,0.171509,0.199444,0.184153,0.047525,0.272727,1.036318,0.023438,8.390625,8.367188,female
0.218694,0.201844,0.249168,2.053655,0.853368,0.216921,0.201127,0.178967,0.063576,0.277457,1.073167,0.023438,5.765625,5.742188,female
0.215153,0.188957,0.245644,1.862573,0.877669,0.314398,0.188957,0.139942,0.047198,0.27907,1.925551,0.023438,15.609375,15.585938,female
0.219633,0.201651,0.233761,2.298831,0.848909,0.23997,0.225199,0.169927,0.047619,0.27907,1.426011,0.023438,8.15625,8.132813,female
0.218282,0.202853,0.23825,2.172578,0.856229,0.251555,0.216467,0.18354,0.050526,0.269663,1.145008,0.023438,8.976563,8.953125,female
0.233333,0.213522,0.247862,2.168606,0.841557,0.200613,0.236855,0.175334,0.047384,0.274286,0.662234,0.023438,4.242188,4.21875,female
0.211048,0.191481,0.236206,1.950154,0.865188,0.267505,0.192879,0.149306,0.047105,0.27907,2.248047,0.234375,8.273438,8.039063,female
0.228632,0.205474,0.245895,1.781588,0.850602,0.208392,0.24,0.17003,0.049844,0.27907,1.119141,0.023438,12.328125,12.304688,female
0.207726,0.191552,0.228953,2.024752,0.852238,0.229296,0.206209,0.161702,0.047105,0.277457,1.385045,0.023438,7.96875,7.945313,female
0.223519,0.211903,0.232332,3.070838,0.792244,0.140095,0.229928,0.163056,0.047478,0.27907,1.774902,0.023438,7.828125,7.804688,female
0.221005,0.204214,0.237342,2.31832,0.830597,0.182073,0.202399,0.180787,0.047809,0.27907,1.012301,0.023438,9.867188,9.84375,female
0.218004,0.197169,0.239855,1.679882,0.861765,0.255363,0.221053,0.148478,0.04918,0.272727,1.335379,0.023438,9.703125,9.679688,female
0.206762,0.197794,0.228683,3.514203,0.813971,0.186809,0.199786,0.162455,0.04898,0.27907,1.695676,0.023438,9.515625,9.492188,female
0.239361,0.195878,0.258868,2.378752,0.845579,0.190571,0.259274,0.17803,0.048193,0.275862,1.921387,0.1875,9.140625,8.953125,female
0.213577,0.194672,0.251387,1.771861,0.865738,0.262145,0.207445,0.176307,0.04878,0.27907,1.060268,0.023438,8.8125,8.789063,female
0.216552,0.204138,0.226897,2.863813,0.804507,0.187841,0.215862,0.170406,0.04908,0.277457,1.24375,0.023438,9.046875,9.023438,female
0.221215,0.200589,0.236685,2.385566,0.848137,0.239802,0.213996,0.176931,0.046921,0.27907,1.02935,0.023438,4.3125,4.289063,female
0.228889,0.205333,0.248,1.640692,0.858787,0.234145,0.235111,0.174055,0.047572,0.277457,1.835258,0.023438,10.171875,10.148438,female
0.221479,0.204373,0.249839,1.652573,0.858209,0.190744,0.219678,0.170131,0.047151,0.27907,1.24983,0.234375,8.765625,8.53125,female
0.21083,0.203636,0.232411,3.484083,0.799339,0.157704,0.204743,0.171007,0.052805,0.27907,1.260417,0.023438,8.132813,8.109375,female
0.217862,0.205737,0.237185,2.510928,0.849844,0.229236,0.215968,0.165314,0.048096,0.275862,1.320313,0.023438,7.898438,7.875,female
0.210605,0.192046,0.226744,2.484647,0.837837,0.201971,0.189625,0.180395,0.047478,0.277457,1.190529,0.1875,8.625,8.4375,female
0.220187,0.194766,0.250467,1.418142,0.874494,0.241774,0.219439,0.153831,0.047619,0.27907,1.873958,0.023438,7.921875,7.898438,female
0.220313,0.205392,0.252351,2.004332,0.849612,0.18954,0.210219,0.171641,0.047666,0.27907,1.719238,0.023438,9.421875,9.398438,female
0.223582,0.207701,0.236955,2.640131,0.842208,0.238604,0.224836,0.151013,0.047291,0.277457,2.544271,0.023438,11.4375,11.414063,female
0.23381,0.212381,0.24381,2.865248,0.819733,0.164393,0.240952,0.180596,0.051724,0.272727,1.131138,0.023438,7.875,7.851563,female
0.214118,0.200392,0.232418,2.299933,0.842788,0.204399,0.209542,0.173077,0.04898,0.277457,1.931046,0.023438,8.90625,8.882813,female
0.236298,0.205299,0.254083,1.427472,0.853294,0.201799,0.254083,0.170895,0.047291,0.27907,1.000558,0.023438,7.148438,7.125,female
0.22103,0.208362,0.237629,2.42327,0.82634,0.166085,0.22103,0.159299,0.047151,0.271186,1.07706,0.1875,3.703125,3.515625,female
0.233128,0.190367,0.258209,2.375186,0.835932,0.171572,0.257386,0.188755,0.051836,0.277457,2.15625,0.210938,9.421875,9.210938,female
0.205035,0.193121,0.246241,2.405655,0.840941,0.207713,0.20305,0.166662,0.049948,0.277457,1.073317,0.023438,5.226563,5.203125,female
0.203104,0.189731,0.229015,2.16049,0.849172,0.219552,0.186806,0.184694,0.048731,0.27907,1.436311,0.023438,7.757813,7.734375,female
0.231012,0.205077,0.250703,1.593164,0.858731,0.254268,0.242058,0.17933,0.049332,0.27907,2.214844,0.023438,12.023438,12,female
0.20793,0.19527,0.225948,2.429532,0.844252,0.239364,0.20793,0.175136,0.047291,0.27907,1.423077,0.023438,5.90625,5.882813,female
0.210315,0.193523,0.227946,2.909752,0.847448,0.245052,0.210315,0.176628,0.047105,0.27907,1.840561,0.023438,8.601563,8.578125,female
0.218087,0.201739,0.238609,2.082121,0.851636,0.211562,0.21913,0.159765,0.047904,0.27907,1.998653,0.023438,8.859375,8.835938,female
0.21695,0.195603,0.250709,1.877742,0.873431,0.274319,0.204043,0.180081,0.048,0.277457,1.073438,0.023438,8.695313,8.671875,female
0.236632,0.200842,0.249263,2.352142,0.847965,0.200914,0.241684,0.141374,0.047198,0.277457,2.286094,0.234375,9.515625,9.28125,female
0.222215,0.201544,0.239597,2.658798,0.848754,0.235573,0.220805,0.165121,0.047904,0.272727,2.408654,0.257813,8.835938,8.578125,female
0.205302,0.193557,0.224564,2.579476,0.833912,0.20119,0.196846,0.167121,0.04893,0.275862,0.689405,0.023438,5.835938,5.8125,female
0.217352,0.205845,0.239939,2.646495,0.840151,0.201677,0.208828,0.174047,0.047478,0.277457,2.142857,0.1875,10.5,10.3125,female
0.22,0.195238,0.241905,1.726821,0.857046,0.239748,0.245238,0.167429,0.049231,0.275862,1.219984,0.023438,8.742188,8.71875,female
0.212538,0.194854,0.234807,2.391772,0.88334,0.394003,0.235462,0.18574,0.049689,0.275862,1.566964,0.023438,7.734375,7.710938,female
0.208073,0.193945,0.220917,2.694657,0.860974,0.355232,0.194373,0.167504,0.04903,0.27907,1.385156,0.09375,9.328125,9.234375,female
0.19804,0.190623,0.230675,4.660451,0.845365,0.32631,0.193589,0.154707,0.048048,0.265193,1.055482,0.023438,8.90625,8.882813,female
0.199165,0.18407,0.216696,3.418354,0.86272,0.368707,0.198191,0.175851,0.047478,0.272727,1.116728,0.023438,8.390625,8.367188,female
0.203636,0.185352,0.229091,2.11703,0.908184,0.497987,0.201485,0.166722,0.049689,0.27907,1.244141,0.023438,6.257813,6.234375,female
0.217582,0.192191,0.234861,1.973285,0.898099,0.438288,0.225693,0.177603,0.048485,0.275862,1.472344,0.023438,5.953125,5.929688,female
0.203764,0.186198,0.218519,2.389453,0.887241,0.430969,0.215709,0.166403,0.048387,0.277457,1.678125,0.023438,8.0625,8.039063,female
0.218711,0.1994,0.245997,2.281785,0.868914,0.335046,0.205697,0.160607,0.047337,0.277457,1.355646,0.023438,7.59375,7.570313,female
0.208,0.195556,0.220444,3.305024,0.870378,0.429568,0.2,0.181615,0.047952,0.277457,1.320676,0.023438,9.117188,9.09375,female
0.212034,0.195282,0.223043,2.992129,0.855608,0.357939,0.219214,0.173627,0.047244,0.277457,0.825586,0.023438,8.25,8.226563,female
0.215056,0.189778,0.233333,2.276577,0.905705,0.467444,0.217389,0.181843,0.047431,0.27907,1.49426,0.023438,11.039063,11.015625,female
0.230704,0.203887,0.254366,1.553441,0.845691,0.176645,0.231887,0.19927,0.049383,0.277457,0.508594,0.023438,2.789063,2.765625,female
0.195912,0.182704,0.213522,2.897676,0.883616,0.467783,0.194151,0.166561,0.048193,0.271186,1.788175,0.023438,8.273438,8.25,female
0.204499,0.192851,0.223914,2.80499,0.838101,0.231699,0.198891,0.162557,0.049332,0.262295,1.742852,0.210938,12.023438,11.8125,female
0.22129,0.186968,0.248387,1.970768,0.910603,0.503047,0.227161,0.171276,0.047291,0.27907,1.023074,0.023438,7.78125,7.757813,female
0.203533,0.168533,0.230163,2.942545,0.920571,0.531727,0.202772,0.173736,0.05101,0.275862,1.431526,0.023438,9.515625,9.492188,female
0.209896,0.129422,0.230637,2.623467,0.92791,0.598893,0.232296,0.167093,0.047431,0.27907,1.847396,0.023438,10.289063,10.265625,female
0.207729,0.195752,0.217227,3.559325,0.839456,0.320727,0.213097,0.165172,0.047572,0.275862,2.059796,0.09375,10.78125,10.6875,female
0.203031,0.149777,0.231322,2.732896,0.928564,0.620969,0.200535,0.166797,0.047384,0.268156,1.35738,0.023438,8.625,8.601563,female
0.182669,0.095025,0.214498,3.085325,0.959821,0.716361,0.196969,0.165075,0.047105,0.275862,0.883929,0.023438,7.851563,7.828125,female
0.196957,0.093043,0.211739,4.112596,0.938254,0.631148,0.205652,0.18071,0.050104,0.277457,1.375888,0.023438,10.171875,10.148438,female
0.172337,0.090622,0.216874,2.577139,0.957703,0.675624,0.195574,0.169987,0.049689,0.27907,1.011489,0.023438,8.320313,8.296875,female
0.222788,0.186414,0.247037,1.428852,0.924548,0.509936,0.215589,0.181329,0.047013,0.27907,0.859525,0.023438,4.523438,4.5,female
0.221438,0.20085,0.238366,1.857625,0.852187,0.250218,0.229216,0.183671,0.047013,0.277457,0.825218,0.210938,6.9375,6.726563,female
0.207407,0.15396,0.229345,2.920372,0.918471,0.549184,0.21339,0.17414,0.046921,0.277457,1.17375,0.023438,8.15625,8.132813,female
0.212702,0.198947,0.235298,2.502616,0.852209,0.294211,0.205825,0.192964,0.047714,0.277457,0.475535,0.023438,3.164063,3.140625,female
0.207822,0.188326,0.227319,2.673879,0.897503,0.449708,0.209481,0.181871,0.047761,0.277457,1.69077,0.023438,12.023438,12,female
0.205643,0.188216,0.223458,2.712525,0.872737,0.398909,0.223845,0.156445,0.04908,0.277457,1.624566,0.023438,8.15625,8.132813,female
0.14794,0.099045,0.212299,1.047134,0.970128,0.725125,0.212299,0.179934,0.048436,0.27907,1.493304,0.023438,7.804688,7.78125,female
0.221404,0.205086,0.243285,1.873824,0.858697,0.253922,0.212503,0.17249,0.047291,0.27907,1.589154,0.210938,9.492188,9.28125,female
0.213907,0.197953,0.232465,2.624526,0.87605,0.400094,0.232465,0.175645,0.048,0.277457,1.379788,0.023438,6.351563,6.328125,female
0.212912,0.161894,0.237819,2.287606,0.917493,0.532262,0.216528,0.176921,0.047244,0.27907,1.275735,0.023438,6.515625,6.492188,female
0.220198,0.203564,0.23604,2.911195,0.845657,0.279938,0.222178,0.183704,0.049638,0.27907,1.298437,0.023438,6.9375,6.914063,female
0.214587,0.205014,0.248889,3.10841,0.836693,0.241563,0.203419,0.185183,0.051836,0.274286,1.157924,0.023438,6.09375,6.070313,female
0.220435,0.197391,0.246957,2.217478,0.857191,0.266048,0.196957,0.182916,0.047337,0.275862,0.951849,0.023438,4.523438,4.5,female
0.21726,0.203636,0.233035,2.75301,0.846437,0.251421,0.21977,0.180103,0.047384,0.275862,0.75375,0.023438,8.34375,8.320313,female
0.214044,0.199941,0.238104,2.892,0.841095,0.204987,0.214044,0.17394,0.047384,0.274286,0.927934,0.023438,5.695313,5.671875,female
0.210246,0.199439,0.228421,3.459021,0.819726,0.188262,0.199439,0.1741,0.049638,0.277457,1.166295,0.210938,6.140625,5.929688,female
0.201799,0.191527,0.222343,3.305214,0.888388,0.462919,0.198154,0.175332,0.049587,0.275862,1.246244,0.023438,11.085938,11.0625,female
0.19604,0.188006,0.211306,4.316059,0.833856,0.312554,0.189613,0.162084,0.046921,0.262295,1.2525,0.070313,7.546875,7.476563,female
